出現形	正解	予測
非機能性下垂体腫瘍	下垂体腫瘍	床形態歯周治療用装置破損
ＡＣＴＨ分泌不全	ＡＣＴＨ分泌低下症	化膿性リンパ節炎
時々残尿感	残尿感	視路疾患
小人症	低身長症	内反小趾
右臼蓋転移	骨盤転移	手掌部皮下腫瘤
右頭頂葉脳梗塞	脳梗塞	産科的創傷の血腫
マルファン症候群合併	マルファン症候群	産科的創傷の血腫
右眼網膜症	網膜症	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
咽喉頭炎	咽頭喉頭炎	総胆管のう腫
右下葉肺扁平上皮癌	下葉肺扁平上皮癌	ＨＴＬＶ−１感染症
足趾壊疽	趾壊死	多尿
左肺尖部腺癌	肺腺癌	臍帯卵膜付着による新生児の障害
潰瘍型間質性膀胱炎	間質性膀胱炎	臍帯卵膜付着による新生児の障害
紅色皮疹	発疹	腎脂肪腫
遺尿	遺尿症	胸膜播種
頚管狭窄	子宮頚管狭窄症	内反小趾
右腎門部腹側脂肪肉腫	腎周囲脂肪肉腫	前足部痛
左中頭蓋窩髄膜腫	中頭蓋窩髄膜腫	若年者キーンベック病
脳梗塞後後遺症	脳梗塞	産科的創傷の血腫
含歯性嚢胞	含歯性のう胞	突発性咽頭出血
紅斑熱	日本紅斑熱	膀胱白板症
多発頭蓋骨転移	骨転移癌	第４趾有棘細胞癌
Ｄａｎｌｏｓ症候群	エーラス・ダンロス症候群	胸膜播種
運動低下性構音障害	構音障害	症候性そう痒症
右重症下肢虚血	重症虚血肢	甲状腺出血
両側腸腰筋血腫	血腫	床形態歯周治療用装置破損
亀頭部発赤	発赤	内反小趾
肝嚢胞感染	肝のう胞	視路疾患
重症強迫性障害	強迫性障害	総胆管のう腫
顔面骨圧痛	圧痛	エーテル中毒症
左椎間板ヘルニア	椎間板ヘルニア	多尿
会陰部疼痛	外陰部痛	症候性そう痒症
咀嚼時痛	咀嚼筋痛障害	症候性そう痒症
左膝関節偽痛風	膝関節偽痛風	症候性そう痒症
２次性副甲状腺機能亢進症	副甲状腺機能亢進症	第２腰椎病的骨折
右上腕蜂窩織炎	上腕蜂巣炎	総胆管のう腫
右前大脳動脈未破裂動脈瘤	前大脳動脈瘤	産科的創傷の血腫
リウマチ性胸水	リウマチ性肺疾患	多尿
右眼白内障手術	白内障	産科的創傷の血腫
悪性リンハ゜腫	悪性リンパ腫	大動脈弁狭窄症兼三尖弁閉鎖不全症
胆管腫瘍栓	胆管腫瘍	床形態歯周治療用装置破損
右基底核梗塞	脳梗塞	産科的創傷の血腫
境界型耐糖能障害	耐糖能異常	膀胱白板症
リウマチ疾患	関節リウマチ	多尿
白内障Ｏ	白内障	化膿性リンパ節炎
心房細動停止	心房細動	甲状腺出血
帯状疱疹既往	帯状疱疹	斜台部脊索腫
腫瘤所見	腫瘤	内反小趾
ＶＨＬ病	フォンヒッペル・リンダウ病	胸膜播種
時折血痰	血痰	内側半月板断裂
陰嚢部腫脹	陰のう腫大	大動脈弁狭窄症兼三尖弁閉鎖不全症
帰室時疲労感	疲労感	症候性そう痒症
高分化型腺癌	癌	突発性咽頭出血
糖尿病等	糖尿病	視路疾患
Ｍｙｃｏｂａｃｔｅｒｉｕｍ　ｓｈｉｇａｅｎｓｅ感染症	非結核性抗酸菌症	化膿性リンパ節炎
後腹膜腫瘍切除術	後腹膜腫瘍	多尿
肺転移発覚	転移性肺腫瘍	胸膜播種
右中咽頭癌	中咽頭癌	斜台部脊索腫
両側肺動脈血栓塞栓	動脈血栓症	サイトメガロウイルス脊髄炎
臀部炎症性粉瘤	粉瘤	床形態歯周治療用装置破損
左耳耳鳴	耳鳴症	症候性そう痒症
鼠経ヘルニア	鼡径ヘルニア	網膜静脈血栓症
鼻閉塞	鼻閉	気道閉塞
疲労感等	疲労感	症候性そう痒症
日中掻痒感	そう痒	急性顎骨骨髄炎
前交通動脈未破裂脳動脈瘤	未破裂脳動脈瘤	産科的創傷の血腫
夜間低酸素血症	低酸素血症	肺活量減少
薬剤性腎不全	薬剤性腎障害	眼瞼異物残留
気管支狭窄	気管支狭窄症	化膿性リンパ節炎
腫瘍増悪	腫瘍	床形態歯周治療用装置破損
急性軸索障害	びまん性軸索損傷	総胆管のう腫
完全型ベーチェット病	ベーチェット病	胸膜播種
筋肉痙攣	痙攣	内反小趾
癌性髄膜腫症	悪性髄膜腫	若年者キーンベック病
化膿性脊椎椎間板炎	化膿性椎間板炎	足底部打撲傷
呼吸性雑音	胸部音異常	肺活量減少
真菌塊	真菌症	多尿
両肩関節圧痛	圧痛	エーテル中毒症
多発肝細胞癌	肝腫瘍	若年者キーンベック病
右腎小嚢胞	傍腎盂のう胞	前腕血栓性静脈炎
左横隔膜神経麻痺	横隔神経麻痺	産科的創傷の血腫
右高度水腎症	水腎症	視路疾患
創傷治癒遅延	創傷	多尿
上腫瘍	腫瘍	床形態歯周治療用装置破損
進行性食道癌	食道癌	抗生物質起因性腸炎
複雑性熱性痙攣	熱性痙攣	内反小趾
先天性鼻咽腔閉鎖不全症	先天性鼻咽腔閉鎖不全	気道閉塞
右眼鼻涙管閉塞症	鼻涙管閉鎖症	気道閉塞
縦隔原発Ｂ細胞大細胞型リンパ腫	縦隔原発大細胞型Ｂ細胞性リンパ腫	慢性歯肉炎
左半視野障害	視野障害	静脈内膜炎
大腿骨近位部骨折	大腿骨骨折	多尿
左踵部痛	踵痛	角膜上皮損傷
ポリープ様隆起	ポリープ	内反小趾
刺激性皮膚炎	皮膚炎	膀胱白板症
慢性緑膿菌感染	緑膿菌感染症	化膿性リンパ節炎
回腸閉塞	回腸狭窄	鼻下擦過創
尾部嚢胞	膵のう胞	前足部痛
虫刺症	蜂刺症	膀胱白板症
第二趾爪囲炎	爪囲炎	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
膵仮性嚢胞破裂	仮性膵のう胞	突発性咽頭出血
シェーンラインヘノッホ紫斑病	ＩｇＡ血管炎	化膿性リンパ節炎
記銘障害	記銘力低下	症候性そう痒症
上歯肉癌	上顎歯肉癌	若年者キーンベック病
チャーグ－ストラウス症候群	好酸球性多発血管炎性肉芽腫症	静脈内膜炎
低ＡＴⅢ血症	アンチトロンビン欠乏症	胸膜播種
超皮質性感覚性失語	皮質下感覚性失語症	内反小趾
ＮＯＭＩ	腸壊死	多尿
肥厚性幽門狭窄	肥厚性幽門狭窄症	ヘルペスウイルス性湿疹
問題なし脊柱管狭窄症	脊柱管狭窄症	気道閉塞
左踵骨裂離骨折	踵骨骨折	第４趾有棘細胞癌
慢性糸球体炎	糸球体腎炎	膀胱白板症
左眼結膜下出血	結膜下出血	第４趾有棘細胞癌
子宮頸部上皮内腫瘍	子宮頚部上皮内腫瘍	臍帯卵膜付着による新生児の障害
左腰部有棘細胞癌	腰部有棘細胞癌	若年者キーンベック病
糖尿病罹患	糖尿病	視路疾患
四肢圧痛	圧痛	内反小趾
関節変形	関節奇形	多尿
気分変動	気分変調症	内側半月板断裂
左鎖骨下動脈起始異常	鎖骨下動脈起始異常	内反小趾
立位バランス練習重症筋無力症	重症筋無力症	甲状腺出血
腰椎脊柱管狭窄	腰部脊柱管狭窄症	内反小趾
左上葉小細胞肺癌	上葉小細胞肺癌	抗生物質起因性腸炎
左後縦隔腫瘍	後縦隔腫瘍	産科的創傷の血腫
食道カンジタ症合併ＨＩＶ感染症	ＨＩＶカンジダ病	化膿性リンパ節炎
固縮無動	こわばり	内反小趾
小体認知症	認知症	膀胱白板症
突然腹痛	腹痛症	総胆管のう腫
尿閉気味	尿閉	頚部腫瘤
生検部感染徴候	創傷感染症	視路疾患
痛風症状	痛風	膀胱白板症
脳転移新出	転移性脳腫瘍	胸膜播種
両側肩関節痛	肩関節痛症	エーテル中毒症
右眼下鼻側視野異常	視野障害	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
右肺Ｓ４原発腺癌	肺腺癌	ＨＴＬＶ−１感染症
右肘関節骨折	肘関節骨折	多尿
両耳下腺腫脹	耳下腺腫脹	内反小趾
再下血	下血	眼部外傷性異物
両変形性股関節症	変形性股関節症	ＴＥＬ−ＡＭＬ１陽性Ｂリンパ芽球性白血病／リンパ腫
喘息コントロール不良	咳喘息	肺活量減少
腹部大動脈狭窄症	大腿動脈狭窄症	第４趾有棘細胞癌
左肺良性腫瘍	肺良性腫瘍	蚕蝕性角膜潰瘍
頸動脈狭窄症	内頚動脈狭窄症	産科的創傷の血腫
若年結核性腹膜炎	結核性腹膜炎	膀胱白板症
発赤部分	発赤	完全大血管転位症１型
大腸疾患	腸疾患	胸膜播種
頚部血腫	頚部表在損傷	床形態歯周治療用装置破損
肺雑聴取	胸部音異常	症候性そう痒症
急性冠症候群発症	急性冠症候群	産科的創傷の血腫
皮下浮腫	浮腫	視路疾患
低活動型せん妄	せん妄	化膿性リンパ節炎
左化膿性耳下腺炎	化膿性耳下腺炎	化膿性リンパ節炎
痔核症状	痔核	肺活量減少
拘束性心筋症	拘束型心筋症	産科的創傷の血腫
右内頸動脈血栓閉塞	動脈血栓症	産科的創傷の血腫
肝うっ血	うっ血肝	床形態歯周治療用装置破損
ＣＮＩ腎症	薬剤性腎障害	眼瞼異物残留
浮腫軽減	浮腫	視路疾患
胃液様	嘔吐症	床形態歯周治療用装置破損
右鼡径部出血	出血	第４趾有棘細胞癌
右肺上葉肺炎	肺炎	むちうち損傷
膠原病外来	膠原病	床形態歯周治療用装置破損
門亢症	門脈圧亢進症	化膿性リンパ節炎
在型食道癌	食道癌	抗生物質起因性腸炎
創内異物	外傷性異物	内反小趾
膀胱内尿貯留	後腹膜尿貯留	新生児一過性低血糖症
肢痛	疼痛	内反小趾
肺結核性腹膜炎	結核性腹膜炎	肺活量減少
腸管内血腫	血腫	床形態歯周治療用装置破損
ネフローゼ状態	ネフローゼ症候群	胸膜播種
軽度僧帽弁逆流症	僧帽弁逆流症	内反小趾
前胸部粉瘤	粉瘤	多尿
左室中部閉塞性肥大型心筋症	閉塞性肥大型心筋症	産科的創傷の血腫
しびれがきつい	しびれ感	内反小趾
両側内耳奇形	内耳先天奇形	症候性そう痒症
完全右脚ブロック指摘	完全右脚ブロック	多尿
肛門部潰瘍	肛門潰瘍	大動脈弁狭窄症兼三尖弁閉鎖不全症
臀部紅斑	紅斑症	致死型表皮水疱症
アレルギ—性鼻炎	アレルギー性鼻炎	化膿性リンパ節炎
末節骨骨折	骨折	多尿
脊椎症性変化	脊椎症	内反小趾
腸閉塞気味	イレウス	症候性そう痒症
浅呼吸	呼吸困難	内側半月板断裂
無症候性狭心症	狭心症	内側半月板断裂
右顎下リンパ節腫脹	顎下リンパ節腫脹	若年者キーンベック病
左側頭葉海綿状血管腫	側頭葉海綿状血管腫	糖原病
直腸癌術後直腸癌	直腸癌	若年者キーンベック病
痛覚消失	異常知覚	症候性そう痒症
膵炎再燃	膵炎	視路疾患
肘頭部潰瘍	前腕皮膚潰瘍	多尿
反復性腸閉塞	イレウス	肩甲骨外骨腫
胎児腹水	胎児水腫	膀胱白板症
失見当識障害	見当識障害	症候性そう痒症
皮膚ツルゴール低下	脱水症	内反小趾
右肩悪性軟部腫瘍	悪性軟部腫瘍	中指屈筋腱癒着
非定型うつ	非定型うつ病	症候性そう痒症
右中指スワンネック変形肩関節	スワンネック変形	多尿
胸郭運動異常	胸郭異常	症候性そう痒症
前頭蓋底腫瘍	頭蓋底腫瘍	内反小趾
腹部肥満	肥満症	総胆管のう腫
Ｓ状結腸粘膜下腫瘤	腫瘤	若年者キーンベック病
両側下腿圧痕性浮腫	下腿浮腫	内反小趾
動脈瘤様骨嚢腫	動脈瘤様骨のう腫	床形態歯周治療用装置破損
軟性腫瘤	腫瘤	第４趾有棘細胞癌
本日疼痛	疼痛	症候性そう痒症
出血軽度	出血	内側半月板断裂
軽度間歇性跛行	間欠性跛行	症候性そう痒症
蛋白血症	異常蛋白血症	膀胱白板症
不眠時２錠	不眠症	躁病発作
後縦隔膿瘍	縦隔膿瘍	臍帯卵膜付着による新生児の障害
胸水排出	胸水貯留	総胆管のう腫
ＡＩＤＳ非定型抗酸菌症	非結核性抗酸菌症	線維筋痛症
尺側神経麻痺	尺骨神経麻痺	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
徐脈等	徐脈	症候性そう痒症
てんかんの発作	てんかん	ＣＭ関節脱臼
腹部大動脈石灰化	大動脈石灰化症	第４趾有棘細胞癌
サルコイドーシス疑	サルコイドーシス	類宦官症
左片麻痺	片麻痺	内反小趾
足部冷感	下肢冷感	症候性そう痒症
下痢〜水様便	下痢症	化膿性リンパ節炎
コレステロールポリープ	ポリープ	静脈瘤性動脈瘤
１型糖尿除	糖尿	胸膜播種
関節固縮	関節拘縮	多尿
肺多型癌	癌	胸膜播種
慢性アレルギ—性鼻炎	アレルギー性鼻炎	化膿性リンパ節炎
下顎骨正中部骨折	下顎正中部骨折	多尿
後嘔吐	嘔吐症	膀胱白板症
気分不快出現	悪心	膀胱白板症
劇症Ａ群溶連菌感染症	劇症型Ａ群連鎖球菌感染症	温熱じんま疹
内腸骨静脈血栓症	静脈血栓症	床形態歯周治療用装置破損
軽度咽頭期嚥下障害	嚥下障害	症候性そう痒症
舌根扁桃炎	扁桃炎	膀胱白板症
右肺上葉小細胞癌	上葉小細胞肺癌	抗生物質起因性腸炎
ＣＭＶ網膜症	サイトメガロウイルス網膜炎	傍矢状洞髄膜腫
脊椎側弯症	脊柱側弯症	総胆管のう腫
悪心Ｇ１	悪心	視路疾患
上腹部鈍痛	上腹部痛	総胆管のう腫
脊髄視神経炎	視神経炎	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
本日血尿	血尿	視路疾患
クラミジア頸管炎	クラミジア頚管炎	産科的創傷の血腫
性急性リンパ性白血病	急性リンパ性白血病	急性小腸虚血
周囲リンパ節腫大	リンパ節腫大	床形態歯周治療用装置破損
印環細胞癌	癌	抗生物質起因性腸炎
６月肝転移	転移性肝腫瘍	前足部痛
左内頸動脈中等度狭窄	頚動脈硬化症	産科的創傷の血腫
左外耳道閉鎖	外耳道閉鎖	第４趾有棘細胞癌
右鼡径部ヘルニア	鼡径ヘルニア	足背部第２度熱傷
ＭＬＦ症候群	核間性眼筋麻痺	胸膜播種
醜形恐怖	醜形恐怖症	症候性そう痒症
肩関節疼痛	肩関節痛症	症候性そう痒症
右手痺れ	上肢しびれ	内反小趾
逆流感	胃食道逆流症	症候性そう痒症
播種性クリプトコックス症	播種性クリプトコッカス症	術後甲状腺機能低下症
左尿管導管吻合部狭窄	吻合部狭窄	温熱じんま疹
口唇落屑	皮膚落屑	総胆管のう腫
時折不整	不整脈	症候性そう痒症
僧帽弁狭窄症兼閉鎖不全症	僧帽弁狭窄症	外耳道母斑細胞母斑
伸筋腱脱臼	脱臼	アフラトキシン中毒
両下腿潰瘍	下腿皮膚潰瘍	多尿
内転障害	眼球運動痙攣	症候性そう痒症
びまん性リンパ腫	リンパ腫	床形態歯周治療用装置破損
多発嚢胞腎	多発性のう胞腎	前腕血栓性静脈炎
足首骨折	足関節骨折	多尿
右目白内障	白内障	蚕蝕性角膜潰瘍
嘔吐１回	嘔吐症	膀胱白板症
深夜低血糖	夜間低血糖症	膀胱白板症
過敏症状	過敏症	肺活量減少
高Ｂｉｌ血症	高ビリルビン血症	胸膜播種
右足小指骨折	小指骨折	多尿
第一腰椎破裂骨折	腰椎破裂骨折	多尿
せん妄発言	せん妄	化膿性リンパ節炎
ヒステリー症状	ヒステリー反応	化膿性リンパ節炎
歩行時創部痛	術創部痛	症候性そう痒症
パニック	パニック障害	内反小趾
正色素性正球性貧血	正球性正色素性貧血	慢性歯肉炎
右足腫脹	足部腫脹	内反小趾
両肺胸膜肥厚	胸膜肥厚	多尿
ＡＰＳ	抗リン脂質抗体症候群	化膿性リンパ節炎
脳圧亢進症状	頭蓋内圧亢進症	膀胱白板症
眼鏡　近視	近視	化膿性リンパ節炎
二次性ヘモクロマトーシス	ヘモクロマトーシス	傍矢状洞髄膜腫
潜在性副甲状腺機能低下症	副甲状腺機能低下症	子宮線維症
両眼瞼黄色腫	眼瞼黄色腫	突発性咽頭出血
右内腸骨動脈狭窄	動脈狭窄	第４趾有棘細胞癌
正中頚嚢胞	正中頚のう胞	前足部痛
両側尿管結石	尿管結石症	前足部痛
高血圧状態	高血圧症	内側半月板断裂
喀血症状	喀血	膀胱白板症
指発赤	発赤	膀胱乳頭腫
Ⅱａ型高脂血症	高脂血症	子宮線維症
右手橈骨骨折	橈骨骨折	多尿
右睾丸痛	精巣痛	角膜上皮損傷
本日血便	血便	膀胱白板症
回腸出血	腸出血	内側半月板断裂
左副腎出血	副腎出血	眼瞼異物残留
後頭蓋下髄膜腫	髄膜腫	内反小趾
急性前壁中隔梗塞	急性前壁中隔心筋梗塞	産科的創傷の血腫
右顔面部帯状疱疹	顔面帯状疱疹	斜台部脊索腫
びまん性管内増殖性糸球体腎炎	慢性びまん性管内増殖性糸球体腎炎	頚部腫瘤
傍腹部大動脈リンパ節腫大	リンパ節腫大	床形態歯周治療用装置破損
左上腕脂肪腫	上腕脂肪腫	足底部打撲傷
尿道口発赤	発赤	化膿性リンパ節炎
冠動脈狭窄症	冠状動脈狭窄症	産科的創傷の血腫
膵石灰化	膵石灰化症	突発性咽頭出血
丘疹様	丘疹	腎脂肪腫
肺上葉原発性肺癌	原発性肺癌	胸膜播種
労作時胸部不快	労作時呼吸困難	症候性そう痒症
２型＋ステロイド性糖尿病	ステロイド糖尿病	胸膜播種
腫瘤縮小	腫瘤	第４趾有棘細胞癌
Ｓａｌｍｏｎｅｌｌａ　ｅｎｔｅｒｉｔｉｄｉｓ敗血症	サルモネラ敗血症	甲状腺出血
グル音異常	異常腸音	肺活量減少
鉄吸収障害	鉄欠乏症	内側半月板断裂
水中毒症状	水中毒	肺活量減少
鼻中隔彎曲	鼻中隔弯曲症	症候性そう痒症
本日右眼白内障	白内障	化膿性リンパ節炎
過敏性腸症侯群	過敏性腸症候群	ＨＴＬＶ−１感染症
会話性幻聴	幻聴	症候性そう痒症
筋疲労感	筋疲労	総胆管のう腫
水疱後びらん	水疱症	内反小趾
胆管内結石	胆管結石症	腰部尋常性乾癬
時々せん妄	せん妄	突発性咽頭出血
処置後膵炎	膵炎	視路疾患
術後右反回神経麻痺	術後性反回神経麻痺	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
反復性細菌感染	細菌感染症	肺活量減少
ｗｉｄｅ　ＱＲＳ頻拍	頻拍症	甲状腺出血
両側性末梢性顔面神経麻痺	末梢性顔面神経麻痺	内反小趾
皮膚軟部組織感染症	皮膚感染症	仙骨骨折
腰痛ヘルニア	椎間板ヘルニア性腰痛症	内反小趾
イレウス合併	イレウス	胸膜播種
息苦しく	呼吸困難	症候性そう痒症
肺好酸球性肉芽腫	肺好酸球性肉芽腫症	突発性咽頭出血
無菌性腸炎	非感染性腸炎	膀胱白板症
骨盤内リンパ嚢腫	骨盤部感染性リンパのう胞	床形態歯周治療用装置破損
両側眼瞼下垂症	眼瞼下垂症	気道閉塞
両側性結核性胸膜炎	結核性胸膜炎	臍帯卵膜付着による新生児の障害
甲状腺機能亢進症状	甲状腺機能亢進症	化膿性リンパ節炎
平坦Ｔ波	心電図異常	内反小趾
ペーシング不全	両室ペーシング機能付き植込型除細動器不全	化膿性リンパ節炎
後頭部打撲	頭部打撲	内反小趾
薬剤性過敏症候群	薬剤性過敏症症候群	胸膜播種
両側喉頭肉芽腫	喉頭肉芽腫	内反小趾
ふらつきあり	めまい	膀胱白板症
右鼡径ヘルニア	鼡径ヘルニア	足背部第２度熱傷
職業性ストレス	急性ストレス反応	膀胱白板症
卵管水腫	卵管留水症	床形態歯周治療用装置破損
左下葉原発性肺扁平上皮癌	肺扁平上皮癌	サイトメガロウイルス脊髄炎
外気胸	気胸	視路疾患
ポリープ数個	ポリープ	化膿性リンパ節炎
右低音障害型感音難聴	急性低音障害型感音難聴	症候性そう痒症
外陰部血腫	外陰血腫	床形態歯周治療用装置破損
左乳突蜂巣炎	乳様突起炎	膀胱白板症
未破裂左内頸動脈瘤	内頚動脈瘤	産科的創傷の血腫
中咽頭側壁扁平上皮癌	癌	ＴＦＣＣ損傷
ＥＶＡＮＳ症候群	エバンス症候群	産科的創傷の血腫
右聴神経腫瘍	聴神経腫瘍	産科的創傷の血腫
両肺多発結節性陰影	胸部異常陰影	シーハン症候群
左血腫	血腫	床形態歯周治療用装置破損
早期乳癌	乳癌	抗生物質起因性腸炎
脾臓腫瘤	腫瘤	床形態歯周治療用装置破損
多発髄膜腫	多発性髄膜腫	若年者キーンベック病
術中出血多	多量出血	内反小趾
先天性嚢胞肺	先天性のう胞肺	化膿性リンパ節炎
手背部疼痛	手背部痛	症候性そう痒症
腹部大動脈嚢状瘤	腹部大動脈瘤	産科的創傷の血腫
腫瘍感染合併	腫瘍	床形態歯周治療用装置破損
ＩＰ合併	間質性肺炎	胸膜播種
左腫瘤	腫瘤	第４趾有棘細胞癌
ゾメタ骨髄炎	骨髄炎	床形態歯周治療用装置破損
葉酸欠乏	葉酸欠乏症	膀胱白板症
右胸膜原発血管肉腫	血管肉腫	臍帯卵膜付着による新生児の障害
拘縮気味	筋拘縮症	総胆管のう腫
手関節圧痛	圧痛	エーテル中毒症
浮腫残存	浮腫	内反小趾
非てんかん性心因性発作	てんかん	甲状腺出血
鼻口蓋管嚢胞	鼻口蓋管のう胞	突発性咽頭出血
下腸間膜動脈閉塞	腸間膜動脈塞栓症	サイトメガロウイルス脊髄炎
右中大脳動脈領域梗塞	中大脳動脈閉塞症	産科的創傷の血腫
消化管腫瘤	腫瘤	多尿
脛骨前面圧痕性浮腫	浮腫	多尿
多少眠気	非器質性過眠症	内側半月板断裂
高濃度腫瘤	腫瘤	内反小趾
ＤＧＥ症状	消化管術後後遺症	内反小趾
過形成性ポリープ	胃過形成ポリープ	胸膜播種
日光アレルギー	光線過敏症	化膿性リンパ節炎
両膝痛	膝関節痛	エーテル中毒症
こわばりあり	こわばり	内反小趾
慢性炎症性腸疾患	腸炎	視路疾患
尺骨頭脱臼	脱臼	第４趾有棘細胞癌
けいれん症状	痙攣	視路疾患
重度三尖弁閉鎖不全症	三尖弁閉鎖不全症	外耳道母斑細胞母斑
肺炎併発	肺炎	子宮線維症
右下肢感覚鈍麻	感覚異常症	内反小趾
第二度房室ブロック	第２度房室ブロック	静脈内膜炎
慢性進行性肺アスペルギルス症	肺アスペルギルス症	化膿性リンパ節炎
点状発赤	発赤	完全大血管転位症１型
白血病化	白血病	膀胱白板症
消退性発赤	発赤	化膿性リンパ節炎
ヒステリー	ヒステリー反応	化膿性リンパ節炎
手指皮疹	発疹	膀胱白板症
残尿	残尿感	胸膜播種
腫脹圧痛	圧痛	若年性特発性関節炎・肩関節
ループスアンチコアグラント陰性	ループスアンチコアグラント	胸膜播種
両肺気胸	気胸	症候性そう痒症
右肺胸水貯留	胸水貯留	むちうち損傷
血性吐物	吐血	膀胱白板症
両側腓骨神経麻痺	腓骨神経麻痺	内反小趾
廃用	廃用症候群	肺活量減少
浮動感	めまい	視路疾患
軽度右室肥大	右室肥大	内反小趾
右膝蜂窩織炎	膝部蜂巣炎	淋菌性腹膜炎
強制換気	人工呼吸器装着状態	内側半月板断裂
２型＋ステロイド糖尿病	ステロイド糖尿病	胸膜播種
左下肢ガス壊疽	ガス壊疽	多尿
低血糖用	低血糖	膀胱白板症
喚語障害	不全失語症	症候性そう痒症
右足底潰瘍	足底皮膚潰瘍	多尿
右網膜静脈分枝閉塞症	網膜静脈分枝閉塞症	産科的創傷の血腫
腹痛時	腹痛症	症候性そう痒症
多動多弁	多動性障害	甲状腺出血
右手背浮腫	限局性浮腫	完全大血管転位症１型
足趾しびれ	下肢しびれ	症候性そう痒症
突然意識障害	意識障害	症候性そう痒症
足底痺れ	しびれ感	内反小趾
角膜ヘルペス	ヘルペス角膜炎	内反小趾
食思不振症状	食欲不振	腹膜中皮腫
細菌性食道炎	食道炎	化膿性リンパ節炎
開大代謝性アシドーシス	代謝性アシドーシス	胸膜播種
心因性過食症	心因性過食	視路疾患
術後肺転移	転移性肺腫瘍	胸膜播種
転移性腫瘤	転移性腫瘍	第４趾有棘細胞癌
夜間尿意	夜間頻尿症	視路疾患
右下腿腫脹	下腿腫脹	内反小趾
背部皮脂欠乏性湿疹	皮脂欠乏性湿疹	膀胱白板症
足爪白鮮	足爪白癬	多尿
神経性疼痛	神経痛	症候性そう痒症
房室接合部調律	異所性調律	症候性そう痒症
末梢循環不全徴候	末梢循環不全	静脈瘤性動脈瘤
眼瞼下垂自覚	眼瞼下垂症	気道閉塞
右上顎洞乳頭腫	上顎洞乳頭腫	若年者キーンベック病
帯状疱疹拡大	帯状疱疹	斜台部脊索腫
左尾状核ラクナ硬塞	ラクナ梗塞	産科的創傷の血腫
ＳＭＡ閉塞	急性上腸間膜動脈閉塞症	サイトメガロウイルス脊髄炎
めまいの発作	めまい	内反小趾
呼吸切迫	急性呼吸窮迫症候群	症候性そう痒症
劇症型連鎖球菌感染症	連鎖球菌感染症	閃輝性融解
腹部疝痛	仙痛	症候性そう痒症
胆嚢多発ポリープ	胆のうポリープ	乳歯歯根吸収不全
柑皮症	カロチン血症	２型糖尿病性末梢神経障害
浮腫状	浮腫	視路疾患
陰部掻痒	外陰部そう痒症	総胆管のう腫
十二指腸多発びらん	十二指腸びらん	第４趾有棘細胞癌
前立性肥大症	前立腺肥大症	内反小趾
嘔気状況	嘔気	視路疾患
両側眼球外転障害	眼球運動障害	静脈内膜炎
元々浮腫	浮腫	視路疾患
左小脳出血	小脳出血	第４趾有棘細胞癌
躁うつ	躁うつ病	視路疾患
夜間失禁	尿失禁症	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
ベージェット病	ベーチェット病	胸膜播種
元来頭痛	頭痛	内反小趾
褥瘡発生リスク低い	褥瘡	膀胱乳頭腫
下部直腸癌	直腸癌	大動脈弁狭窄症兼三尖弁閉鎖不全症
両側総腸骨動脈狭窄	総腸骨動脈狭窄	産科的創傷の血腫
牽引痛	牽引性頭痛	症候性そう痒症
Ⅱ度熱傷	熱傷	多尿
重度感覚障害	体感異常	症候性そう痒症
両側肺尖部進行性胸膜肥厚	胸膜肥厚	多尿
婦人入院脳梗塞	脳梗塞	産科的創傷の血腫
炎症性ポリープ多発	ポリープ	化膿性リンパ節炎
右坐骨結節転移再発	転移性腫瘍	産科的創傷の血腫
ダンピング症候群併発	ダンピング症候群	内反小趾
右上肢痺れ	しびれ感	内反小趾
ＭＣＴＤ	混合性結合組織病	多尿
ループスアンチコアグラント陽性	ループスアンチコアグラント	化膿性リンパ節炎
昨日水様便	下痢症	化膿性リンパ節炎
気分不快増強	悪心	内側半月板断裂
拡張期高血圧	高血圧症	甲状腺出血
右気管支肺炎	気管支肺炎	子宮線維症
左頸部リンパ節腫大	薬剤性自己免疫性溶血性貧血	若年者キーンベック病
右低音部感音難聴	感音難聴	症候性そう痒症
ＰＨＴ	肺高血圧症	胸膜播種
夜間失見当	見当識障害	症候性そう痒症
劇症型髄膜炎菌感染症	髄膜炎菌感染症	膀胱白板症
物忘れ気	健忘症	症候性そう痒症
両難聴	難聴	症候性そう痒症
左腎細胞癌	腎細胞癌	前腕血栓性静脈炎
多発膵転移	転移性膵腫瘍	新生児一過性低血糖症
両眼白内障手	白内障	角膜上皮損傷
右手関節滑膜炎	滑膜炎	総胆管のう腫
膠原病由来	膠原病	床形態歯周治療用装置破損
声門上喉頭癌	喉頭癌	斜台部脊索腫
右膝メルケル細胞癌	メルケル細胞癌	若年者キーンベック病
