出現形	正解	予測
右頭頂葉脳梗塞	脳梗塞	片頭痛性脳梗塞
マルファン症候群合併	マルファン症候群	マルファン症候群
右眼網膜症	網膜症	星状網膜症
咽喉頭炎	咽頭喉頭炎	咽頭喉頭炎
右下葉肺扁平上皮癌	下葉肺扁平上皮癌	下葉肺扁平上皮癌
足趾壊疽	趾壊死	足壊疽
左肺尖部腺癌	肺腺癌	肺門部腺癌
潰瘍型間質性膀胱炎	間質性膀胱炎	間質性膀胱炎
紅色皮疹	発疹	紅色汗疹
遺尿	遺尿症	遺尿症
頚管狭窄	子宮頚管狭窄症	根管狭窄
右腎門部腹側脂肪肉腫	腎周囲脂肪肉腫	巨大後腹膜脂肪肉腫
左中頭蓋窩髄膜腫	中頭蓋窩髄膜腫	中頭蓋窩髄膜腫
脳梗塞後後遺症	脳梗塞	脳梗塞後遺症
含歯性嚢胞	含歯性のう胞	含歯性のう胞
紅斑熱	日本紅斑熱	紅斑症
多発頭蓋骨転移	骨転移癌	多発性癌転移
Ｄａｎｌｏｓ症候群	エーラス・ダンロス症候群	ＴｒｉｐｌｅＡ症候群
運動低下性構音障害	構音障害	運動障害性構音障害
右重症下肢虚血	重症虚血肢	重症虚血肢
両側腸腰筋血腫	血腫	腸腰筋膿瘍
亀頭部発赤	発赤	亀頭部潰瘍
肝嚢胞感染	肝のう胞	ＨＩＶ感染
重症強迫性障害	強迫性障害	強迫性障害
顔面骨圧痛	圧痛	顔面骨腫瘍
左椎間板ヘルニア	椎間板ヘルニア	椎間板ヘルニア
会陰部疼痛	外陰部痛	会陰部血腫
咀嚼時痛	咀嚼筋痛障害	咀嚼障害
左膝関節偽痛風	膝関節偽痛風	膝関節偽痛風
２次性副甲状腺機能亢進症	副甲状腺機能亢進症	原発性副甲状腺機能亢進症
右上腕蜂窩織炎	上腕蜂巣炎	胃蜂窩織炎
右前大脳動脈未破裂動脈瘤	前大脳動脈瘤	大腿動脈仮性動脈瘤
リウマチ性胸水	リウマチ性肺疾患	リウマチ性胸膜炎
右眼白内障手術	白内障	褐色白内障
悪性リンハ゜腫	悪性リンパ腫	悪性リンパ腫
胆管腫瘍栓	胆管腫瘍	胆管腫瘍
右基底核梗塞	脳梗塞	出血性脳梗塞
境界型耐糖能障害	耐糖能異常	境界型糖尿病
リウマチ疾患	関節リウマチ	リウマチ性心疾患
白内障Ｏ	白内障	白内障
心房細動停止	心房細動	心房細動
帯状疱疹既往	帯状疱疹	帯状疱疹
腫瘤所見	腫瘤	腫瘤
ＶＨＬ病	フォンヒッペル・リンダウ病	デゴス病
時折血痰	血痰	血痰
陰嚢部腫脹	陰のう腫大	鼡径部腫脹
帰室時疲労感	疲労感	易疲労感
高分化型腺癌	癌	肝のう胞腺癌
糖尿病等	糖尿病	糖尿病
Ｍｙｃｏｂａｃｔｅｒｉｕｍ　ｓｈｉｇａｅｎｓｅ感染症	非結核性抗酸菌症	大動脈弁閉鎖不全症兼僧帽弁狭窄症兼三尖弁閉鎖不全症
後腹膜腫瘍切除術	後腹膜腫瘍	後腹膜腫瘍
肺転移発覚	転移性肺腫瘍	肺移植後
右中咽頭癌	中咽頭癌	中咽頭癌
両側肺動脈血栓塞栓	動脈血栓症	肺動脈血栓塞栓症
臀部炎症性粉瘤	粉瘤	乳房炎症性疾患
左耳耳鳴	耳鳴症	頚性耳鳴
鼠経ヘルニア	鼡径ヘルニア	骨盤ヘルニア
鼻閉塞	鼻閉	鼻閉感
疲労感等	疲労感	疲労感
日中掻痒感	そう痒	亜急性痒疹
前交通動脈未破裂脳動脈瘤	未破裂脳動脈瘤	未破裂脳動脈瘤
夜間低酸素血症	低酸素血症	低酸素血症
薬剤性腎不全	薬剤性腎障害	薬剤性腎障害
気管支狭窄	気管支狭窄症	気管支狭窄症
腫瘍増悪	腫瘍	腫瘍
急性軸索障害	びまん性軸索損傷	急性視力障害
完全型ベーチェット病	ベーチェット病	不全型ベーチェット病
筋肉痙攣	痙攣	幽門痙攣
癌性髄膜腫症	悪性髄膜腫	悪性髄膜腫
化膿性脊椎椎間板炎	化膿性椎間板炎	化膿性椎間板炎
呼吸性雑音	胸部音異常	連続性雑音
真菌塊	真菌症	真菌症
両肩関節圧痛	圧痛	肩関節偽痛風
多発肝細胞癌	肝腫瘍	肝細胞癌
右腎小嚢胞	傍腎盂のう胞	副腎のう胞
左横隔膜神経麻痺	横隔神経麻痺	横隔神経麻痺
右高度水腎症	水腎症	後天性水腎症
創傷治癒遅延	創傷	臍帯脱落遅延
上腫瘍	腫瘍	上顎腫瘍
進行性食道癌	食道癌	進行性前立腺癌
複雑性熱性痙攣	熱性痙攣	無熱性痙攣
先天性鼻咽腔閉鎖不全症	先天性鼻咽腔閉鎖不全	先天性鼻咽腔閉鎖不全
右眼鼻涙管閉塞症	鼻涙管閉鎖症	先天性涙管閉塞症
縦隔原発Ｂ細胞大細胞型リンパ腫	縦隔原発大細胞型Ｂ細胞性リンパ腫	縦隔原発大細胞型Ｂ細胞性リンパ腫
左半視野障害	視野障害	視野障害
大腿骨近位部骨折	大腿骨骨折	大腿骨近位部骨腫瘍
左踵部痛	踵痛	耳下部痛
ポリープ様隆起	ポリープ	ポリープ様声帯
刺激性皮膚炎	皮膚炎	剥離性皮膚炎
慢性緑膿菌感染	緑膿菌感染症	緑膿菌感染症
回腸閉塞	回腸狭窄	結腸閉塞
尾部嚢胞	膵のう胞	尾骨部挫傷
虫刺症	蜂刺症	蜂刺症
第二趾爪囲炎	爪囲炎	化膿性爪囲炎
膵仮性嚢胞破裂	仮性膵のう胞	特発性食道破裂
シェーンラインヘノッホ紫斑病	ＩｇＡ血管炎	良性高グロブリン血症性紫斑病
記銘障害	記銘力低下	記憶障害
上歯肉癌	上顎歯肉癌	上顎歯肉癌
チャーグ－ストラウス症候群	好酸球性多発血管炎性肉芽腫症	ハラーマン・ストライフ症候群
低ＡＴⅢ血症	アンチトロンビン欠乏症	低浸透圧血症
超皮質性感覚性失語	皮質下感覚性失語症	皮質下感覚性失語症
ＮＯＭＩ	腸壊死	ＡＶＭ
肥厚性幽門狭窄	肥厚性幽門狭窄症	肥厚性幽門狭窄症
問題なし脊柱管狭窄症	脊柱管狭窄症	腰部脊柱管狭窄症
左踵骨裂離骨折	踵骨骨折	中手骨裂離骨折
慢性糸球体炎	糸球体腎炎	慢性糸球体腎炎
左眼結膜下出血	結膜下出血	結膜下出血
子宮頸部上皮内腫瘍	子宮頚部上皮内腫瘍	子宮頚部上皮内腫瘍
左腰部有棘細胞癌	腰部有棘細胞癌	腰部有棘細胞癌
糖尿病罹患	糖尿病	糖尿病
四肢圧痛	圧痛	四肢痛
関節変形	関節奇形	股関節変形
気分変動	気分変調症	気分変調症
左鎖骨下動脈起始異常	鎖骨下動脈起始異常	鎖骨下動脈起始異常
立位バランス練習重症筋無力症	重症筋無力症	胸腺摘出後重症筋無力症
腰椎脊柱管狭窄	腰部脊柱管狭窄症	腰部脊柱管狭窄症
左上葉小細胞肺癌	上葉小細胞肺癌	上葉小細胞肺癌
左後縦隔腫瘍	後縦隔腫瘍	後縦隔腫瘍
食道カンジタ症合併ＨＩＶ感染症	ＨＩＶカンジダ病	新生児ＨＩＶ感染症
固縮無動	こわばり	純粋無動症
小体認知症	認知症	皮質認知症
突然腹痛	腹痛症	持続腹痛
尿閉気味	尿閉	尿閉
生検部感染徴候	創傷感染症	生検後感染
痛風症状	痛風	痛風発作
脳転移新出	転移性脳腫瘍	骨転移癌
両側肩関節痛	肩関節痛症	偽性股関節痛
右眼下鼻側視野異常	視野障害	鎖骨下動脈起始異常
右肺Ｓ４原発腺癌	肺腺癌	直腸Ｓ状部結腸癌
右肘関節骨折	肘関節骨折	肘関節骨折
両耳下腺腫脹	耳下腺腫脹	耳下腺腫脹
再下血	下血	吐下血
両変形性股関節症	変形性股関節症	変形性股関節症
喘息コントロール不良	咳喘息	尖圭コンジローマ
腹部大動脈狭窄症	大腿動脈狭窄症	腹部大動脈閉塞症
左肺良性腫瘍	肺良性腫瘍	肺良性腫瘍
頸動脈狭窄症	内頚動脈狭窄症	腎動脈狭窄症
若年結核性腹膜炎	結核性腹膜炎	結核性腹膜炎
発赤部分	発赤	発赤
大腸疾患	腸疾患	胃腸疾患
頚部血腫	頚部表在損傷	頚部血管腫
肺雑聴取	胸部音異常	肺吸虫症
急性冠症候群発症	急性冠症候群	急性冠症候群
皮下浮腫	浮腫	皮下気腫
低活動型せん妄	せん妄	夜間せん妄
左化膿性耳下腺炎	化膿性耳下腺炎	化膿性耳下腺炎
痔核症状	痔核	痔核
拘束性心筋症	拘束型心筋症	拘束型心筋症
右内頸動脈血栓閉塞	動脈血栓症	内頚動脈血栓症
肝うっ血	うっ血肝	胃うっ血
ＣＮＩ腎症	薬剤性腎障害	ＩｇＡ腎症
浮腫軽減	浮腫	浮腫
胃液様	嘔吐症	胃液欠乏
右鼡径部出血	出血	鼡径部腫脹
右肺上葉肺炎	肺炎	上葉肺癌
膠原病外来	膠原病	膠原病
門亢症	門脈圧亢進症	多趾症
在型食道癌	食道癌	中部食道癌
創内異物	外傷性異物	心内異物
膀胱内尿貯留	後腹膜尿貯留	後腹膜尿貯留
肢痛	疼痛	下肢痛
肺結核性腹膜炎	結核性腹膜炎	結核性腹膜炎
腸管内血腫	血腫	筋肉内血腫
ネフローゼ状態	ネフローゼ症候群	ネフローゼ症候群
軽度僧帽弁逆流症	僧帽弁逆流症	僧帽弁逆流症
前胸部粉瘤	粉瘤	前胸部腫瘤
左室中部閉塞性肥大型心筋症	閉塞性肥大型心筋症	心室中部閉塞性心筋症
しびれがきつい	しびれ感	しびれ感
両側内耳奇形	内耳先天奇形	先天性外耳奇形
完全右脚ブロック指摘	完全右脚ブロック	完全右脚ブロック
肛門部潰瘍	肛門潰瘍	噴門部潰瘍
臀部紅斑	紅斑症	鼻部母斑
アレルギ—性鼻炎	アレルギー性鼻炎	アレルギー性鼻炎
末節骨骨折	骨折	趾末節骨骨折
脊椎症性変化	脊椎症	脊椎悪性腫瘍
腸閉塞気味	イレウス	結腸閉塞
浅呼吸	呼吸困難	多呼吸
無症候性狭心症	狭心症	無症候性脳梗塞
右顎下リンパ節腫脹	顎下リンパ節腫脹	顎下リンパ節腫脹
左側頭葉海綿状血管腫	側頭葉海綿状血管腫	側頭葉海綿状血管腫
直腸癌術後直腸癌	直腸癌	直腸癌術後再発
痛覚消失	異常知覚	味覚消失
膵炎再燃	膵炎	膵炎
肘頭部潰瘍	前腕皮膚潰瘍	亀頭部潰瘍
反復性腸閉塞	イレウス	反復性うつ病
胎児腹水	胎児水腫	胎児胸水
失見当識障害	見当識障害	見当識障害
皮膚ツルゴール低下	脱水症	皮膚ムコール症
右肩悪性軟部腫瘍	悪性軟部腫瘍	手部悪性軟部腫瘍
非定型うつ	非定型うつ病	非定型うつ病
右中指スワンネック変形肩関節	スワンネック変形	スワンネック変形
胸郭運動異常	胸郭異常	胸郭異常
前頭蓋底腫瘍	頭蓋底腫瘍	頭蓋底腫瘍
腹部肥満	肥満症	腹部膨満
Ｓ状結腸粘膜下腫瘤	腫瘤	Ｓ状結腸粘膜下腫瘍
両側下腿圧痕性浮腫	下腿浮腫	上下肢リンパ浮腫
動脈瘤様骨嚢腫	動脈瘤様骨のう腫	動脈瘤様骨のう腫
軟性腫瘤	腫瘤	化膿性腫瘤
本日疼痛	疼痛	慢性疼痛
出血軽度	出血	出血傾向
軽度間歇性跛行	間欠性跛行	間欠性跛行
蛋白血症	異常蛋白血症	低蛋白血症
不眠時２錠	不眠症	睡眠時頭痛
後縦隔膿瘍	縦隔膿瘍	後縦隔腫瘍
胸水排出	胸水貯留	羊水漏出
ＡＩＤＳ非定型抗酸菌症	非結核性抗酸菌症	ＨＩＶ非結核性抗酸菌症
尺側神経麻痺	尺骨神経麻痺	尺骨神経麻痺
徐脈等	徐脈	徐脈
てんかんの発作	てんかん	てんかん様発作
腹部大動脈石灰化	大動脈石灰化症	腹部大動脈瘤破裂
サルコイドーシス疑	サルコイドーシス	サルコイドーシス
左片麻痺	片麻痺	片麻痺
足部冷感	下肢冷感	足部丹毒
下痢〜水様便	下痢症	下顎下部腫瘤
コレステロールポリープ	ポリープ	胆のうコレステロールポリープ
１型糖尿除	糖尿	１型糖尿病
関節固縮	関節拘縮	関節拘縮
肺多型癌	癌	肺絨毛癌
慢性アレルギ—性鼻炎	アレルギー性鼻炎	慢性アレルギー性中耳炎
下顎骨正中部骨折	下顎正中部骨折	下顎正中部骨折
後嘔吐	嘔吐症	脳性嘔吐
気分不快出現	悪心	縫合不全出血
劇症Ａ群溶連菌感染症	劇症型Ａ群連鎖球菌感染症	Ｂ群溶連菌感染症
内腸骨静脈血栓症	静脈血栓症	腸骨動脈血栓症
軽度咽頭期嚥下障害	嚥下障害	術後嚥下障害
舌根扁桃炎	扁桃炎	舌扁桃炎
右肺上葉小細胞癌	上葉小細胞肺癌	肺門部小細胞癌
ＣＭＶ網膜症	サイトメガロウイルス網膜炎	ＨＩＶ網膜症
脊椎側弯症	脊柱側弯症	胸椎側弯症
悪心Ｇ１	悪心	悪心
上腹部鈍痛	上腹部痛	上腹部痛
脊髄視神経炎	視神経炎	軸性視神経炎
本日血尿	血尿	腎性血尿
クラミジア頸管炎	クラミジア頚管炎	クラミジア卵管炎
性急性リンパ性白血病	急性リンパ性白血病	急性リンパ性白血病
周囲リンパ節腫大	リンパ節腫大	リンパ節腫大
印環細胞癌	癌	基底細胞癌
６月肝転移	転移性肝腫瘍	腎癌骨転移
左内頸動脈中等度狭窄	頚動脈硬化症	前大脳動脈狭窄
左外耳道閉鎖	外耳道閉鎖	外耳道閉鎖
右鼡径部ヘルニア	鼡径ヘルニア	内鼡径ヘルニア
ＭＬＦ症候群	核間性眼筋麻痺	ＭＥＬＡＳ症候群
醜形恐怖	醜形恐怖症	醜形恐怖症
肩関節疼痛	肩関節痛症	肩関節偽痛風
右手痺れ	上肢しびれ	副手根骨
逆流感	胃食道逆流症	脱力感
播種性クリプトコックス症	播種性クリプトコッカス症	播種性クリプトコッカス症
左尿管導管吻合部狭窄	吻合部狭窄	尿管回腸導管吻合部狭窄
口唇落屑	皮膚落屑	口唇下疳
時折不整	不整脈	瞳孔不整
僧帽弁狭窄症兼閉鎖不全症	僧帽弁狭窄症	僧帽弁狭窄兼閉鎖不全症
伸筋腱脱臼	脱臼	総指伸筋腱脱臼
両下腿潰瘍	下腿皮膚潰瘍	下腿膿瘍
内転障害	眼球運動痙攣	内分泌障害
びまん性リンパ腫	リンパ腫	精巣悪性リンパ腫
多発嚢胞腎	多発性のう胞腎	多発性のう胞腎
足首骨折	足関節骨折	足背骨折
右目白内障	白内障	初発白内障
嘔吐１回	嘔吐症	嘔吐症
深夜低血糖	夜間低血糖症	低血糖
過敏症状	過敏症	過敏症
高Ｂｉｌ血症	高ビリルビン血症	高レニン血症
右足小指骨折	小指骨折	小指骨折
第一腰椎破裂骨折	腰椎破裂骨折	第７頚椎破裂骨折
せん妄発言	せん妄	せん妄
ヒステリー症状	ヒステリー反応	ヒステリー反応
歩行時創部痛	術創部痛	術創部痛
パニック	パニック障害	パニック障害
正色素性正球性貧血	正球性正色素性貧血	正色素性貧血
右足腫脹	足部腫脹	項部腫脹
両肺胸膜肥厚	胸膜肥厚	胸膜肥厚
ＡＰＳ	抗リン脂質抗体症候群	ＡＩＤＳ
脳圧亢進症状	頭蓋内圧亢進症	門脈圧亢進症
眼鏡　近視	近視	一過性近視
二次性ヘモクロマトーシス	ヘモクロマトーシス	続発性ヘモクロマトーシス
潜在性副甲状腺機能低下症	副甲状腺機能低下症	続発性副甲状腺機能低下症
両眼瞼黄色腫	眼瞼黄色腫	眼瞼黄色腫
右内腸骨動脈狭窄	動脈狭窄	外腸骨動脈狭窄
正中頚嚢胞	正中頚のう胞	正中頚のう胞
両側尿管結石	尿管結石症	腎尿管結石
高血圧状態	高血圧症	高血圧症
喀血症状	喀血	多血症
指発赤	発赤	発赤
Ⅱａ型高脂血症	高脂血症	混合型高脂質血症
右手橈骨骨折	橈骨骨折	手根骨骨折
右睾丸痛	精巣痛	心窩部痛
本日血便	血便	粘血便
回腸出血	腸出血	小腸出血
左副腎出血	副腎出血	副腎出血
後頭蓋下髄膜腫	髄膜腫	後頭蓋窩髄膜腫
急性前壁中隔梗塞	急性前壁中隔心筋梗塞	急性前壁中隔心筋梗塞
右顔面部帯状疱疹	顔面帯状疱疹	顔面帯状疱疹
びまん性管内増殖性糸球体腎炎	慢性びまん性管内増殖性糸球体腎炎	慢性びまん性管内増殖性糸球体腎炎
傍腹部大動脈リンパ節腫大	リンパ節腫大	限局性リンパ節腫大
左上腕脂肪腫	上腕脂肪腫	上腕脂肪腫
尿道口発赤	発赤	尿道口膿瘍
冠動脈狭窄症	冠状動脈狭窄症	冠状動脈狭窄症
膵石灰化	膵石灰化症	膵石灰化症
丘疹様	丘疹	丘疹
肺上葉原発性肺癌	原発性肺癌	原発性肺癌
労作時胸部不快	労作時呼吸困難	労作時呼吸困難
２型＋ステロイド性糖尿病	ステロイド糖尿病	ステロイド糖尿病
腫瘤縮小	腫瘤	眼瞼縮小
Ｓａｌｍｏｎｅｌｌａ　ｅｎｔｅｒｉｔｉｄｉｓ敗血症	サルモネラ敗血症	大動脈弁狭窄症兼僧帽弁閉鎖不全症兼三尖弁閉鎖不全症
グル音異常	異常腸音	胸部音異常
鉄吸収障害	鉄欠乏症	鉄代謝障害
水中毒症状	水中毒	水中毒
鼻中隔彎曲	鼻中隔弯曲症	鼻中隔弯曲症
本日右眼白内障	白内障	糖尿病性白内障
過敏性腸症侯群	過敏性腸症候群	過敏性腸症候群
会話性幻聴	幻聴	混合性難聴
筋疲労感	筋疲労	易疲労感
水疱後びらん	水疱症	尿道口びらん
胆管内結石	胆管結石症	胆管結石症
時々せん妄	せん妄	疲憊せん妄
処置後膵炎	膵炎	術後膵炎
術後右反回神経麻痺	術後性反回神経麻痺	術後性反回神経麻痺
反復性細菌感染	細菌感染症	反復性尿路感染症
ｗｉｄｅ　ＱＲＳ頻拍	頻拍症	非持続性心室頻拍
両側性末梢性顔面神経麻痺	末梢性顔面神経麻痺	特発性末梢性顔面神経麻痺
皮膚軟部組織感染症	皮膚感染症	皮膚感染症
腰痛ヘルニア	椎間板ヘルニア性腰痛症	腰ヘルニア
イレウス合併	イレウス	イレウス
息苦しく	呼吸困難	歯ぎしり
肺好酸球性肉芽腫	肺好酸球性肉芽腫症	肺好酸球性肉芽腫症
無菌性腸炎	非感染性腸炎	細菌性腸炎
骨盤内リンパ嚢腫	骨盤部感染性リンパのう胞	骨盤内リンパ節転移
両側眼瞼下垂症	眼瞼下垂症	偽性眼瞼下垂症
両側性結核性胸膜炎	結核性胸膜炎	結核性胸膜炎
甲状腺機能亢進症状	甲状腺機能亢進症	甲状腺機能亢進症
平坦Ｔ波	心電図異常	平衡障害
ペーシング不全	両室ペーシング機能付き植込型除細動器不全	ペースメーカ不全
後頭部打撲	頭部打撲	後頭部打撲傷
薬剤性過敏症候群	薬剤性過敏症症候群	薬剤性過敏症症候群
両側喉頭肉芽腫	喉頭肉芽腫	喉頭肉芽腫
ふらつきあり	めまい	さとうきび肺
右鼡径ヘルニア	鼡径ヘルニア	内鼡径ヘルニア
職業性ストレス	急性ストレス反応	胎児ジストレス
卵管水腫	卵管留水症	卵管筋腫
左下葉原発性肺扁平上皮癌	肺扁平上皮癌	下葉肺扁平上皮癌
外気胸	気胸	血気胸
ポリープ数個	ポリープ	ポリープ
右低音障害型感音難聴	急性低音障害型感音難聴	急性低音障害型感音難聴
外陰部血腫	外陰血腫	外陰部血管腫
左乳突蜂巣炎	乳様突起炎	鼡径部蜂巣炎
未破裂左内頸動脈瘤	内頚動脈瘤	未破裂脳動脈瘤
中咽頭側壁扁平上皮癌	癌	中葉肺扁平上皮癌
ＥＶＡＮＳ症候群	エバンス症候群	ＭＥＬＡＳ症候群
右聴神経腫瘍	聴神経腫瘍	聴神経腫瘍
両肺多発結節性陰影	胸部異常陰影	らい性結節性紅斑
左血腫	血腫	腟血腫
早期乳癌	乳癌	早期胃癌
脾臓腫瘤	腫瘤	胸壁腫瘤
多発髄膜腫	多発性髄膜腫	多発性髄膜腫
術中出血多	多量出血	術中低血圧
先天性嚢胞肺	先天性のう胞肺	先天性のう胞肺
手背部疼痛	手背部痛	手背部痛
腹部大動脈嚢状瘤	腹部大動脈瘤	腹部大動脈瘤
腫瘍感染合併	腫瘍	重症感染症
ＩＰ合併	間質性肺炎	ＩＰ関節炎
左腫瘤	腫瘤	肝腫瘤
ゾメタ骨髄炎	骨髄炎	上顎骨骨髄炎
葉酸欠乏	葉酸欠乏症	葉酸欠乏症
右胸膜原発血管肉腫	血管肉腫	後腹膜血管肉腫
拘縮気味	筋拘縮症	人工気胸
手関節圧痛	圧痛	手関節痛
浮腫残存	浮腫	浮腫
非てんかん性心因性発作	てんかん	てんかん複雑部分発作
鼻口蓋管嚢胞	鼻口蓋管のう胞	鼻口蓋管のう胞
下腸間膜動脈閉塞	腸間膜動脈塞栓症	下腸間膜動脈瘤
右中大脳動脈領域梗塞	中大脳動脈閉塞症	中大脳動脈塞栓症
消化管腫瘤	腫瘤	消化管出血
脛骨前面圧痕性浮腫	浮腫	脛骨近位部悪性骨腫瘍
多少眠気	非器質性過眠症	多胎妊娠
高濃度腫瘤	腫瘤	耳介部腫瘤
ＤＧＥ症状	消化管術後後遺症	ＬＧＬ症候群
過形成性ポリープ	胃過形成ポリープ	胃過形成ポリープ
日光アレルギー	光線過敏症	ダニアレルギー
両膝痛	膝関節痛	母趾痛
こわばりあり	こわばり	こわばり感
慢性炎症性腸疾患	腸炎	炎症性腸疾患
尺骨頭脱臼	脱臼	橈骨頭脱臼
けいれん症状	痙攣	卵巣欠落症状
重度三尖弁閉鎖不全症	三尖弁閉鎖不全症	三尖弁閉鎖不全症
肺炎併発	肺炎	肺炎結核
右下肢感覚鈍麻	感覚異常症	片側感覚鈍麻
第二度房室ブロック	第２度房室ブロック	第２度房室ブロック
慢性進行性肺アスペルギルス症	肺アスペルギルス症	慢性壊死性肺アスペルギルス症
点状発赤	発赤	点状出血
白血病化	白血病	白血病
消退性発赤	発赤	心因性発熱
ヒステリー	ヒステリー反応	ヒステリー球
手指皮疹	発疹	手指湿疹
残尿	残尿感	残尿感
腫脹圧痛	圧痛	腹部圧痛
ループスアンチコアグラント陰性	ループスアンチコアグラント	ループスアンチコアグラント
両肺気胸	気胸	人工気胸
右肺胸水貯留	胸水貯留	胸水貯留
血性吐物	吐血	血性乳汁
両側腓骨神経麻痺	腓骨神経麻痺	腓骨神経麻痺
廃用	廃用症候群	不器用
浮動感	めまい	蟻走感
軽度右室肥大	右室肥大	右室肥大
右膝蜂窩織炎	膝部蜂巣炎	胃蜂窩織炎
強制換気	人工呼吸器装着状態	強膜潰瘍
２型＋ステロイド糖尿病	ステロイド糖尿病	ステロイド糖尿病
左下肢ガス壊疽	ガス壊疽	ガス壊疽
低血糖用	低血糖	低血糖
喚語障害	不全失語症	構語障害
右足底潰瘍	足底皮膚潰瘍	足底皮膚潰瘍
右網膜静脈分枝閉塞症	網膜静脈分枝閉塞症	網膜静脈分枝閉塞症
腹痛時	腹痛症	腹痛症
多動多弁	多動性障害	多動性障害
右手背浮腫	限局性浮腫	麻痺側浮腫
足趾しびれ	下肢しびれ	四肢しびれ
突然意識障害	意識障害	急性意識障害
足底痺れ	しびれ感	足底熱傷
角膜ヘルペス	ヘルペス角膜炎	陰茎ヘルペス
食思不振症状	食欲不振	食欲不振
細菌性食道炎	食道炎	細菌性食中毒
開大代謝性アシドーシス	代謝性アシドーシス	代謝性アシドーシス
心因性過食症	心因性過食	心因性過食
術後肺転移	転移性肺腫瘍	術後肺炎
転移性腫瘤	転移性腫瘍	転移性腫瘍
夜間尿意	夜間頻尿症	夜間頻尿症
右下腿腫脹	下腿腫脹	下腿腫脹
背部皮脂欠乏性湿疹	皮脂欠乏性湿疹	皮脂欠乏性湿疹
足爪白鮮	足爪白癬	足爪白癬
神経性疼痛	神経痛	神経性耳痛
房室接合部調律	異所性調律	接合部調律
末梢循環不全徴候	末梢循環不全	末梢循環不全
眼瞼下垂自覚	眼瞼下垂症	眼瞼下垂症
右上顎洞乳頭腫	上顎洞乳頭腫	上顎洞乳頭腫
帯状疱疹拡大	帯状疱疹	帯状疱疹
左尾状核ラクナ硬塞	ラクナ梗塞	無症候性ラクナ梗塞
ＳＭＡ閉塞	急性上腸間膜動脈閉塞症	結腸閉塞
めまいの発作	めまい	めまい発作
呼吸切迫	急性呼吸窮迫症候群	呼吸促迫
劇症型連鎖球菌感染症	連鎖球菌感染症	劇症型Ａ群連鎖球菌感染症
腹部疝痛	仙痛	腹部圧痛
胆嚢多発ポリープ	胆のうポリープ	胆のうポリープ
柑皮症	カロチン血症	紅皮症
浮腫状	浮腫	浮腫
陰部掻痒	外陰部そう痒症	陰部切創
十二指腸多発びらん	十二指腸びらん	十二指腸びらん
前立性肥大症	前立腺肥大症	前立腺肥大症
嘔気状況	嘔気	嘔気
両側眼球外転障害	眼球運動障害	眼球運動障害
元々浮腫	浮腫	熱性浮腫
左小脳出血	小脳出血	小脳出血
躁うつ	躁うつ病	躁うつ病
夜間失禁	尿失禁症	夜間遺尿
ベージェット病	ベーチェット病	ベーチェット病
元来頭痛	頭痛	頚性頭痛
褥瘡発生リスク低い	褥瘡	褥瘡・ステージＩＩ
下部直腸癌	直腸癌	下行結腸癌
両側総腸骨動脈狭窄	総腸骨動脈狭窄	総腸骨動脈狭窄
牽引痛	牽引性頭痛	牽引性頭痛
Ⅱ度熱傷	熱傷	第３度熱傷
重度感覚障害	体感異常	重度知的障害
両側肺尖部進行性胸膜肥厚	胸膜肥厚	石綿関連びまん性胸膜肥厚
婦人入院脳梗塞	脳梗塞	多発性小脳梗塞
炎症性ポリープ多発	ポリープ	若年性ポリープ
右坐骨結節転移再発	転移性腫瘍	坐骨結節部打撲傷
ダンピング症候群併発	ダンピング症候群	ダンピング症候群
右上肢痺れ	しびれ感	上肢しびれ
ＭＣＴＤ	混合性結合組織病	ＭＣＡＤ欠損症
ループスアンチコアグラント陽性	ループスアンチコアグラント	ループスアンチコアグラント
昨日水様便	下痢症	両側水腎症
気分不快増強	悪心	気分変調症
拡張期高血圧	高血圧症	収縮期高血圧症
右気管支肺炎	気管支肺炎	気管支肺炎
左頸部リンパ節腫大	薬剤性自己免疫性溶血性貧血	限局性リンパ節腫大
右低音部感音難聴	感音難聴	急性低音障害型感音難聴
ＰＨＴ	肺高血圧症	ＰＣＷＨ
夜間失見当	見当識障害	夜間頻尿症
劇症型髄膜炎菌感染症	髄膜炎菌感染症	侵襲性髄膜炎菌感染症
物忘れ気	健忘症	湿性脚気
両難聴	難聴	難聴
左腎細胞癌	腎細胞癌	腎細胞癌
多発膵転移	転移性膵腫瘍	多発性癌転移
両眼白内障手	白内障	核性白内障
右手関節滑膜炎	滑膜炎	膝関節滑膜炎
膠原病由来	膠原病	膠原病
声門上喉頭癌	喉頭癌	声門上癌
右膝メルケル細胞癌	メルケル細胞癌	上腕メルケル細胞癌
右椎骨動脈起始部狭窄	椎骨動脈狭窄症	外腸骨動脈狭窄
加害妄想	妄想反応	被害妄想
嚢胞性胸腺腫	胸腺腫	悪性胸腺腫
急性乳突洞炎	急性中耳炎	急性乳様突起炎
舌内リンパ節転移	リンパ節転移	骨盤内リンパ節転移
悪性リンパ腫既往	悪性リンパ腫	悪性リンパ腫
左肺下葉腫瘤影	肺腫瘤	下顎下部腫瘤
Ｌ３圧迫骨折	圧迫骨折	椎体圧迫骨折
左感音性難聴	感音難聴	騒音性難聴
腎臓疾患	腎疾患	腎疾患
