出現形	正解	予測
筋攣縮	筋痙縮	筋痙縮
元々徐脈	徐脈	軟産道伸展不良
特発性側彎症	特発性側弯症	特発性側弯症
回盲部放線菌症	放線菌症	顎放線菌症
ｆａｎ症候群	マルファン症候群	ＴＡＲ症候群
脊椎椎間板炎	椎間板炎	頚椎椎間板炎
起始異常	冠動脈起始異常	肺動脈起始異常
右眼球破裂	眼球破裂	眼球破裂
介助　疼痛	疼痛	抜歯後疼痛
前失神	失神	失神
ふらつき感自覚	よろめき歩行	腹部不快感
低分化型肝細胞癌	肝細胞癌	肝細胞癌
右葉間胸水	葉間胸水	葉間胸水
子宮内膜症性卵巣嚢胞	卵巣子宮内膜症のう胞	卵巣子宮内膜症
腎嚢胞出血	傍腎盂のう胞	髄膜出血
無症候性キャリア	ＨＴＬＶ−１キャリア	性的無快楽症
中等度腹水	腹水症	中等度難聴
受容体脳炎	抗ＮＭＤＡ受容体脳炎	嗜眠性脳炎
肛門部軽度発赤	肛門部周囲炎	肛門部悪性黒色腫
側方リンパ節転移	リンパ節転移	縦隔リンパ節転移
左硝子体混濁	硝子体混濁	硝子体混濁
統合失調症既往	統合失調症	統合失調症
平衡機能障害	平衡障害	平衡障害
肺腫瘤影	胸部異常陰影	肺腫瘤陰影
複雑型異型子宮内膜増殖症	腺腫性子宮内膜増殖症	複雑型子宮内膜異型増殖症
皮膚潰瘍形成	皮膚潰瘍	皮膚潰瘍
肝肥大	肝型糖原病	舌肥大
紅斑腫脹	紅斑症	眼部外傷性腫脹
腰部圧痛	腰痛症	腹部圧痛
元々不眠症	不眠症	不眠症
左肩甲骨軟骨肉腫	肩甲骨軟骨肉腫	肩甲骨軟骨肉腫
肺血症性ショック	敗血症性ショック	敗血症性ショック
凝固線溶系異常	血液凝固異常	先天性血液凝固因子異常
異所性静脈瘤	静脈瘤	上肢血栓性静脈瘤
腫瘍崩壊	腫瘍	腫瘍崩壊症候群
破壊性甲状腺炎	甲状腺炎	放射線性甲状腺炎
右腸骨ＬＮ転移	腸骨リンパ節転移	大腸癌骨転移
右腎被膜下血腫	血腫	外傷性腎被膜下血腫
全身性サルコイドーシス	サルコイドーシス	全身性アミロイドーシス
脱分化型脂肪肉腫	脂肪肉腫	脂肪肉腫
非機能性下垂体腫瘍	下垂体腫瘍	非機能性下垂体腺腫
ＡＣＴＨ分泌不全	ＡＣＴＨ分泌低下症	ＡＣＴＨ分泌低下症
時々残尿感	残尿感	残尿感
小人症	低身長症	小児心身症
右臼蓋転移	骨盤転移	外反母趾
右頭頂葉脳梗塞	脳梗塞	片頭痛性脳梗塞
マルファン症候群合併	マルファン症候群	クラミジア感染症合併妊娠
右眼網膜症	網膜症	眼瞼内反症
咽喉頭炎	咽頭喉頭炎	咽頭喉頭炎
右下葉肺扁平上皮癌	下葉肺扁平上皮癌	下葉肺扁平上皮癌
足趾壊疽	趾壊死	手指脱疽
左肺尖部腺癌	肺腺癌	肺門部腺癌
潰瘍型間質性膀胱炎	間質性膀胱炎	間質性膀胱炎
紅色皮疹	発疹	紅色丘疹
遺尿	遺尿症	遺糞
頚管狭窄	子宮頚管狭窄症	膵管狭窄
右腎門部腹側脂肪肉腫	腎周囲脂肪肉腫	坐骨直腸窩脂肪肉腫
左中頭蓋窩髄膜腫	中頭蓋窩髄膜腫	中頭蓋窩髄膜腫
脳梗塞後後遺症	脳梗塞	脳梗塞後遺症
含歯性嚢胞	含歯性のう胞	上顎角化のう胞性歯原性腫瘍
紅斑熱	日本紅斑熱	紅斑症
多発頭蓋骨転移	骨転移癌	転移性頭蓋骨腫瘍
Ｄａｎｌｏｓ症候群	エーラス・ダンロス症候群	ＭＥＬＡＳ症候群
運動低下性構音障害	構音障害	運動障害性構音障害
右重症下肢虚血	重症虚血肢	上肢末梢神経損傷後遺症
両側腸腰筋血腫	血腫	腸腰筋膿瘍
亀頭部発赤	発赤	咽頭発赤
肝嚢胞感染	肝のう胞	尿管感染
重症強迫性障害	強迫性障害	強迫性障害
顔面骨圧痛	圧痛	顔面多発骨折
左椎間板ヘルニア	椎間板ヘルニア	腰椎椎間板ヘルニア
会陰部疼痛	外陰部痛	陰茎部疼痛
咀嚼時痛	咀嚼筋痛障害	腟痙
左膝関節偽痛風	膝関節偽痛風	膝関節偽痛風
２次性副甲状腺機能亢進症	副甲状腺機能亢進症	続発性副甲状腺機能亢進症
右上腕蜂窩織炎	上腕蜂巣炎	胃蜂窩織炎
右前大脳動脈未破裂動脈瘤	前大脳動脈瘤	内頚動脈後交通動脈分岐部動脈瘤
リウマチ性胸水	リウマチ性肺疾患	リウマチ性癒着性心膜炎
右眼白内障手術	白内障	白内障術後
悪性リンハ゜腫	悪性リンパ腫	悪性リンパ腫
胆管腫瘍栓	胆管腫瘍	胆管腫瘍
右基底核梗塞	脳梗塞	急性右室梗塞
境界型耐糖能障害	耐糖能異常	混合型酸塩基平衡障害
リウマチ疾患	関節リウマチ	リウマチ性肺疾患
白内障Ｏ	白内障	前極白内障
心房細動停止	心房細動	心房静止
帯状疱疹既往	帯状疱疹	劇症帯状疱疹
腫瘤所見	腫瘤	腫瘍随伴症候群
ＶＨＬ病	フォンヒッペル・リンダウ病	ＶＬＣＡＤ欠損症
時折血痰	血痰	喀痰
陰嚢部腫脹	陰のう腫大	頚部腫脹
帰室時疲労感	疲労感	疲労感
高分化型腺癌	癌	松果体未分化胚細胞腫
糖尿病等	糖尿病	糖尿病
Ｍｙｃｏｂａｃｔｅｒｉｕｍ　ｓｈｉｇａｅｎｓｅ感染症	非結核性抗酸菌症	ＥＳＢＬ産生菌感染症
後腹膜腫瘍切除術	後腹膜腫瘍	術後腹腔内膿瘍
肺転移発覚	転移性肺腫瘍	顎堤異常吸収
右中咽頭癌	中咽頭癌	中咽頭側壁癌
両側肺動脈血栓塞栓	動脈血栓症	肺動脈血栓塞栓症
臀部炎症性粉瘤	粉瘤	強直脊椎炎性虹彩毛様体炎
左耳耳鳴	耳鳴症	無難聴性耳鳴
鼠経ヘルニア	鼡径ヘルニア	絞扼性腹壁ヘルニア
鼻閉塞	鼻閉	喉頭閉塞
疲労感等	疲労感	疲労感
日中掻痒感	そう痒	排尿時灼熱感
前交通動脈未破裂脳動脈瘤	未破裂脳動脈瘤	内頚動脈後交通動脈分岐部動脈瘤
夜間低酸素血症	低酸素血症	低酸素血症
薬剤性腎不全	薬剤性腎障害	薬剤性腎障害
気管支狭窄	気管支狭窄症	気管支狭窄症
腫瘍増悪	腫瘍	悪性腫瘍合併皮膚筋炎
急性軸索障害	びまん性軸索損傷	急性意識障害
完全型ベーチェット病	ベーチェット病	外陰ベーチェット病
筋肉痙攣	痙攣	四肢筋痙攣
癌性髄膜腫症	悪性髄膜腫	髄膜癌腫症
化膿性脊椎椎間板炎	化膿性椎間板炎	胸椎化膿性椎間板炎
呼吸性雑音	胸部音異常	遷延性無呼吸
真菌塊	真菌症	真菌性足菌腫
両肩関節圧痛	圧痛	肩鎖関節痛
多発肝細胞癌	肝腫瘍	多発性肝血管腫
右腎小嚢胞	傍腎盂のう胞	右心房粘液腫
左横隔膜神経麻痺	横隔神経麻痺	横隔神経麻痺
右高度水腎症	水腎症	後天性水腎症
創傷治癒遅延	創傷	手外傷後変形治癒
上腫瘍	腫瘍	皮下腫瘍
進行性食道癌	食道癌	食道基底細胞癌
複雑性熱性痙攣	熱性痙攣	無熱性痙攣
先天性鼻咽腔閉鎖不全症	先天性鼻咽腔閉鎖不全	先天性鼻咽腔閉鎖不全
右眼鼻涙管閉塞症	鼻涙管閉鎖症	鼻涙管閉鎖症
縦隔原発Ｂ細胞大細胞型リンパ腫	縦隔原発大細胞型Ｂ細胞性リンパ腫	縦隔原発大細胞型Ｂ細胞性リンパ腫
左半視野障害	視野障害	心因性視野障害
大腿骨近位部骨折	大腿骨骨折	大腿骨遠位端骨折
左踵部痛	踵痛	腓腹部痛
ポリープ様隆起	ポリープ	腟断端ポリープ
刺激性皮膚炎	皮膚炎	刺激物質性接触皮膚炎
慢性緑膿菌感染	緑膿菌感染症	多剤耐性緑膿菌感染症
回腸閉塞	回腸狭窄	回腸閉鎖
尾部嚢胞	膵のう胞	背部基底細胞癌
虫刺症	蜂刺症	刺虫症
第二趾爪囲炎	爪囲炎	第２趾基底細胞癌
膵仮性嚢胞破裂	仮性膵のう胞	肝細胞癌破裂
シェーンラインヘノッホ紫斑病	ＩｇＡ血管炎	ハイデンハイン疾患
記銘障害	記銘力低下	記憶障害
上歯肉癌	上顎歯肉癌	上顎歯肉癌
チャーグ－ストラウス症候群	好酸球性多発血管炎性肉芽腫症	スティックラー症候群
低ＡＴⅢ血症	アンチトロンビン欠乏症	高ＩｇＡ血症
超皮質性感覚性失語	皮質下感覚性失語症	超皮質性失語
ＮＯＭＩ	腸壊死	ＭＮＧＩＥ
肥厚性幽門狭窄	肥厚性幽門狭窄症	肥厚性幽門狭窄症
問題なし脊柱管狭窄症	脊柱管狭窄症	脊柱管狭窄症
左踵骨裂離骨折	踵骨骨折	踵骨開放骨折
慢性糸球体炎	糸球体腎炎	慢性糸球体腎炎
左眼結膜下出血	結膜下出血	眼瞼結膜出血
子宮頸部上皮内腫瘍	子宮頚部上皮内腫瘍	子宮頚部上皮内腫瘍
左腰部有棘細胞癌	腰部有棘細胞癌	腰部有棘細胞癌
糖尿病罹患	糖尿病	糖尿病足壊疽
四肢圧痛	圧痛	四肢神経痛
関節変形	関節奇形	股関節変形
気分変動	気分変調症	気分変調症
左鎖骨下動脈起始異常	鎖骨下動脈起始異常	鎖骨下動脈起始異常
立位バランス練習重症筋無力症	重症筋無力症	全身型重症筋無力症
腰椎脊柱管狭窄	腰部脊柱管狭窄症	腰部脊柱管狭窄症
左上葉小細胞肺癌	上葉小細胞肺癌	上葉小細胞肺癌
左後縦隔腫瘍	後縦隔腫瘍	後縦隔腫瘍
食道カンジタ症合併ＨＩＶ感染症	ＨＩＶカンジダ病	ＨＩＶ−１感染症
固縮無動	こわばり	純粋無動症
小体認知症	認知症	皮質認知症
突然腹痛	腹痛症	胸痛
尿閉気味	尿閉	混濁尿
生検部感染徴候	創傷感染症	生検後感染
痛風症状	痛風	痛風発作
脳転移新出	転移性脳腫瘍	卵巣癌全身転移
両側肩関節痛	肩関節痛症	肩鎖関節痛
右眼下鼻側視野異常	視野障害	眼瞼先天異常
右肺Ｓ４原発腺癌	肺腺癌	肺未分化癌
右肘関節骨折	肘関節骨折	肘関節骨折
両耳下腺腫脹	耳下腺腫脹	耳下腺腫脹
再下血	下血	下血
両変形性股関節症	変形性股関節症	変形性股関節症
喘息コントロール不良	咳喘息	術後膀胱機能低下
腹部大動脈狭窄症	大腿動脈狭窄症	腹部大動脈閉塞症
左肺良性腫瘍	肺良性腫瘍	肺良性腫瘍
頸動脈狭窄症	内頚動脈狭窄症	内頚動脈狭窄症
若年結核性腹膜炎	結核性腹膜炎	結核性胸膜炎
発赤部分	発赤	腸音欠如
大腸疾患	腸疾患	大腸腫瘍
頚部血腫	頚部表在損傷	頚部肉腫
肺雑聴取	胸部音異常	顎堤異常吸収
急性冠症候群発症	急性冠症候群	急性冠症候群
皮下浮腫	浮腫	皮下気腫
低活動型せん妄	せん妄	老人性夜間せん妄
左化膿性耳下腺炎	化膿性耳下腺炎	化膿性耳下腺炎
痔核症状	痔核	潰瘍性痔核
拘束性心筋症	拘束型心筋症	拘束型心筋症
右内頸動脈血栓閉塞	動脈血栓症	冠状動脈血栓塞栓症
肝うっ血	うっ血肝	胃うっ血
ＣＮＩ腎症	薬剤性腎障害	ＮＳＡＩＤ腎症
浮腫軽減	浮腫	胸水蛋白増加
胃液様	嘔吐症	円柱尿
右鼡径部出血	出血	腟断端出血
右肺上葉肺炎	肺炎	下葉肺癌
膠原病外来	膠原病	腫瘍性腰椎病的骨折
門亢症	門脈圧亢進症	門脈圧亢進症性胃症
在型食道癌	食道癌	先天性気管食道瘻
創内異物	外傷性異物	舌異物
膀胱内尿貯留	後腹膜尿貯留	心膜液貯留
肢痛	疼痛	幻肢痛
肺結核性腹膜炎	結核性腹膜炎	結核性腹膜炎
腸管内血腫	血腫	大腸血管腫
ネフローゼ状態	ネフローゼ症候群	ネフローゼ症候群
軽度僧帽弁逆流症	僧帽弁逆流症	僧帽弁逆流症
前胸部粉瘤	粉瘤	前胸部腫瘤
左室中部閉塞性肥大型心筋症	閉塞性肥大型心筋症	心室中部閉塞性心筋症
しびれがきつい	しびれ感	全身のしびれ感
両側内耳奇形	内耳先天奇形	内耳先天奇形
完全右脚ブロック指摘	完全右脚ブロック	完全右脚ブロック
肛門部潰瘍	肛門潰瘍	肛門潰瘍
臀部紅斑	紅斑症	胸部扁平母斑
アレルギ—性鼻炎	アレルギー性鼻炎	アレルギー性鼻炎
末節骨骨折	骨折	趾末節骨骨折
脊椎症性変化	脊椎症	腰部椎間板症性脊髄症
腸閉塞気味	イレウス	小腸閉鎖
浅呼吸	呼吸困難	口呼吸
無症候性狭心症	狭心症	無症候性多発性硬化症
右顎下リンパ節腫脹	顎下リンパ節腫脹	顎下リンパ節腫脹
左側頭葉海綿状血管腫	側頭葉海綿状血管腫	側頭葉海綿状血管腫
直腸癌術後直腸癌	直腸癌	直腸癌
痛覚消失	異常知覚	片側痛覚消失
膵炎再燃	膵炎	潰瘍性大腸炎再燃
肘頭部潰瘍	前腕皮膚潰瘍	亀頭部潰瘍
反復性腸閉塞	イレウス	結腸閉塞
胎児腹水	胎児水腫	胎児胸水
失見当識障害	見当識障害	見当識障害
皮膚ツルゴール低下	脱水症	ヨード欠乏性甲状腺機能低下症
右肩悪性軟部腫瘍	悪性軟部腫瘍	肩部悪性軟部腫瘍
非定型うつ	非定型うつ病	非定型うつ病
右中指スワンネック変形肩関節	スワンネック変形	第１手根中手関節脱臼骨折
胸郭運動異常	胸郭異常	胸郭異常
前頭蓋底腫瘍	頭蓋底腫瘍	後頭蓋窩腫瘍
腹部肥満	肥満症	腹部膨満
Ｓ状結腸粘膜下腫瘤	腫瘤	Ｓ状結腸粘膜下腫瘍
両側下腿圧痕性浮腫	下腿浮腫	下腿滑膜肉腫
動脈瘤様骨嚢腫	動脈瘤様骨のう腫	脈絡叢乳頭腫
軟性腫瘤	腫瘤	頚椎悪性腫瘍
本日疼痛	疼痛	新規発症持続性連日性頭痛
出血軽度	出血	急性大量出血
軽度間歇性跛行	間欠性跛行	間欠性跛行
蛋白血症	異常蛋白血症	高蛋白血症
不眠時２錠	不眠症	閉塞性睡眠時無呼吸
後縦隔膿瘍	縦隔膿瘍	後縦隔腫瘍
胸水排出	胸水貯留	羊水漏出
ＡＩＤＳ非定型抗酸菌症	非結核性抗酸菌症	ＨＩＶ非結核性抗酸菌症
尺側神経麻痺	尺骨神経麻痺	尺骨神経麻痺
徐脈等	徐脈	徐脈
てんかんの発作	てんかん	てんかん様発作
腹部大動脈石灰化	大動脈石灰化症	冠動脈石灰化
サルコイドーシス疑	サルコイドーシス	コクシジオイデス症
左片麻痺	片麻痺	片麻痺
足部冷感	下肢冷感	下肢冷感
下痢〜水様便	下痢症	水痘後急性扁桃炎
コレステロールポリープ	ポリープ	胆のうコレステロールポリープ
１型糖尿除	糖尿	２型糖尿病
関節固縮	関節拘縮	足関節拘縮
肺多型癌	癌	肺癌肉腫
慢性アレルギ—性鼻炎	アレルギー性鼻炎	慢性アレルギー性中耳炎
下顎骨正中部骨折	下顎正中部骨折	下顎正中部骨折
後嘔吐	嘔吐症	嘔吐症
気分不快出現	悪心	不潔恐怖症
劇症Ａ群溶連菌感染症	劇症型Ａ群連鎖球菌感染症	Ｂ群溶連菌感染症
内腸骨静脈血栓症	静脈血栓症	腸骨動脈血栓症
軽度咽頭期嚥下障害	嚥下障害	術後嚥下障害
舌根扁桃炎	扁桃炎	舌扁桃炎
右肺上葉小細胞癌	上葉小細胞肺癌	上葉肺大細胞癌
ＣＭＶ網膜症	サイトメガロウイルス網膜炎	ＨＩＶ網膜症
脊椎側弯症	脊柱側弯症	脊柱側弯症
悪心Ｇ１	悪心	悪心
上腹部鈍痛	上腹部痛	上腹部痛
脊髄視神経炎	視神経炎	視神経脊髄炎
本日血尿	血尿	韓国型出血熱
クラミジア頸管炎	クラミジア頚管炎	クラミジア頚管炎
性急性リンパ性白血病	急性リンパ性白血病	急性リンパ性白血病
周囲リンパ節腫大	リンパ節腫大	リンパ節腫大
印環細胞癌	癌	卵巣小細胞癌
６月肝転移	転移性肝腫瘍	第１色弱
左内頸動脈中等度狭窄	頚動脈硬化症	外腸骨動脈狭窄
左外耳道閉鎖	外耳道閉鎖	外耳道閉鎖
右鼡径部ヘルニア	鼡径ヘルニア	鼡径ヘルニア
ＭＬＦ症候群	核間性眼筋麻痺	ＬＧＬ症候群
醜形恐怖	醜形恐怖症	醜形恐怖症
肩関節疼痛	肩関節痛症	肩鎖関節痛
右手痺れ	上肢しびれ	手母指壊疽
逆流感	胃食道逆流症	動揺病
播種性クリプトコックス症	播種性クリプトコッカス症	播種性クリプトコッカス症
左尿管導管吻合部狭窄	吻合部狭窄	尿管回腸導管吻合部狭窄
口唇落屑	皮膚落屑	上口唇挫傷
時折不整	不整脈	月経不順
僧帽弁狭窄症兼閉鎖不全症	僧帽弁狭窄症	僧帽弁狭窄兼閉鎖不全症
伸筋腱脱臼	脱臼	腓骨筋腱脱臼
両下腿潰瘍	下腿皮膚潰瘍	下腿皮膚潰瘍
内転障害	眼球運動痙攣	直腸障害
びまん性リンパ腫	リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫
多発嚢胞腎	多発性のう胞腎	萎縮腎
足首骨折	足関節骨折	足背骨折
右目白内障	白内障	後極白内障
嘔吐１回	嘔吐症	嘔吐症
深夜低血糖	夜間低血糖症	夜間低血糖症
過敏症状	過敏症	過敏症
高Ｂｉｌ血症	高ビリルビン血症	高ＬＤＬ血症
右足小指骨折	小指骨折	母指中手骨骨折
第一腰椎破裂骨折	腰椎破裂骨折	第３頚椎破裂骨折
せん妄発言	せん妄	てんかん様発作
ヒステリー症状	ヒステリー反応	ヒステリー性失声症
歩行時創部痛	術創部痛	閉経後骨粗鬆症・大腿部病的骨折あり
パニック	パニック障害	パニック発作
正色素性正球性貧血	正球性正色素性貧血	正球性正色素性貧血
右足腫脹	足部腫脹	足背腫脹
両肺胸膜肥厚	胸膜肥厚	胸膜脂肪肉腫
ＡＰＳ	抗リン脂質抗体症候群	ＡＩＤＳ
脳圧亢進症状	頭蓋内圧亢進症	頭蓋内圧亢進症
眼鏡　近視	近視	遠視
二次性ヘモクロマトーシス	ヘモクロマトーシス	続発性ヘモクロマトーシス
潜在性副甲状腺機能低下症	副甲状腺機能低下症	偽性副甲状腺機能低下症
両眼瞼黄色腫	眼瞼黄色腫	眼瞼黄色腫
右内腸骨動脈狭窄	動脈狭窄	外腸骨動脈狭窄
正中頚嚢胞	正中頚のう胞	上腕胞巣状軟部肉腫
両側尿管結石	尿管結石症	下部尿路結石
高血圧状態	高血圧症	高血圧症
喀血症状	喀血	腟留血症
指発赤	発赤	小指痛
Ⅱａ型高脂血症	高脂血症	家族性高リポ蛋白血症２ａ型
右手橈骨骨折	橈骨骨折	橈骨尺骨骨折
右睾丸痛	精巣痛	鼡径部痛
本日血便	血便	韓国型出血熱
回腸出血	腸出血	直腸出血
左副腎出血	副腎出血	副腎出血
後頭蓋下髄膜腫	髄膜腫	後頭蓋窩髄膜腫
急性前壁中隔梗塞	急性前壁中隔心筋梗塞	急性前壁中隔心筋梗塞
右顔面部帯状疱疹	顔面帯状疱疹	顔面帯状疱疹
びまん性管内増殖性糸球体腎炎	慢性びまん性管内増殖性糸球体腎炎	急性びまん性管内増殖性糸球体腎炎
傍腹部大動脈リンパ節腫大	リンパ節腫大	前胸部リンパ管腫
左上腕脂肪腫	上腕脂肪腫	上腕脂肪腫
尿道口発赤	発赤	外尿道口狭窄
冠動脈狭窄症	冠状動脈狭窄症	冠状動脈狭窄症
膵石灰化	膵石灰化症	膵石灰化症
丘疹様	丘疹	丘疹
肺上葉原発性肺癌	原発性肺癌	原発性肺癌
労作時胸部不快	労作時呼吸困難	労作時呼吸困難
２型＋ステロイド性糖尿病	ステロイド糖尿病	ステロイド糖尿病
腫瘤縮小	腫瘤	腫瘤
Ｓａｌｍｏｎｅｌｌａ　ｅｎｔｅｒｉｔｉｄｉｓ敗血症	サルモネラ敗血症	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
グル音異常	異常腸音	アルダー異常
鉄吸収障害	鉄欠乏症	鉄代謝障害
水中毒症状	水中毒	水中毒
鼻中隔彎曲	鼻中隔弯曲症	鼻中隔弯曲症
本日右眼白内障	白内障	黒内障性瞳孔強直
過敏性腸症侯群	過敏性腸症候群	過敏性腸症候群
会話性幻聴	幻聴	感音性耳鳴
筋疲労感	筋疲労	筋疲労
水疱後びらん	水疱症	尿道口びらん
胆管内結石	胆管結石症	総胆管結石
時々せん妄	せん妄	疲憊せん妄
処置後膵炎	膵炎	輸血後肝炎
術後右反回神経麻痺	術後性反回神経麻痺	術後性反回神経麻痺
反復性細菌感染	細菌感染症	溶連菌感染後急性糸球体腎炎
ｗｉｄｅ　ＱＲＳ頻拍	頻拍症	解離性大動脈瘤ＤｅＢａｋｅｙＩＩ
両側性末梢性顔面神経麻痺	末梢性顔面神経麻痺	末梢性顔面神経麻痺
皮膚軟部組織感染症	皮膚感染症	皮膚感染症
腰痛ヘルニア	椎間板ヘルニア性腰痛症	筋ヘルニア
イレウス合併	イレウス	胎便イレウス
息苦しく	呼吸困難	悪寒戦慄
肺好酸球性肉芽腫	肺好酸球性肉芽腫症	肺好酸球性肉芽腫症
無菌性腸炎	非感染性腸炎	細菌性腸炎
骨盤内リンパ嚢腫	骨盤部感染性リンパのう胞	骨盤内リンパ節の悪性腫瘍
両側眼瞼下垂症	眼瞼下垂症	眼瞼下垂症
両側性結核性胸膜炎	結核性胸膜炎	結核性胸膜炎
甲状腺機能亢進症状	甲状腺機能亢進症	甲状腺機能亢進症
平坦Ｔ波	心電図異常	異常脳波
ペーシング不全	両室ペーシング機能付き植込型除細動器不全	ペースメーカ不全
後頭部打撲	頭部打撲	後頭部打撲傷
薬剤性過敏症候群	薬剤性過敏症症候群	薬剤性過敏症症候群
両側喉頭肉芽腫	喉頭肉芽腫	喉頭肉芽腫
ふらつきあり	めまい	ひきつけ
右鼡径ヘルニア	鼡径ヘルニア	鼡径ヘルニア
職業性ストレス	急性ストレス反応	筋ストレイン
卵管水腫	卵管留水症	卵管留血腫
左下葉原発性肺扁平上皮癌	肺扁平上皮癌	下葉肺扁平上皮癌
外気胸	気胸	気胸
ポリープ数個	ポリープ	食道ポリープ
右低音障害型感音難聴	急性低音障害型感音難聴	急性低音障害型感音難聴
外陰部血腫	外陰血腫	会陰部血腫
左乳突蜂巣炎	乳様突起炎	腋窩蜂巣炎
未破裂左内頸動脈瘤	内頚動脈瘤	未破裂脳動脈瘤
中咽頭側壁扁平上皮癌	癌	上咽頭側壁癌
ＥＶＡＮＳ症候群	エバンス症候群	エバンス症候群
右聴神経腫瘍	聴神経腫瘍	聴神経腫瘍
両肺多発結節性陰影	胸部異常陰影	肝限局性結節性過形成
左血腫	血腫	左心房粘液腫
早期乳癌	乳癌	早期胃癌
脾臓腫瘤	腫瘤	腎腫瘤
多発髄膜腫	多発性髄膜腫	多発性髄膜腫
術中出血多	多量出血	術中低血圧
先天性嚢胞肺	先天性のう胞肺	先天性肺胞蛋白症
手背部疼痛	手背部痛	手背部痛
腹部大動脈嚢状瘤	腹部大動脈瘤	胸腹部大動脈瘤
腫瘍感染合併	腫瘍	潰瘍性大腸炎合併妊娠
ＩＰ合併	間質性肺炎	示指ＰＩＰ開放創
左腫瘤	腫瘤	腋窩腫瘤
ゾメタ骨髄炎	骨髄炎	環指骨髄炎
葉酸欠乏	葉酸欠乏症	葉酸欠乏症
右胸膜原発血管肉腫	血管肉腫	胸壁淡明細胞肉腫
拘縮気味	筋拘縮症	心濁音界縮小
手関節圧痛	圧痛	手関節痛
浮腫残存	浮腫	浮腫
非てんかん性心因性発作	てんかん	非弁膜症性発作性心房細動
鼻口蓋管嚢胞	鼻口蓋管のう胞	口腔底癌
下腸間膜動脈閉塞	腸間膜動脈塞栓症	下腸間膜動脈瘤
右中大脳動脈領域梗塞	中大脳動脈閉塞症	中大脳動脈狭窄症
消化管腫瘤	腫瘤	消化管血腫
脛骨前面圧痕性浮腫	浮腫	脛骨近位端骨肉腫
多少眠気	非器質性過眠症	過多月経
高濃度腫瘤	腫瘤	多発性皮下腫瘤
ＤＧＥ症状	消化管術後後遺症	ＬＧＬ症候群
過形成性ポリープ	胃過形成ポリープ	胃過形成ポリープ
日光アレルギー	光線過敏症	食物アレルギー
両膝痛	膝関節痛	足背痛
こわばりあり	こわばり	こわばり
慢性炎症性腸疾患	腸炎	炎症性腸疾患
尺骨頭脱臼	脱臼	橈骨頭脱臼
けいれん症状	痙攣	睡眠喪失てんかん
重度三尖弁閉鎖不全症	三尖弁閉鎖不全症	三尖弁閉鎖不全症
肺炎併発	肺炎	肺炎合併肺膿瘍
右下肢感覚鈍麻	感覚異常症	片側感覚鈍麻
第二度房室ブロック	第２度房室ブロック	第１度房室ブロック
慢性進行性肺アスペルギルス症	肺アスペルギルス症	慢性壊死性肺アスペルギルス症
点状発赤	発赤	点状乾癬
白血病化	白血病	白血病
消退性発赤	発赤	萎縮性化生性胃炎
ヒステリー	ヒステリー反応	不安ヒステリー
手指皮疹	発疹	手指湿疹
残尿	残尿感	無尿
腫脹圧痛	圧痛	癌性疼痛
ループスアンチコアグラント陰性	ループスアンチコアグラント	ループスアンチコアグラント
両肺気胸	気胸	無気肺
右肺胸水貯留	胸水貯留	心膜液貯留
血性吐物	吐血	糞便性嘔吐
両側腓骨神経麻痺	腓骨神経麻痺	腓骨神経麻痺
廃用	廃用症候群	廃用性内斜視
浮動感	めまい	四肢脱力感
軽度右室肥大	右室肥大	左室肥大
右膝蜂窩織炎	膝部蜂巣炎	帯状疱疹後膝神経節炎
強制換気	人工呼吸器装着状態	過換気テタニー
２型＋ステロイド糖尿病	ステロイド糖尿病	ステロイド糖尿病
左下肢ガス壊疽	ガス壊疽	下肢壊疽
低血糖用	低血糖	低血糖
喚語障害	不全失語症	構語障害
右足底潰瘍	足底皮膚潰瘍	足底皮膚潰瘍
右網膜静脈分枝閉塞症	網膜静脈分枝閉塞症	網膜静脈分枝閉塞症
腹痛時	腹痛症	睡眠時頭痛
多動多弁	多動性障害	多呼吸
右手背浮腫	限局性浮腫	手背腫脹
足趾しびれ	下肢しびれ	四肢端しびれ
突然意識障害	意識障害	一過性意識障害
足底痺れ	しびれ感	足底部痛
角膜ヘルペス	ヘルペス角膜炎	鼻下部ヘルペス
食思不振症状	食欲不振	食欲不振
細菌性食道炎	食道炎	好酸球性食道炎
開大代謝性アシドーシス	代謝性アシドーシス	代償性代謝性アシドーシス
心因性過食症	心因性過食	心因性多飲症
術後肺転移	転移性肺腫瘍	術後肺合併症
転移性腫瘤	転移性腫瘍	転移性腫瘍
夜間尿意	夜間頻尿症	夜間咳
右下腿腫脹	下腿腫脹	下腿腫脹
背部皮脂欠乏性湿疹	皮脂欠乏性湿疹	皮脂欠乏性湿疹
足爪白鮮	足爪白癬	足爪白癬
神経性疼痛	神経痛	神経障害性疼痛
房室接合部調律	異所性調律	房室接合部期外収縮
末梢循環不全徴候	末梢循環不全	末梢循環不全
眼瞼下垂自覚	眼瞼下垂症	眼球突出性眼筋麻痺
右上顎洞乳頭腫	上顎洞乳頭腫	上顎洞乳頭腫
帯状疱疹拡大	帯状疱疹	帯状疱疹
左尾状核ラクナ硬塞	ラクナ梗塞	無症候性ラクナ梗塞
ＳＭＡ閉塞	急性上腸間膜動脈閉塞症	尿道閉鎖
