出現形	正解	予測
細菌性赤痢感染症	赤痢	乳痂
多数骨折	骨折	開放性胸膜損傷
門脈右枝血栓	門脈血栓症	ウイルス性髄膜脳炎
３型進行癌	癌	上腕第３度熱傷
倦怠感等	倦怠感	後腹膜気腫
全頭脱毛症	脱毛症	骨の癒合障害
筋攣縮	筋痙縮	特発性基底核石灰化症
元々徐脈	徐脈	播種性結核
特発性側彎症	特発性側弯症	演技性パーソナリティ障害
回盲部放線菌症	放線菌症	大腿部第２度熱傷
ｆａｎ症候群	マルファン症候群	尿道内異物
脊椎椎間板炎	椎間板炎	剥離性食道炎
起始異常	冠動脈起始異常	上腕神経叢症候群
右眼球破裂	眼球破裂	下腿皮膚癌
介助　疼痛	疼痛	若年性ヘルペス状皮膚炎
前失神	失神	爪甲線状母斑
ふらつき感自覚	よろめき歩行	多発性骨盤内臓器損傷
低分化型肝細胞癌	肝細胞癌	子宮内膜腺様のう胞性増殖症
右葉間胸水	葉間胸水	分娩時軟産道損傷
子宮内膜症性卵巣嚢胞	卵巣子宮内膜症のう胞	軸椎骨折
腎嚢胞出血	傍腎盂のう胞	心臓移植拒絶反応
無症候性キャリア	ＨＴＬＶ−１キャリア	アミノ酸欠乏性貧血
中等度腹水	腹水症	収縮期雑音
受容体脳炎	抗ＮＭＤＡ受容体脳炎	上腕筋肉痛
肛門部軽度発赤	肛門部周囲炎	足底多汗症
側方リンパ節転移	リンパ節転移	チャンス骨折
左硝子体混濁	硝子体混濁	鼻下部ヘルペス
統合失調症既往	統合失調症	２型糖尿病性昏睡
平衡機能障害	平衡障害	アクチバトール不適合
肺腫瘤影	胸部異常陰影	ぶどう球菌性熱傷様皮膚症候群
複雑型異型子宮内膜増殖症	腺腫性子宮内膜増殖症	眼周囲部挫傷
皮膚潰瘍形成	皮膚潰瘍	距骨骨折
肝肥大	肝型糖原病	前立腺症
紅斑腫脹	紅斑症	中等症潰瘍性大腸炎
腰部圧痛	腰痛症	眼瞼挫傷
元々不眠症	不眠症	頚部挫傷後遺症
左肩甲骨軟骨肉腫	肩甲骨軟骨肉腫	カタル性胃腸炎
肺血症性ショック	敗血症性ショック	低血糖
凝固線溶系異常	血液凝固異常	Ｖ型歯列弓
異所性静脈瘤	静脈瘤	涙管断裂
腫瘍崩壊	腫瘍	多房性腎のう胞
破壊性甲状腺炎	甲状腺炎	膝蓋骨良性腫瘍
右腸骨ＬＮ転移	腸骨リンパ節転移	異物残留
右腎被膜下血腫	血腫	植物状態
全身性サルコイドーシス	サルコイドーシス	心筋梗塞
脱分化型脂肪肉腫	脂肪肉腫	腸骨動脈血栓症
非機能性下垂体腫瘍	下垂体腫瘍	頭部神経痛
ＡＣＴＨ分泌不全	ＡＣＴＨ分泌低下症	急性出血性白質脳炎
時々残尿感	残尿感	気道熱傷
小人症	低身長症	胃憩室症
右臼蓋転移	骨盤転移	大腿骨遠位骨端線離開
右頭頂葉脳梗塞	脳梗塞	喉頭蓋裂
マルファン症候群合併	マルファン症候群	膵膿瘍
右眼網膜症	網膜症	足底動脈損傷
咽喉頭炎	咽頭喉頭炎	体幹母斑
右下葉肺扁平上皮癌	下葉肺扁平上皮癌	片側性完全唇裂
足趾壊疽	趾壊死	精巣精巣上体炎
左肺尖部腺癌	肺腺癌	前骨間神経麻痺
潰瘍型間質性膀胱炎	間質性膀胱炎	小指切創
紅色皮疹	発疹	開面金属冠破損
遺尿	遺尿症	混合型白血病
頚管狭窄	子宮頚管狭窄症	銃創
右腎門部腹側脂肪肉腫	腎周囲脂肪肉腫	サティリアジス
左中頭蓋窩髄膜腫	中頭蓋窩髄膜腫	ホルト・オラム症候群
脳梗塞後後遺症	脳梗塞	急性潰瘍性大腸炎
含歯性嚢胞	含歯性のう胞	トルサードドポアント
紅斑熱	日本紅斑熱	手指刺創
多発頭蓋骨転移	骨転移癌	歯間離開
Ｄａｎｌｏｓ症候群	エーラス・ダンロス症候群	手背第２度熱傷
運動低下性構音障害	構音障害	喉頭閉塞
右重症下肢虚血	重症虚血肢	Ｂ細胞性非ホジキンリンパ腫
両側腸腰筋血腫	血腫	肝右葉腫瘍
亀頭部発赤	発赤	胎向異常新生児
肝嚢胞感染	肝のう胞	胃癌末期
重症強迫性障害	強迫性障害	粃糠疹
顔面骨圧痛	圧痛	紅色陰癬
左椎間板ヘルニア	椎間板ヘルニア	自律神経失調症
会陰部疼痛	外陰部痛	ステノトロフォモナス・マルトフィリア肺炎
咀嚼時痛	咀嚼筋痛障害	大静脈症候群
左膝関節偽痛風	膝関節偽痛風	腎障害
２次性副甲状腺機能亢進症	副甲状腺機能亢進症	非持続性心室頻拍
右上腕蜂窩織炎	上腕蜂巣炎	晩期梅毒性多発ニューロパチー
右前大脳動脈未破裂動脈瘤	前大脳動脈瘤	頭部多発割創
リウマチ性胸水	リウマチ性肺疾患	腹部停留精巣
右眼白内障手術	白内障	先天性扁平足
悪性リンハ゜腫	悪性リンパ腫	ウイルス性心筋炎
胆管腫瘍栓	胆管腫瘍	術後嚥下障害
右基底核梗塞	脳梗塞	尿中１７−ケトステロイド上昇
境界型耐糖能障害	耐糖能異常	顔面多発打撲傷
リウマチ疾患	関節リウマチ	錐体路障害
白内障Ｏ	白内障	先天性のう胞性腺腫様形成異常
心房細動停止	心房細動	耳の気圧性外傷
帯状疱疹既往	帯状疱疹	前頭頂骨進入
腫瘤所見	腫瘤	足関節偽痛風
ＶＨＬ病	フォンヒッペル・リンダウ病	手骨開放骨折
時折血痰	血痰	ポリオウイルス感染症
陰嚢部腫脹	陰のう腫大	口唇創傷
帰室時疲労感	疲労感	潜水夫麻痺
高分化型腺癌	癌	体表面積２０−２９％の腐蝕
糖尿病等	糖尿病	単一臍動脈
Ｍｙｃｏｂａｃｔｅｒｉｕｍ　ｓｈｉｇａｅｎｓｅ感染症	非結核性抗酸菌症	根面板破損
後腹膜腫瘍切除術	後腹膜腫瘍	非侵入全奇胎
肺転移発覚	転移性肺腫瘍	胸部単純性血管腫
右中咽頭癌	中咽頭癌	七日熱
両側肺動脈血栓塞栓	動脈血栓症	急性歯髄炎
臀部炎症性粉瘤	粉瘤	小児性皮質性骨増殖症
左耳耳鳴	耳鳴症	脊椎疾患
鼠経ヘルニア	鼡径ヘルニア	神経線維肉腫
鼻閉塞	鼻閉	冠静脈洞型心房中隔欠損症
疲労感等	疲労感	潜水夫麻痺
日中掻痒感	そう痒	脳幹部海綿状血管腫
前交通動脈未破裂脳動脈瘤	未破裂脳動脈瘤	頭部多発割創
夜間低酸素血症	低酸素血症	ネラトン症候群
薬剤性腎不全	薬剤性腎障害	遺残性頚動脈脳底動脈吻合
気管支狭窄	気管支狭窄症	開放性多発性骨盤内臓器損傷
腫瘍増悪	腫瘍	大腿骨骨肉腫
急性軸索障害	びまん性軸索損傷	軸性視神経炎
完全型ベーチェット病	ベーチェット病	小児片麻痺
筋肉痙攣	痙攣	風疹脳脊髄炎
癌性髄膜腫症	悪性髄膜腫	水晶体欠損
化膿性脊椎椎間板炎	化膿性椎間板炎	１型糖尿病性腎硬化症
呼吸性雑音	胸部音異常	鎖骨肩峰部骨折
真菌塊	真菌症	眉毛部割創
両肩関節圧痛	圧痛	付加装置不適合
多発肝細胞癌	肝腫瘍	子宮内膜腺様のう胞性増殖症
右腎小嚢胞	傍腎盂のう胞	結核性線維症
左横隔膜神経麻痺	横隔神経麻痺	びまん性脳損傷
右高度水腎症	水腎症	小結節性肝硬変
創傷治癒遅延	創傷	腹膜癒着
上腫瘍	腫瘍	圧迫骨折
進行性食道癌	食道癌	反復性耳下腺炎
複雑性熱性痙攣	熱性痙攣	仙椎神経根損傷
先天性鼻咽腔閉鎖不全症	先天性鼻咽腔閉鎖不全	エンドリーク
右眼鼻涙管閉塞症	鼻涙管閉鎖症	妊娠性乳腺炎
縦隔原発Ｂ細胞大細胞型リンパ腫	縦隔原発大細胞型Ｂ細胞性リンパ腫	ナイミーヘン染色体不安定症候群
左半視野障害	視野障害	未破裂内頚動脈解離
大腿骨近位部骨折	大腿骨骨折	壊死性腸炎
左踵部痛	踵痛	人工早産
ポリープ様隆起	ポリープ	交叉咬合
刺激性皮膚炎	皮膚炎	オロプーシェウイルス病
慢性緑膿菌感染	緑膿菌感染症	腰椎棘間靱帯損傷
回腸閉塞	回腸狭窄	ヘルペスウイルス性湿疹
尾部嚢胞	膵のう胞	下半身第１度熱傷
虫刺症	蜂刺症	眼リンパ節リステリア症
第二趾爪囲炎	爪囲炎	一過性菌血症
膵仮性嚢胞破裂	仮性膵のう胞	腰部皮膚癌
シェーンラインヘノッホ紫斑病	ＩｇＡ血管炎	２型糖尿病性腎不全
記銘障害	記銘力低下	開放性延髄損傷
上歯肉癌	上顎歯肉癌	ダイアストロフィー性骨異形成症
チャーグ－ストラウス症候群	好酸球性多発血管炎性肉芽腫症	ニコチン性口内炎
低ＡＴⅢ血症	アンチトロンビン欠乏症	眼窩うっ血
超皮質性感覚性失語	皮質下感覚性失語症	陳旧性鎖骨骨折
ＮＯＭＩ	腸壊死	悪性小脳腫瘍
肥厚性幽門狭窄	肥厚性幽門狭窄症	口唇炎
問題なし脊柱管狭窄症	脊柱管狭窄症	耳介開放創
左踵骨裂離骨折	踵骨骨折	弱視眼振
慢性糸球体炎	糸球体腎炎	高ＩｇＡ血症
左眼結膜下出血	結膜下出血	慢性裂肛瘢痕
子宮頸部上皮内腫瘍	子宮頚部上皮内腫瘍	大腿骨骨幹部骨腫瘍
左腰部有棘細胞癌	腰部有棘細胞癌	続発性副甲状腺機能亢進症
糖尿病罹患	糖尿病	単一臍動脈
四肢圧痛	圧痛	眼部皮下出血
関節変形	関節奇形	コクサッキーウイルス咽頭炎
気分変動	気分変調症	間質性膀胱炎
左鎖骨下動脈起始異常	鎖骨下動脈起始異常	軟骨低形成症
立位バランス練習重症筋無力症	重症筋無力症	乏尿
腰椎脊柱管狭窄	腰部脊柱管狭窄症	非感染性下痢
左上葉小細胞肺癌	上葉小細胞肺癌	リンパ腫様丘疹症
左後縦隔腫瘍	後縦隔腫瘍	顎堤異常吸収
食道カンジタ症合併ＨＩＶ感染症	ＨＩＶカンジダ病	調節性眼精疲労
固縮無動	こわばり	新生児遅発代謝性アシドーシス
小体認知症	認知症	遷延性昏睡
突然腹痛	腹痛症	脳卒中後てんかん
尿閉気味	尿閉	尿道漏
生検部感染徴候	創傷感染症	大腿剥皮創
痛風症状	痛風	耳下腺瘻
脳転移新出	転移性脳腫瘍	石灰化腱膜線維腫
両側肩関節痛	肩関節痛症	付加装置不適合
右眼下鼻側視野異常	視野障害	全身末梢神経症
右肺Ｓ４原発腺癌	肺腺癌	卵巣子宮内膜症
右肘関節骨折	肘関節骨折	ツベルクリン反応陰性化
両耳下腺腫脹	耳下腺腫脹	複合性局所疼痛症候群ＩＩ型
再下血	下血	脊髄空洞症
両変形性股関節症	変形性股関節症	気道腐蝕
喘息コントロール不良	咳喘息	鼻漏
腹部大動脈狭窄症	大腿動脈狭窄症	鼻炎
左肺良性腫瘍	肺良性腫瘍	慢性腎盂腎炎
頸動脈狭窄症	内頚動脈狭窄症	ネザートン症候群
若年結核性腹膜炎	結核性腹膜炎	大動脈石灰化症
発赤部分	発赤	胎向異常新生児
大腸疾患	腸疾患	腋窩湿疹
頚部血腫	頚部表在損傷	頭頂部切創
肺雑聴取	胸部音異常	血友病性出血
急性冠症候群発症	急性冠症候群	永久歯萌出不全に起因した咬合異常
皮下浮腫	浮腫	易怒性
低活動型せん妄	せん妄	鼻壊疽
左化膿性耳下腺炎	化膿性耳下腺炎	ナルコレプシー
痔核症状	痔核	鼻声
拘束性心筋症	拘束型心筋症	腰椎脊索腫
右内頸動脈血栓閉塞	動脈血栓症	橈骨手根靱帯断裂
肝うっ血	うっ血肝	鈍的心臓外傷・胸腔に達する開放創合併なし
ＣＮＩ腎症	薬剤性腎障害	上肢腫脹
浮腫軽減	浮腫	アルコール性脂肪肝
胃液様	嘔吐症	尿路障害
右鼡径部出血	出血	びまん性肺胞傷害
右肺上葉肺炎	肺炎	陰茎癌
膠原病外来	膠原病	門脈圧亢進症
門亢症	門脈圧亢進症	半身しびれ
在型食道癌	食道癌	反復性耳下腺炎
創内異物	外傷性異物	溶血性尿毒症症候群
膀胱内尿貯留	後腹膜尿貯留	重症妊娠高血圧症候群
肢痛	疼痛	殿部皮膚潰瘍
肺結核性腹膜炎	結核性腹膜炎	大動脈石灰化症
腸管内血腫	血腫	胸膜うっ血
ネフローゼ状態	ネフローゼ症候群	喉頭軟骨膜炎
軽度僧帽弁逆流症	僧帽弁逆流症	ストーマ粘膜皮膚侵入
前胸部粉瘤	粉瘤	小児性皮質性骨増殖症
左室中部閉塞性肥大型心筋症	閉塞性肥大型心筋症	巨視症
しびれがきつい	しびれ感	中脳水道先天異常
両側内耳奇形	内耳先天奇形	異所性精巣
完全右脚ブロック指摘	完全右脚ブロック	筋拘縮症
肛門部潰瘍	肛門潰瘍	舌扁桃肥大
臀部紅斑	紅斑症	耳介部腫瘍
アレルギ—性鼻炎	アレルギー性鼻炎	肘部皮膚良性腫瘍
末節骨骨折	骨折	結核腫
脊椎症性変化	脊椎症	出血性虹彩炎
腸閉塞気味	イレウス	耳後部膿瘍
浅呼吸	呼吸困難	外傷性脳内血腫・頭蓋内に達する開放創合併なし
無症候性狭心症	狭心症	四肢挫傷
右顎下リンパ節腫脹	顎下リンパ節腫脹	植物胃石
左側頭葉海綿状血管腫	側頭葉海綿状血管腫	閉鎖性膀胱損傷
直腸癌術後直腸癌	直腸癌	アデノイド扁桃炎
痛覚消失	異常知覚	単胞性肺エキノコックス症
膵炎再燃	膵炎	橈骨動脈損傷
肘頭部潰瘍	前腕皮膚潰瘍	子宮頚管内異物
反復性腸閉塞	イレウス	肺サルコイドーシス
胎児腹水	胎児水腫	異形吸虫症
失見当識障害	見当識障害	混合性嗅覚障害
皮膚ツルゴール低下	脱水症	巨舌症
右肩悪性軟部腫瘍	悪性軟部腫瘍	下口唇皮膚良性腫瘍
非定型うつ	非定型うつ病	２型糖尿病・糖尿病性合併症なし
右中指スワンネック変形肩関節	スワンネック変形	老人性円背
胸郭運動異常	胸郭異常	輪状膵
前頭蓋底腫瘍	頭蓋底腫瘍	眼窩骨膜炎
腹部肥満	肥満症	肺動脈血栓症
Ｓ状結腸粘膜下腫瘤	腫瘤	後天性毛包性角化症
両側下腿圧痕性浮腫	下腿浮腫	眼瞼第３度熱傷
動脈瘤様骨嚢腫	動脈瘤様骨のう腫	小脳挫傷・頭蓋内に達する開放創合併なし
軟性腫瘤	腫瘤	足関節偽痛風
本日疼痛	疼痛	大転子骨折
出血軽度	出血	肋軟骨部痛
軽度間歇性跛行	間欠性跛行	腸骨動脈塞栓症
蛋白血症	異常蛋白血症	上腕骨近位端開放性粉砕骨折
不眠時２錠	不眠症	多産婦
後縦隔膿瘍	縦隔膿瘍	胆のうカルチノイド
胸水排出	胸水貯留	寛解中の反復性うつ病性障害
ＡＩＤＳ非定型抗酸菌症	非結核性抗酸菌症	腸憩室炎
尺側神経麻痺	尺骨神経麻痺	エンテロウイルス髄膜炎
徐脈等	徐脈	播種性結核
てんかんの発作	てんかん	涙点欠損症
腹部大動脈石灰化	大動脈石灰化症	極低出産体重児
サルコイドーシス疑	サルコイドーシス	心筋梗塞
左片麻痺	片麻痺	膿痂疹
足部冷感	下肢冷感	予防接種後敗血症
下痢〜水様便	下痢症	先天性卵巣奇形
コレステロールポリープ	ポリープ	肝性脳症
１型糖尿除	糖尿	股関節部付着部症
関節固縮	関節拘縮	肋骨周囲炎
肺多型癌	癌	結核性軟膜炎
慢性アレルギ—性鼻炎	アレルギー性鼻炎	肘部皮膚良性腫瘍
下顎骨正中部骨折	下顎正中部骨折	１型糖尿病性腎症第２期
後嘔吐	嘔吐症	乳汁分泌抑制
気分不快出現	悪心	結核性中耳炎
劇症Ａ群溶連菌感染症	劇症型Ａ群連鎖球菌感染症	閉鎖性尿管損傷
内腸骨静脈血栓症	静脈血栓症	胎盤梗塞胎児
軽度咽頭期嚥下障害	嚥下障害	循環性抗凝血因子症
舌根扁桃炎	扁桃炎	大腿挫創
右肺上葉小細胞癌	上葉小細胞肺癌	腹腔内腫瘤
ＣＭＶ網膜症	サイトメガロウイルス網膜炎	心臓性失神
脊椎側弯症	脊柱側弯症	陳旧性骨結核
悪心Ｇ１	悪心	足関節後果骨折
上腹部鈍痛	上腹部痛	頚部滑膜肉腫
脊髄視神経炎	視神経炎	皮膚良性リンパ腺腫症
本日血尿	血尿	上部消化管出血
クラミジア頸管炎	クラミジア頚管炎	骨髄炎後遺症
性急性リンパ性白血病	急性リンパ性白血病	片側痛覚過敏
周囲リンパ節腫大	リンパ節腫大	リンパ球性下垂体炎
印環細胞癌	癌	粘膜下腫瘍
６月肝転移	転移性肝腫瘍	急性硬膜外血腫
左内頸動脈中等度狭窄	頚動脈硬化症	悪性高熱症
左外耳道閉鎖	外耳道閉鎖	陰のうびらん
右鼡径部ヘルニア	鼡径ヘルニア	薬剤性顆粒球減少症
ＭＬＦ症候群	核間性眼筋麻痺	尿道内異物
醜形恐怖	醜形恐怖症	下行結腸憩室炎
肩関節疼痛	肩関節痛症	ＡＣＴＨ産生腫瘍
右手痺れ	上肢しびれ	ビタミンＡ欠乏性夜盲
逆流感	胃食道逆流症	胎勢回旋異常
播種性クリプトコックス症	播種性クリプトコッカス症	尿毒症性心筋症
左尿管導管吻合部狭窄	吻合部狭窄	動揺足関節
口唇落屑	皮膚落屑	体液量減少症
時折不整	不整脈	外傷性多発性切断
僧帽弁狭窄症兼閉鎖不全症	僧帽弁狭窄症	小指側副靱帯損傷
伸筋腱脱臼	脱臼	歯冠周囲膿瘍
両下腿潰瘍	下腿皮膚潰瘍	唾液腺腫瘍
内転障害	眼球運動痙攣	環軸関節脱臼
びまん性リンパ腫	リンパ腫	腰椎椎間板炎
多発嚢胞腎	多発性のう胞腎	感染性腹部大動脈瘤
足首骨折	足関節骨折	アレルギー性膀胱炎
右目白内障	白内障	先天性のう胞性腺腫様形成異常
嘔吐１回	嘔吐症	乳汁分泌抑制
深夜低血糖	夜間低血糖症	死体腎移植後
過敏症状	過敏症	殿部青色母斑
高Ｂｉｌ血症	高ビリルビン血症	脳毛細血管拡張症
右足小指骨折	小指骨折	足切断
第一腰椎破裂骨折	腰椎破裂骨折	皮下神経腫
せん妄発言	せん妄	２型自己免疫性膵炎
ヒステリー症状	ヒステリー反応	頚椎先天異常
歩行時創部痛	術創部痛	重症再生不良性貧血
パニック	パニック障害	眼筋内異物
正色素性正球性貧血	正球性正色素性貧血	前腕血管脂肪腫
右足腫脹	足部腫脹	老人性舞踏病
両肺胸膜肥厚	胸膜肥厚	頚管破裂
ＡＰＳ	抗リン脂質抗体症候群	乳糖不耐性下痢症
脳圧亢進症状	頭蓋内圧亢進症	猫ひっかき病
眼鏡　近視	近視	胎便吸引症候群
二次性ヘモクロマトーシス	ヘモクロマトーシス	処女膜強靱
潜在性副甲状腺機能低下症	副甲状腺機能低下症	手部皮膚潰瘍
両眼瞼黄色腫	眼瞼黄色腫	情緒不安定性パーソナリティ障害
右内腸骨動脈狭窄	動脈狭窄	上口唇青色母斑
正中頚嚢胞	正中頚のう胞	下腿悪性線維性組織球腫
両側尿管結石	尿管結石症	心因性生理的機能低下
高血圧状態	高血圧症	脾損傷
喀血症状	喀血	網膜滲出斑
指発赤	発赤	胎向異常新生児
Ⅱａ型高脂血症	高脂血症	四肢末端痛
右手橈骨骨折	橈骨骨折	進行性多巣性白質脳症
右睾丸痛	精巣痛	顔面掻創
本日血便	血便	骨痛
回腸出血	腸出血	単極性躁病
左副腎出血	副腎出血	脈絡網膜熱傷
後頭蓋下髄膜腫	髄膜腫	屈指症
急性前壁中隔梗塞	急性前壁中隔心筋梗塞	脛骨線維性骨炎
右顔面部帯状疱疹	顔面帯状疱疹	超皮質性失語
びまん性管内増殖性糸球体腎炎	慢性びまん性管内増殖性糸球体腎炎	髄液結核菌陽性
傍腹部大動脈リンパ節腫大	リンパ節腫大	リンパ球性下垂体炎
左上腕脂肪腫	上腕脂肪腫	臍下部痛
尿道口発赤	発赤	上腕骨遠位端粉砕骨折
冠動脈狭窄症	冠状動脈狭窄症	電撃傷
膵石灰化	膵石灰化症	アペール症候群
丘疹様	丘疹	気管気管支虚脱
肺上葉原発性肺癌	原発性肺癌	子宮損傷・骨盤腔に達する開放創合併なし
労作時胸部不快	労作時呼吸困難	精巣蜂巣炎
２型＋ステロイド性糖尿病	ステロイド糖尿病	外傷性肝破裂・腹腔に達する開放創合併あり
腫瘤縮小	腫瘤	足関節偽痛風
Ｓａｌｍｏｎｅｌｌａ　ｅｎｔｅｒｉｔｉｄｉｓ敗血症	サルモネラ敗血症	肺動脈分岐部狭窄症
グル音異常	異常腸音	脛骨骨膜炎
鉄吸収障害	鉄欠乏症	中指痛
水中毒症状	水中毒	白色皮膚萎縮
鼻中隔彎曲	鼻中隔弯曲症	持続性心室頻拍
本日右眼白内障	白内障	徐脈性心房細動
過敏性腸症侯群	過敏性腸症候群	結核性女性骨盤炎症性疾患
会話性幻聴	幻聴	毛包母斑
筋疲労感	筋疲労	下行結腸腫瘍
水疱後びらん	水疱症	雀卵斑
胆管内結石	胆管結石症	代理ミュンヒハウゼン症候群
時々せん妄	せん妄	２型自己免疫性膵炎
処置後膵炎	膵炎	手掌部外傷
術後右反回神経麻痺	術後性反回神経麻痺	一側性パーキンソン症候群
反復性細菌感染	細菌感染症	左胃動脈瘤
ｗｉｄｅ　ＱＲＳ頻拍	頻拍症	ホルモン産生腫瘍
両側性末梢性顔面神経麻痺	末梢性顔面神経麻痺	足背腫瘍
皮膚軟部組織感染症	皮膚感染症	仙腸部関節癒合
腰痛ヘルニア	椎間板ヘルニア性腰痛症	小脳梗塞後遺症
イレウス合併	イレウス	脳循環不全
息苦しく	呼吸困難	１型糖尿病性腎症第３期Ａ
肺好酸球性肉芽腫	肺好酸球性肉芽腫症	母指末節骨骨折
無菌性腸炎	非感染性腸炎	ＭＰ関節内骨折
骨盤内リンパ嚢腫	骨盤部感染性リンパのう胞	聴神経のう腫
両側眼瞼下垂症	眼瞼下垂症	扁桃炎
両側性結核性胸膜炎	結核性胸膜炎	前十字靱帯付着部剥離骨折
甲状腺機能亢進症状	甲状腺機能亢進症	傍十二指腸ヘルニア
平坦Ｔ波	心電図異常	骨膜下膿瘍
ペーシング不全	両室ペーシング機能付き植込型除細動器不全	流産後子宮内膜炎
後頭部打撲	頭部打撲	前腕骨折後変形骨癒合
薬剤性過敏症候群	薬剤性過敏症症候群	眼部開放創
両側喉頭肉芽腫	喉頭肉芽腫	前立腺欠損
ふらつきあり	めまい	閉じこめ症候群
右鼡径ヘルニア	鼡径ヘルニア	薬剤性顆粒球減少症
職業性ストレス	急性ストレス反応	筋膜結核
卵管水腫	卵管留水症	仙骨尾骨異常
左下葉原発性肺扁平上皮癌	肺扁平上皮癌	片側性完全唇裂
外気胸	気胸	斜鼻
ポリープ数個	ポリープ	頭部損傷
右低音障害型感音難聴	急性低音障害型感音難聴	妊娠性静脈瘤
外陰部血腫	外陰血腫	血栓塞栓症
左乳突蜂巣炎	乳様突起炎	薬剤性糖尿病・昏睡合併あり
未破裂左内頸動脈瘤	内頚動脈瘤	仮性声帯麻痺
中咽頭側壁扁平上皮癌	癌	硬膜外血腫・頭蓋内に達する開放創合併なし
ＥＶＡＮＳ症候群	エバンス症候群	手背第２度熱傷
右聴神経腫瘍	聴神経腫瘍	再発性脳梗塞
両肺多発結節性陰影	胸部異常陰影	乳房咬創
左血腫	血腫	膵臓性腹膜炎
早期乳癌	乳癌	腸骨血管損傷
脾臓腫瘤	腫瘤	テタニー性白内障
多発髄膜腫	多発性髄膜腫	乳房線維肉腫
術中出血多	多量出血	肋軟骨部痛
先天性嚢胞肺	先天性のう胞肺	頚髄星細胞腫
手背部疼痛	手背部痛	術後乳び胸
腹部大動脈嚢状瘤	腹部大動脈瘤	踵部第１度熱傷
腫瘍感染合併	腫瘍	下腿挫創
ＩＰ合併	間質性肺炎	乳糖不耐性下痢症
左腫瘤	腫瘤	足関節偽痛風
ゾメタ骨髄炎	骨髄炎	腰椎奇形
葉酸欠乏	葉酸欠乏症	大腿腫瘍
右胸膜原発血管肉腫	血管肉腫	小腸壊死
拘縮気味	筋拘縮症	新生児遅発代謝性アシドーシス
手関節圧痛	圧痛	陳旧性骨折
浮腫残存	浮腫	手関節部裂創
非てんかん性心因性発作	てんかん	腸骨動脈閉塞症
鼻口蓋管嚢胞	鼻口蓋管のう胞	腋窩石灰化上皮腫
下腸間膜動脈閉塞	腸間膜動脈塞栓症	トランスコバラミンＩＩ欠乏症
右中大脳動脈領域梗塞	中大脳動脈閉塞症	胃癌検診
消化管腫瘤	腫瘤	大腿部外傷性骨化性筋炎
脛骨前面圧痕性浮腫	浮腫	脊髄硬膜内髄外神経鞘腫
多少眠気	非器質性過眠症	線維性骨炎
高濃度腫瘤	腫瘤	重度知的障害・行動機能障害の言及なし
ＤＧＥ症状	消化管術後後遺症	悪性小脳腫瘍
過形成性ポリープ	胃過形成ポリープ	頭部損傷
日光アレルギー	光線過敏症	小指屈筋腱断裂
両膝痛	膝関節痛	アレキサンダー病
こわばりあり	こわばり	下顎隆起
慢性炎症性腸疾患	腸炎	上腕骨骨幹部骨腫瘍
尺骨頭脱臼	脱臼	下垂体障害
けいれん症状	痙攣	足背ボーエン病
重度三尖弁閉鎖不全症	三尖弁閉鎖不全症	乳汁分泌欠如
肺炎併発	肺炎	陰茎癌
右下肢感覚鈍麻	感覚異常症	尿閉
第二度房室ブロック	第２度房室ブロック	高チロシン血症３型
慢性進行性肺アスペルギルス症	肺アスペルギルス症	脳ヘルニア
点状発赤	発赤	胎向異常新生児
白血病化	白血病	骨盤骨腫瘍
消退性発赤	発赤	胎向異常新生児
ヒステリー	ヒステリー反応	器質性偽遅滞性人格
手指皮疹	発疹	下肢短縮萎縮
残尿	残尿感	膀胱外反症
腫脹圧痛	圧痛	上腕部腫脹
ループスアンチコアグラント陰性	ループスアンチコアグラント	十二指腸破裂
両肺気胸	気胸	前腕第１度熱傷
右肺胸水貯留	胸水貯留	腹部停留精巣
血性吐物	吐血	外傷性視神経症
両側腓骨神経麻痺	腓骨神経麻痺	汎発性頑癬
廃用	廃用症候群	ＧＭ１ガングリオシドーシス
浮動感	めまい	慢性癒着性心膜炎
軽度右室肥大	右室肥大	乳房葉状腫瘍
右膝蜂窩織炎	膝部蜂巣炎	前腕腫瘍
強制換気	人工呼吸器装着状態	口腔褥瘡性潰瘍
２型＋ステロイド糖尿病	ステロイド糖尿病	外傷性肝破裂・腹腔に達する開放創合併あり
左下肢ガス壊疽	ガス壊疽	心因性反応
低血糖用	低血糖	アレルギー性関節炎
喚語障害	不全失語症	乳腺肥大
右足底潰瘍	足底皮膚潰瘍	肩部血管腫
右網膜静脈分枝閉塞症	網膜静脈分枝閉塞症	ぶどう球菌性関節炎
腹痛時	腹痛症	脳卒中後てんかん
多動多弁	多動性障害	皮下脂肪型肥満
右手背浮腫	限局性浮腫	外耳道癌
足趾しびれ	下肢しびれ	汗腺腫
突然意識障害	意識障害	寄生虫性虹彩のう胞
足底痺れ	しびれ感	外傷性低脳圧症
角膜ヘルペス	ヘルペス角膜炎	アデノウイルス脳脊髄炎
食思不振症状	食欲不振	１型糖尿病性皮膚障害
細菌性食道炎	食道炎	記銘力低下
開大代謝性アシドーシス	代謝性アシドーシス	先天性ヨード欠乏症候群
心因性過食症	心因性過食	耳垢栓塞
術後肺転移	転移性肺腫瘍	胸部単純性血管腫
転移性腫瘤	転移性腫瘍	大腿部外傷性骨化性筋炎
夜間尿意	夜間頻尿症	足根骨部剥離骨折
右下腿腫脹	下腿腫脹	腺腫性子宮内膜増殖症
