出現形	正解	予測
大腸粘膜癌	癌	大腸粘液癌
大動脈損傷	上大動脈損傷	胸部大動脈損傷
仙骨前腫瘤	腫瘤	仙骨腫瘍
前頭葉脳出血	脳出血	小脳出血
社会不安症	不安神経症	社会不安障害
左頚部食道傍リンパ節転移	リンパ節転移	肝門部リンパ節転移
時折物忘れ	健忘症	記憶錯誤
左頬部未分化腺癌	癌	甲状腺未分化癌
ＩＩ型ＤＭ	２型糖尿病	ＨＤＬＳ
脊椎管狭窄	脊柱管狭窄症	頚部脊柱管狭窄症
膨満　グル音正常	腹部膨満	心音図異常
顔面神経麻痺静的再建	顔面神経麻痺	術後顔面神経麻痺
低分化性扁平上皮癌	癌	中葉肺扁平上皮癌
左房内粘液腫	心臓粘液腫	左心房粘液腫
左肺下葉浸潤影	胸部異常陰影	下肺野陰影
中葉舌区症候群	中葉無気肺	中葉症候群
軟部組織腫瘤	腫瘤	臍部腫瘤
慢性誤嚥	嚥下障害	異物誤嚥
Ｇｍ敗血症	敗血症	ＧＢＳ敗血症
病的腹水	腹水症	血性腹水
慢性疲労	疲労感	慢性疲労症候群
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	ＨＣＡＨＣ
癌再発	癌	前立腺癌再発
肺門腫瘤	縦隔腫瘍	肺腫瘤
右鎖骨転移	骨転移癌	鎖骨上転移性腫瘍
緑内症	緑内障	偽緑内障
夕方痛み	疼痛	持続痛
左側副部痛	側腹部痛	側胸部痛
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	下行結腸腫瘍
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	ＭＲＳＡ腸炎
膿瘍形成	膿瘍	水晶体膿瘍
ブドウ球菌検出	ぶどう球菌感染症	Ｂ群溶連菌保菌者
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	ＣＡＲＡＳＩＬ
右房浸潤	乳房悪性腫瘍	移植性前房のう胞
屈筋腱鞘炎	腱鞘炎	手屈筋腱腱鞘炎
原発性肺腫瘍	肺腫瘍	肺良性腫瘍
低悪性度リンパ腫	ホジキンリンパ腫	悪性リンパ腫
陰部腫脹	陰のう腫大	胸部腫脹
腹水浸出	腹水症	濾出性腹水
ＴＡＡ	胸部大動脈瘤	ＣＡＤＡＳＩＬ
腸管皮膚瘻	腸瘻	直腸皮膚瘻
ライン感染	カテーテル感染症	ＨＩＶ感染
多発擦過傷	擦過創	多発性擦過創
肺嚢胞感染	肺のう胞	Ｂ群溶連菌感染症
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
脾結核	結核	腎結核
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	急性潰瘍性大腸炎
肺抗酸菌感染症	肺非結核性抗酸菌症	多剤耐性腸球菌感染症
両眼網膜症	網膜症	近視性網膜症
左眼結膜炎	結膜炎	眼瞼結膜炎
右肺原発腺癌	肺腺癌	原発性肺癌
ＣＲＥＳＴ症候群	クレスト症候群	ＶＡＴＥＲ症候群
脳筋症	ミトコンドリア脳筋症	脳症
左大腿骨骨腫瘍	大腿骨腫瘍	大腿骨近位部骨腫瘍
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	塞栓性小脳梗塞
僧房弁疣贅	疣贅	尋常性疣贅
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	慢性特発性血小板減少性紫斑病
下部消化管穿孔	腸穿孔	根管側壁穿孔
Ｔ字杖歩行可能	歩行障害	歩行困難
大腫瘤影	腫瘤	眼窩腫瘤
ヘルペス性脳炎	サル痘	ヘルペス脳炎
不安症様	不安神経症	不安障害
右前額部痛	前頭部痛	前胸部痛
骨折病変	骨折	病的骨折
下肢骨折	骨折	上肢骨折
アスピリンアレルギー	アスピリン不耐症	アレルギー
固形腫瘍	腫瘍	葉状腫瘍
統合失調症残遺状態	統合失調症	残遺型統合失調症
右上肢不全片麻痺	不全片麻痺	上肢不全麻痺
左大腿蜂窩織炎	蜂窩織炎	大腿部蜂巣炎
頭位性回転性めま	体位性めまい	頭位変換性めまい
口唇紅潮	紅潮	顔面紅潮
開腹腫瘤	腫瘤	腹部腫瘤
外側部乳癌	乳癌	乳房上外側部乳癌
両足関節以遠しびれ感	しびれ感	足関節強直
左再発性気胸	続発性気胸	特発性気胸
胃のむかつき	悪心	胃瘻開口部に対する手当て
痒疹結節散在	痒疹	結節性痒疹
先天性胆管欠損	胆管先天奇形	先天性胆のう欠損
冠性Ｔ波	心電図異常	ＲＡＥＢ−ｔ
カンジダ眼内炎	眼内炎	カンジダ性口内炎
度腟壁裂傷	腟裂傷	高位腟裂傷
仙骨部腫瘤	腫瘤	骨腫瘤
帯状疱疹再燃	帯状疱疹	汎発性帯状疱疹
喘息症状	咳喘息	夜間性喘息
ふらつく気	よろめき歩行	気うつ
拡張障害型心不全	心不全	急性心不全
アカシジア症状	錐体路障害	ノカルジア症
間歇的腹痛	腹痛症	周期性腹痛
星状細胞腫	星細胞腫	星状芽細胞腫
良性下垂体腫瘍	下垂体腫瘍	下垂体良性腫瘍
左側頭部帯状疱疹	帯状疱疹	後頭部帯状疱疹
頭蓋内出血性病変	非外傷性頭蓋内出血	外傷性頭蓋内出血
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	閉塞性睡眠時無呼吸
両膝変形	変形性膝関節症	足部変形
表在性腫瘍	腫瘍	良性腫瘍
左母指多指症	副母趾	多指症
アルコール性末梢神経障害	アルコール性多発ニューロパチー	アルコール性神経筋障害
暗紅色斑	紅斑症	環状紅斑
Ｌａｎｇｈａｎｓ巨細胞	ランゲルハンス細胞組織球症	Ｉ細胞病
気管支喘息発症	気管支喘息	気管支喘息発作
分葉状嚢胞性腫瘤	腫瘤	精巣上体腫瘤
甲状腺肥大	甲状腺疾患	甲状腺欠損
好中球浸潤	好中球増加症	好中球Ｇ６ＰＤ欠乏症
多房性腫瘤	腫瘤	乳房腫瘤
夜間不安	不安障害	不安緊張状態
左内耳障害	迷路障害	心耳相同
左耳介発赤	発赤	咽頭発赤
副腎性クッシング症侯群	クッシング症候群	副腎性器症候群
痛く	疼痛	全身痛
皮疹再燃	発疹	反応性発疹症
子宮筋腫手術	子宮筋腫	子宮筋腫術後
腕頭静脈血栓症	静脈血栓症	上腕静脈血栓症
脊椎病変	脊椎異常	脊椎疾患
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	殻状歯
ＥＢＶ腸炎	細菌性腸炎	ＭＲＳＡ腸炎
足しびれ	下肢しびれ	しびれ感
膵内分泌腫瘍肝転移	転移性肝癌	転移性膵腫瘍
