出現形	正解	予測
会陰部疼痛	外陰部痛	早期食道癌
咀嚼時痛	咀嚼筋痛障害	腫瘍
左膝関節偽痛風	膝関節偽痛風	創傷
２次性副甲状腺機能亢進症	副甲状腺機能亢進症	水腎症
右上腕蜂窩織炎	上腕蜂巣炎	横隔神経麻痺
右前大脳動脈未破裂動脈瘤	前大脳動脈瘤	多房性腎のう胞
リウマチ性胸水	リウマチ性肺疾患	肝細胞癌
右眼白内障手術	白内障	関節痛
悪性リンハ゜腫	悪性リンパ腫	真菌症
胆管腫瘍栓	胆管腫瘍	異常呼吸
右基底核梗塞	脳梗塞	頚椎化膿性椎間板炎
境界型耐糖能障害	耐糖能異常	髄膜癌腫症
リウマチ疾患	関節リウマチ	筋痙直
白内障Ｏ	白内障	不全型ベーチェット病
心房細動停止	心房細動	びまん性軸索損傷
帯状疱疹既往	帯状疱疹	悪性腫瘍
腫瘤所見	腫瘤	気管支狭窄症
ＶＨＬ病	フォンヒッペル・リンダウ病	慢性腎不全
時折血痰	血痰	低酸素血症
陰嚢部腫脹	陰のう腫大	未破裂脳動脈瘤
帰室時疲労感	疲労感	そう痒
高分化型腺癌	癌	疲労感
糖尿病等	糖尿病	鼻閉
Ｍｙｃｏｂａｃｔｅｒｉｕｍ　ｓｈｉｇａｅｎｓｅ感染症	非結核性抗酸菌症	腹壁ヘルニア
後腹膜腫瘍切除術	後腹膜腫瘍	頚性耳鳴
肺転移発覚	転移性肺腫瘍	静脈瘤性皮膚炎
右中咽頭癌	中咽頭癌	肺動脈血栓塞栓症
両側肺動脈血栓塞栓	動脈血栓症	中咽頭癌
臀部炎症性粉瘤	粉瘤	転移性肺腫瘍
左耳耳鳴	耳鳴症	後腹膜腫瘍
鼠経ヘルニア	鼡径ヘルニア	ＭＲＣＮＳ感染症
鼻閉塞	鼻閉	糖尿病
疲労感等	疲労感	甲状腺未分化癌
日中掻痒感	そう痒	疲労感
前交通動脈未破裂脳動脈瘤	未破裂脳動脈瘤	胸部腫脹
夜間低酸素血症	低酸素血症	血痰
薬剤性腎不全	薬剤性腎障害	ＨＤＬＳ
気管支狭窄	気管支狭窄症	腫瘤
腫瘍増悪	腫瘍	帯状疱疹
急性軸索障害	びまん性軸索損傷	心房細動
完全型ベーチェット病	ベーチェット病	白内障
筋肉痙攣	痙攣	リウマチ性肺疾患
癌性髄膜腫症	悪性髄膜腫	糖質不耐性吸収不良症
化膿性脊椎椎間板炎	化膿性椎間板炎	再発性脳梗塞
呼吸性雑音	胸部音異常	胆管腫瘍
真菌塊	真菌症	鼡径部リンパ節腫脹
両肩関節圧痛	圧痛	白内障術後
多発肝細胞癌	肝腫瘍	血性胸水
右腎小嚢胞	傍腎盂のう胞	未破裂脳動脈瘤
左横隔膜神経麻痺	横隔神経麻痺	上腕蜂巣炎
右高度水腎症	水腎症	二次性甲状腺機能亢進症
創傷治癒遅延	創傷	膝関節偽痛風
上腫瘍	腫瘍	鼡径部痛
進行性食道癌	食道癌	陰茎部疼痛
複雑性熱性痙攣	熱性痙攣	椎間板ヘルニア
先天性鼻咽腔閉鎖不全症	先天性鼻咽腔閉鎖不全	骨痛
右眼鼻涙管閉塞症	鼻涙管閉鎖症	強迫性障害
縦隔原発Ｂ細胞大細胞型リンパ腫	縦隔原発大細胞型Ｂ細胞性リンパ腫	巨大肝蛭感染症
左半視野障害	視野障害	発赤
大腿骨近位部骨折	大腿骨骨折	腰部血管腫
左踵部痛	踵痛	重症虚血肢
ポリープ様隆起	ポリープ	運動障害性構音障害
刺激性皮膚炎	皮膚炎	ＭＥＬＡＳ症候群
慢性緑膿菌感染	緑膿菌感染症	転移性頭蓋骨腫瘍
回腸閉塞	回腸狭窄	紅斑症
尾部嚢胞	膵のう胞	含歯性のう胞
虫刺症	蜂刺症	脳梗塞後遺症
第二趾爪囲炎	爪囲炎	中頭蓋窩髄膜腫
膵仮性嚢胞破裂	仮性膵のう胞	腎周囲脂肪肉腫
シェーンラインヘノッホ紫斑病	ＩｇＡ血管炎	卵管狭窄症
記銘障害	記銘力低下	遺尿症
上歯肉癌	上顎歯肉癌	紅色汗疹
チャーグ－ストラウス症候群	好酸球性多発血管炎性肉芽腫症	間質性膀胱炎
低ＡＴⅢ血症	アンチトロンビン欠乏症	肺門部腺癌
超皮質性感覚性失語	皮質下感覚性失語症	足壊疽
ＮＯＭＩ	腸壊死	下葉肺扁平上皮癌
肥厚性幽門狭窄	肥厚性幽門狭窄症	咽頭喉頭炎
問題なし脊柱管狭窄症	脊柱管狭窄症	近視性網膜症
左踵骨裂離骨折	踵骨骨折	マルファン症候群
慢性糸球体炎	糸球体腎炎	脳幹梗塞
左眼結膜下出血	結膜下出血	側頭部転移性腫瘍
子宮頸部上皮内腫瘍	子宮頚部上皮内腫瘍	小児性愛
左腰部有棘細胞癌	腰部有棘細胞癌	残尿感
糖尿病罹患	糖尿病	ＡＣＴＨ分泌低下症
四肢圧痛	圧痛	下垂体良性腫瘍
関節変形	関節奇形	線維脂肪肉腫
気分変動	気分変調症	サルコイドーシス
左鎖骨下動脈起始異常	鎖骨下動脈起始異常	外傷性腎被膜下血腫
立位バランス練習重症筋無力症	重症筋無力症	直腸癌骨転移
腰椎脊柱管狭窄	腰部脊柱管狭窄症	甲状腺炎
左上葉小細胞肺癌	上葉小細胞肺癌	腫瘍崩壊症候群
左後縦隔腫瘍	後縦隔腫瘍	静脈瘤性動脈瘤
食道カンジタ症合併ＨＩＶ感染症	ＨＩＶカンジダ病	先天性血液凝固因子異常
固縮無動	こわばり	出血性ショック
小体認知症	認知症	肩甲骨軟骨肉腫
突然腹痛	腹痛症	不眠症
尿閉気味	尿閉	腰殿部痛
生検部感染徴候	創傷感染症	多形滲出性紅斑
痛風症状	痛風	肝腫大
脳転移新出	転移性脳腫瘍	皮膚潰瘍
両側肩関節痛	肩関節痛症	複雑型子宮内膜異型増殖症
右眼下鼻側視野異常	視野障害	肺腫瘤陰影
右肺Ｓ４原発腺癌	肺腺癌	平衡障害
右肘関節骨折	肘関節骨折	統合失調症
両耳下腺腫脹	耳下腺腫脹	硝子体混濁
再下血	下血	多部位リンパ節転移
両変形性股関節症	変形性股関節症	咽頭発赤
喘息コントロール不良	咳喘息	続発性脳炎
腹部大動脈狭窄症	大腿動脈狭窄症	異常腹水
左肺良性腫瘍	肺良性腫瘍	ＨＥＶキャリア
頸動脈狭窄症	内頚動脈狭窄症	腎出血
若年結核性腹膜炎	結核性腹膜炎	卵巣子宮内膜症のう胞
発赤部分	発赤	葉間胸水
大腸疾患	腸疾患	肝細胞癌
頚部血腫	頚部表在損傷	感覚異常症
肺雑聴取	胸部音異常	失神
急性冠症候群発症	急性冠症候群	疼痛
皮下浮腫	浮腫	眼球破裂
低活動型せん妄	せん妄	勃起不全
左化膿性耳下腺炎	化膿性耳下腺炎	頚椎椎間板炎
痔核症状	痔核	ＣＦＣ症候群
拘束性心筋症	拘束型心筋症	放線菌症
右内頸動脈血栓閉塞	動脈血栓症	特発性側弯症
肝うっ血	うっ血肝	徐脈
ＣＮＩ腎症	薬剤性腎障害	筋痙縮
浮腫軽減	浮腫	全身性脱毛症
胃液様	嘔吐症	倦怠感
右鼡径部出血	出血	進行性前立腺癌
右肺上葉肺炎	肺炎	門脈血栓症
膠原病外来	膠原病	重複骨折
門亢症	門脈圧亢進症	細菌感染症
在型食道癌	食道癌	頭部腫瘤
創内異物	外傷性異物	持久性隆起性紅斑
膀胱内尿貯留	後腹膜尿貯留	大腿内側部痛
肢痛	疼痛	関節リウマチ・膝関節
肺結核性腹膜炎	結核性腹膜炎	発作性心房細動
腸管内血腫	血腫	言語発達遅滞
ネフローゼ状態	ネフローゼ症候群	胸椎転移
軽度僧帽弁逆流症	僧帽弁逆流症	足関節滑液包炎
前胸部粉瘤	粉瘤	アシドーシス
左室中部閉塞性肥大型心筋症	閉塞性肥大型心筋症	心配
しびれがきつい	しびれ感	血便
両側内耳奇形	内耳先天奇形	深在性皮膚真菌症
完全右脚ブロック指摘	完全右脚ブロック	手関節痛
肛門部潰瘍	肛門潰瘍	口腔乾燥症
臀部紅斑	紅斑症	巣状糸球体硬化症
アレルギ—性鼻炎	アレルギー性鼻炎	乳頭びらん
末節骨骨折	骨折	急性腎不全
脊椎症性変化	脊椎症	気管支喘息重積発作
腸閉塞気味	イレウス	円蓋部髄膜腫
浅呼吸	呼吸困難	全身性浮腫
無症候性狭心症	狭心症	トルソー症候群
右顎下リンパ節腫脹	顎下リンパ節腫脹	胸内苦悶
左側頭葉海綿状血管腫	側頭葉海綿状血管腫	落ち込み
直腸癌術後直腸癌	直腸癌	先天性喘鳴
痛覚消失	異常知覚	上下肢リンパ浮腫
膵炎再燃	膵炎	アレルギー性気管支肺アスペルギルス症
肘頭部潰瘍	前腕皮膚潰瘍	パニック障害
反復性腸閉塞	イレウス	ＭＲＣＮＳ敗血症
胎児腹水	胎児水腫	軟部悪性巨細胞腫
失見当識障害	見当識障害	鼡径部リンパ節転移
皮膚ツルゴール低下	脱水症	総胆管結石性胆のう炎
右肩悪性軟部腫瘍	悪性軟部腫瘍	圧迫骨折
非定型うつ	非定型うつ病	心筋症
右中指スワンネック変形肩関節	スワンネック変形	下肢しびれ
胸郭運動異常	胸郭異常	甲状腺乳頭癌
前頭蓋底腫瘍	頭蓋底腫瘍	喉頭蓋のう胞
腹部肥満	肥満症	急性腎性腎不全
Ｓ状結腸粘膜下腫瘤	腫瘤	腐蝕
両側下腿圧痕性浮腫	下腿浮腫	ウイルス性脳炎
動脈瘤様骨嚢腫	動脈瘤様骨のう腫	圧痛
軟性腫瘤	腫瘤	リステリア性髄膜脳炎
本日疼痛	疼痛	坐骨神経麻痺
出血軽度	出血	心臓腫瘍
軽度間歇性跛行	間欠性跛行	癌性胸膜炎
蛋白血症	異常蛋白血症	低ナトリウム血症
不眠時２錠	不眠症	体液貯留
後縦隔膿瘍	縦隔膿瘍	ポスナーシュロスマン症候群
胸水排出	胸水貯留	動悸
ＡＩＤＳ非定型抗酸菌症	非結核性抗酸菌症	肩周囲炎
尺側神経麻痺	尺骨神経麻痺	運動障害性構音障害
徐脈等	徐脈	リンパ腫
てんかんの発作	てんかん	卵巣腫瘍
腹部大動脈石灰化	大動脈石灰化症	下腿発赤
サルコイドーシス疑	サルコイドーシス	術後疼痛
左片麻痺	片麻痺	反復性膀胱炎
足部冷感	下肢冷感	下腿血管腫
下痢〜水様便	下痢症	先天性尿管狭窄症
コレステロールポリープ	ポリープ	サルコペニア
１型糖尿除	糖尿	小脳腫瘍
関節固縮	関節拘縮	切迫性尿失禁
肺多型癌	癌	全身性強皮症
慢性アレルギ—性鼻炎	アレルギー性鼻炎	傍矢状洞髄膜腫
下顎骨正中部骨折	下顎正中部骨折	下肢腫脹
後嘔吐	嘔吐症	痙性歩行
気分不快出現	悪心	知的障害・要治療の行動機能障害あり
劇症Ａ群溶連菌感染症	劇症型Ａ群連鎖球菌感染症	下腿骨骨髄炎
内腸骨静脈血栓症	静脈血栓症	下肢出血斑
軽度咽頭期嚥下障害	嚥下障害	呼吸困難
舌根扁桃炎	扁桃炎	鼡径部腫脹
右肺上葉小細胞癌	上葉小細胞肺癌	巨大肝蛭感染症
ＣＭＶ網膜症	サイトメガロウイルス網膜炎	咽頭発赤
脊椎側弯症	脊柱側弯症	眼瞼良性腫瘤
悪心Ｇ１	悪心	下肢多発骨折
上腹部鈍痛	上腹部痛	眼瞼外傷性腫脹
脊髄視神経炎	視神経炎	陰茎部疼痛
本日血尿	血尿	胸膜播種
クラミジア頸管炎	クラミジア頚管炎	夜間呼吸困難
性急性リンパ性白血病	急性リンパ性白血病	副鼻腔異物
周囲リンパ節腫大	リンパ節腫大	肺動脈血栓塞栓症
印環細胞癌	癌	テント上下転移性腫瘍
６月肝転移	転移性肝腫瘍	膀胱癌
左内頸動脈中等度狭窄	頚動脈硬化症	咽頭部血腫
左外耳道閉鎖	外耳道閉鎖	腹部圧痛
右鼡径部ヘルニア	鼡径ヘルニア	しびれ感
ＭＬＦ症候群	核間性眼筋麻痺	異常脳波
醜形恐怖	醜形恐怖症	橈骨遠位端骨折
肩関節疼痛	肩関節痛症	結核性リンパ節炎
右手痺れ	上肢しびれ	直腸膀胱瘻
逆流感	胃食道逆流症	胸痛
播種性クリプトコックス症	播種性クリプトコッカス症	白内障
左尿管導管吻合部狭窄	吻合部狭窄	活動性肺結核
口唇落屑	皮膚落屑	水頭症
時折不整	不整脈	前頭葉膠芽腫
僧帽弁狭窄症兼閉鎖不全症	僧帽弁狭窄症	続発性ヘモクロマトーシス
伸筋腱脱臼	脱臼	腎梗塞
両下腿潰瘍	下腿皮膚潰瘍	下葉肺扁平上皮癌
内転障害	眼球運動痙攣	出血
びまん性リンパ腫	リンパ腫	嚥下痛
多発嚢胞腎	多発性のう胞腎	下腹痛
足首骨折	足関節骨折	排尿痛
右目白内障	白内障	眼窩蜂巣炎
嘔吐１回	嘔吐症	偽膜性腸炎
深夜低血糖	夜間低血糖症	逆流性食道炎
過敏症状	過敏症	小腸憩室症
高Ｂｉｌ血症	高ビリルビン血症	鼻中隔弯曲症
右足小指骨折	小指骨折	下顎部腫脹
第一腰椎破裂骨折	腰椎破裂骨折	前立腺上皮内腫瘍
せん妄発言	せん妄	椎間板性椎間孔狭窄症
ヒステリー症状	ヒステリー反応	大腿骨骨折
歩行時創部痛	術創部痛	自然骨盤位分娩
パニック	パニック障害	上腕骨顆部骨折
正色素性正球性貧血	正球性正色素性貧血	癌性リンパ管症
右足腫脹	足部腫脹	リウマチ反応陽性
両肺胸膜肥厚	胸膜肥厚	外陰部アポクリン腺癌
ＡＰＳ	抗リン脂質抗体症候群	腕頭動脈瘤
脳圧亢進症状	頭蓋内圧亢進症	胆石性膵炎
眼鏡　近視	近視	自閉性精神発達遅滞
二次性ヘモクロマトーシス	ヘモクロマトーシス	再発性胃潰瘍
潜在性副甲状腺機能低下症	副甲状腺機能低下症	主要大動脈肺動脈側副血行路
両眼瞼黄色腫	眼瞼黄色腫	不整脈
右内腸骨動脈狭窄	動脈狭窄	毛細血管拡張症
正中頚嚢胞	正中頚のう胞	背部痛
両側尿管結石	尿管結石症	脳梗塞
高血圧状態	高血圧症	前頭髄膜腫
喀血症状	喀血	皮膚腫瘍
指発赤	発赤	食欲不振
Ⅱａ型高脂血症	高脂血症	膝窩部痛
右手橈骨骨折	橈骨骨折	紅斑症
右睾丸痛	精巣痛	脳底動脈先端塞栓症
本日血便	血便	跛行
回腸出血	腸出血	除皮質硬直
左副腎出血	副腎出血	転移性肝癌
後頭蓋下髄膜腫	髄膜腫	黄熱
急性前壁中隔梗塞	急性前壁中隔心筋梗塞	膠原病
右顔面部帯状疱疹	顔面帯状疱疹	急性疼痛
びまん性管内増殖性糸球体腎炎	慢性びまん性管内増殖性糸球体腎炎	上葉肺癌
傍腹部大動脈リンパ節腫大	リンパ節腫大	仮性膵のう胞
左上腕脂肪腫	上腕脂肪腫	夜間呼吸困難
尿道口発赤	発赤	肺未分化癌
冠動脈狭窄症	冠状動脈狭窄症	気管支狭窄症
膵石灰化	膵石灰化症	足部浮腫
丘疹様	丘疹	尖足
肺上葉原発性肺癌	原発性肺癌	慢性関節炎
労作時胸部不快	労作時呼吸困難	本態性高体温症
２型＋ステロイド性糖尿病	ステロイド糖尿病	仙骨骨折
腫瘤縮小	腫瘤	急性間質性肺炎
Ｓａｌｍｏｎｅｌｌａ　ｅｎｔｅｒｉｔｉｄｉｓ敗血症	サルモネラ敗血症	三叉神経帯状疱疹
グル音異常	異常腸音	骨盤内リンパ節転移
鉄吸収障害	鉄欠乏症	皮下腫瘤
水中毒症状	水中毒	疼痛
鼻中隔彎曲	鼻中隔弯曲症	結核性胸膜炎
本日右眼白内障	白内障	上葉肺大細胞癌
過敏性腸症侯群	過敏性腸症候群	下肢血行障害
会話性幻聴	幻聴	頻脈性心房細動
筋疲労感	筋疲労	強膜拡張症
水疱後びらん	水疱症	四肢しびれ
胆管内結石	胆管結石症	錐体路障害
時々せん妄	せん妄	急性疼痛
処置後膵炎	膵炎	環指基節骨骨折
術後右反回神経麻痺	術後性反回神経麻痺	前方脱臼
反復性細菌感染	細菌感染症	特発性間質性肺炎
ｗｉｄｅ　ＱＲＳ頻拍	頻拍症	テント上下転移性腫瘍
両側性末梢性顔面神経麻痺	末梢性顔面神経麻痺	ＡＶＭ
皮膚軟部組織感染症	皮膚感染症	母指痛
腰痛ヘルニア	椎間板ヘルニア性腰痛症	皮膚損傷
イレウス合併	イレウス	白色便性下痢症
息苦しく	呼吸困難	ＣＡＲＡＳＩＬ
肺好酸球性肉芽腫	肺好酸球性肉芽腫症	錯味
無菌性腸炎	非感染性腸炎	肝腫瘤
骨盤内リンパ嚢腫	骨盤部感染性リンパのう胞	疲労感
両側眼瞼下垂症	眼瞼下垂症	骨棘
両側性結核性胸膜炎	結核性胸膜炎	犬糸状虫症
甲状腺機能亢進症状	甲状腺機能亢進症	運動ニューロン疾患
平坦Ｔ波	心電図異常	直腸閉鎖
ペーシング不全	両室ペーシング機能付き植込型除細動器不全	骨盤内リンパ節転移
後頭部打撲	頭部打撲	頭頂葉神経膠腫
薬剤性過敏症候群	薬剤性過敏症症候群	下顎頭骨折
両側喉頭肉芽腫	喉頭肉芽腫	脳幹梗塞
ふらつきあり	めまい	凝固因子欠乏症
右鼡径ヘルニア	鼡径ヘルニア	全身性浮腫
職業性ストレス	急性ストレス反応	特発性器質化肺炎
卵管水腫	卵管留水症	味覚消失
左下葉原発性肺扁平上皮癌	肺扁平上皮癌	片麻痺
外気胸	気胸	高血糖症
ポリープ数個	ポリープ	皮下結節
右低音障害型感音難聴	急性低音障害型感音難聴	下肺野陰影
外陰部血腫	外陰血腫	前腕腫脹
左乳突蜂巣炎	乳様突起炎	発赤
未破裂左内頸動脈瘤	内頚動脈瘤	頚部痛
中咽頭側壁扁平上皮癌	癌	多剤耐性腸球菌感染症
ＥＶＡＮＳ症候群	エバンス症候群	切迫早産
右聴神経腫瘍	聴神経腫瘍	意識障害
両肺多発結節性陰影	胸部異常陰影	持続痛
左血腫	血腫	悪性顆粒細胞腫
早期乳癌	乳癌	術中心室性不整脈
脾臓腫瘤	腫瘤	紫斑病
多発髄膜腫	多発性髄膜腫	動悸
術中出血多	多量出血	多発性下腿血管損傷
先天性嚢胞肺	先天性のう胞肺	大腿痛
手背部疼痛	手背部痛	側胸部痛
腹部大動脈嚢状瘤	腹部大動脈瘤	人為的甲状腺中毒症
腫瘍感染合併	腫瘍	排便習慣の変化
ＩＰ合併	間質性肺炎	下腿発赤
左腫瘤	腫瘤	足背腫脹
ゾメタ骨髄炎	骨髄炎	小指基節骨骨折
葉酸欠乏	葉酸欠乏症	側胸部痛
右胸膜原発血管肉腫	血管肉腫	急性胆管炎
拘縮気味	筋拘縮症	結節性紅斑
手関節圧痛	圧痛	徐脈発作
浮腫残存	浮腫	便失禁
非てんかん性心因性発作	てんかん	顔面痛
鼻口蓋管嚢胞	鼻口蓋管のう胞	全身性浮腫
下腸間膜動脈閉塞	腸間膜動脈塞栓症	膵のう胞
右中大脳動脈領域梗塞	中大脳動脈閉塞症	二次性血小板増加症
消化管腫瘤	腫瘤	胸部異常陰影
脛骨前面圧痕性浮腫	浮腫	小腸クローン病
多少眠気	非器質性過眠症	胃進行癌
高濃度腫瘤	腫瘤	喀痰
ＤＧＥ症状	消化管術後後遺症	脳血管障害
過形成性ポリープ	胃過形成ポリープ	早期血栓閉鎖型大動脈解離
日光アレルギー	光線過敏症	蜂窩織炎
両膝痛	膝関節痛	全身性浮腫
こわばりあり	こわばり	全身発疹
慢性炎症性腸疾患	腸炎	鼡径部リンパ節腫脹
尺骨頭脱臼	脱臼	上腕骨頚部骨折
けいれん症状	痙攣	構音障害
重度三尖弁閉鎖不全症	三尖弁閉鎖不全症	腫瘍
肺炎併発	肺炎	骨盤転移
右下肢感覚鈍麻	感覚異常症	悪寒
第二度房室ブロック	第２度房室ブロック	便潜血
慢性進行性肺アスペルギルス症	肺アスペルギルス症	総腸骨動脈狭窄
点状発赤	発赤	弓部大動脈瘤
白血病化	白血病	腰部脊柱管狭窄症
消退性発赤	発赤	気分異常
ヒステリー	ヒステリー反応	後出血
手指皮疹	発疹	心内血栓症
残尿	残尿感	大動脈周囲リンパ節転移
腫脹圧痛	圧痛	そう痒
ループスアンチコアグラント陰性	ループスアンチコアグラント	大腿部皮下出血
両肺気胸	気胸	頭部皮下出血
右肺胸水貯留	胸水貯留	脳動脈瘤破裂
血性吐物	吐血	便潜血
両側腓骨神経麻痺	腓骨神経麻痺	喉頭腫瘍
廃用	廃用症候群	腎周囲膿瘍
浮動感	めまい	下肢冷感
軽度右室肥大	右室肥大	結腸瘻
右膝蜂窩織炎	膝部蜂巣炎	洞不全症候群
強制換気	人工呼吸器装着状態	前胸部痛
２型＋ステロイド糖尿病	ステロイド糖尿病	不随意運動症
左下肢ガス壊疽	ガス壊疽	非結核性抗酸菌性股関節炎
低血糖用	低血糖	嘔気
喚語障害	不全失語症	帯状疱疹
右足底潰瘍	足底皮膚潰瘍	胼胝
右網膜静脈分枝閉塞症	網膜静脈分枝閉塞症	肺アスペルギルス症
腹痛時	腹痛症	ぶどう膜炎
多動多弁	多動性障害	下腿発赤
右手背浮腫	限局性浮腫	腋窩部痛
足趾しびれ	下肢しびれ	趾皮膚潰瘍
突然意識障害	意識障害	肝疾患
足底痺れ	しびれ感	外傷性大腿骨頭壊死
角膜ヘルペス	ヘルペス角膜炎	２型糖尿病性網膜症
食思不振症状	食欲不振	濾胞性リンパ腫
細菌性食道炎	食道炎	卵管留血腫
開大代謝性アシドーシス	代謝性アシドーシス	鎖骨上リンパ節転移
心因性過食症	心因性過食	過換気症
術後肺転移	転移性肺腫瘍	手指皮膚潰瘍
転移性腫瘤	転移性腫瘍	眼瞼瘻孔
夜間尿意	夜間頻尿症	続発性副腎皮質機能低下症
右下腿腫脹	下腿腫脹	甲状軟骨裂
背部皮脂欠乏性湿疹	皮脂欠乏性湿疹	褥瘡
足爪白鮮	足爪白癬	循環性抗凝血因子症
神経性疼痛	神経痛	卵巣のう腫破裂
房室接合部調律	異所性調律	マイコプラズマ肺炎
末梢循環不全徴候	末梢循環不全	破水
眼瞼下垂自覚	眼瞼下垂症	糖尿病性末梢神経障害
右上顎洞乳頭腫	上顎洞乳頭腫	顔面打撲傷
帯状疱疹拡大	帯状疱疹	下腿発赤
左尾状核ラクナ硬塞	ラクナ梗塞	下葉肺癌
ＳＭＡ閉塞	急性上腸間膜動脈閉塞症	転移性肺腫瘍
めまいの発作	めまい	水尿管症
呼吸切迫	急性呼吸窮迫症候群	チクチク感
劇症型連鎖球菌感染症	連鎖球菌感染症	肺放線菌症
腹部疝痛	仙痛	ＭＲＣＮＳ感染症
胆嚢多発ポリープ	胆のうポリープ	低形成腎
柑皮症	カロチン血症	腰椎側弯症
浮腫状	浮腫	眼球運動痙攣
陰部掻痒	外陰部そう痒症	不安障害
十二指腸多発びらん	十二指腸びらん	全身痛
前立性肥大症	前立腺肥大症	多趾症
嘔気状況	嘔気	鼡径部リンパ節腫脹
両側眼球外転障害	眼球運動障害	顕微鏡的血尿
元々浮腫	浮腫	肺動脈分岐部狭窄症
左小脳出血	小脳出血	アレルギー性浮腫
躁うつ	躁うつ病	便潜血
夜間失禁	尿失禁症	習慣性便秘
ベージェット病	ベーチェット病	腰椎圧迫骨折
元来頭痛	頭痛	上葉肺扁平上皮癌
褥瘡発生リスク低い	褥瘡	胆管閉塞症
下部直腸癌	直腸癌	後腹膜脂肪肉腫
両側総腸骨動脈狭窄	総腸骨動脈狭窄	肺門リンパ節転移
牽引痛	牽引性頭痛	乳房腫瘤
Ⅱ度熱傷	熱傷	片麻痺
重度感覚障害	体感異常	腋窩リンパ節転移
両側肺尖部進行性胸膜肥厚	胸膜肥厚	肺塞栓症
婦人入院脳梗塞	脳梗塞	鼡径部リンパ節腫脹
炎症性ポリープ多発	ポリープ	嘔気
右坐骨結節転移再発	転移性腫瘍	リンパ節腫大
ダンピング症候群併発	ダンピング症候群	脳梁離断術後
右上肢痺れ	しびれ感	非アルコール性脂肪性肝炎
ＭＣＴＤ	混合性結合組織病	リケッチア感染症
ループスアンチコアグラント陽性	ループスアンチコアグラント	肥厚性皮膚骨膜症
昨日水様便	下痢症	肺野円形陰影
気分不快増強	悪心	中毒
拡張期高血圧	高血圧症	多発性神経障害
右気管支肺炎	気管支肺炎	外傷性呼吸困難症
左頸部リンパ節腫大	薬剤性自己免疫性溶血性貧血	先天性甲状腺萎縮
右低音部感音難聴	感音難聴	逆流性食道炎
ＰＨＴ	肺高血圧症	悪寒
夜間失見当	見当識障害	発赤
劇症型髄膜炎菌感染症	髄膜炎菌感染症	しびれ感
物忘れ気	健忘症	鼡径部腫脹
両難聴	難聴	手関節痛
左腎細胞癌	腎細胞癌	顔面半側萎縮症
多発膵転移	転移性膵腫瘍	房室伝導障害
両眼白内障手	白内障	腎瘻
右手関節滑膜炎	滑膜炎	小腸穿孔
膠原病由来	膠原病	乳房よう
声門上喉頭癌	喉頭癌	オザルド糸状虫感染
右膝メルケル細胞癌	メルケル細胞癌	汗腺癌
右椎骨動脈起始部狭窄	椎骨動脈狭窄症	不整脈
加害妄想	妄想反応	ＣＲＨ産生腫瘍
嚢胞性胸腺腫	胸腺腫	膿性痰
急性乳突洞炎	急性中耳炎	低酸素血症
舌内リンパ節転移	リンパ節転移	内反足
悪性リンパ腫既往	悪性リンパ腫	温痛覚過敏
左肺下葉腫瘤影	肺腫瘤	心疾患
Ｌ３圧迫骨折	圧迫骨折	フィブリノゲン異常症
左感音性難聴	感音難聴	ビタミンＤ欠乏症
腎臓疾患	腎疾患	大動脈周囲リンパ節転移
ＣＯＰＤＩ期	慢性閉塞性肺疾患	食道良性腫瘍
転倒歴多数	よろめき歩行	肺門部異常陰影
ＤＩＨＳ	薬疹	頭部皮膚欠損創
夜勤帯下血	下血	仮性真珠腫
インスリン依存性糖尿病	１型糖尿病	アメーバ性肝膿瘍
頸部椎間板ヘルニア	頚椎椎間板ヘルニア	副甲状腺機能低下症
右眼網膜裂孔	網膜裂孔	血管新生緑内障
拍動性疼痛	疼痛	吸収不良症候群
下血増悪	下血	股関節骨折
ＤＭ性腎不全	糖尿病性腎不全	大腿静脈血栓症
膝関節軽度屈曲拘縮	屈曲拘縮	異物誤嚥
ＡＴＬ	成人Ｔ細胞白血病リンパ腫	痙攣
肺動脈弁閉鎖不全	肺動脈弁閉鎖	神経鞘腫
熱感軽度	ほてり	癌
重度不眠	不眠症	深昏睡
咀嚼困難感	咀嚼障害	ＣＡＤ／ＣＡＭ冠破損
食道圧迫	食道圧迫症	縦隔リンパ節腫脹
両足関節痛	足関節痛	腫瘤
術後肝転移	転移性肝癌	全身性浮腫
朝低血糖	低血糖	特発性血小板減少性紫斑病
喘息疑い	咳喘息	アニサキス幼虫感染症
顔皮疹	発疹	失認
子宮筋腫有	子宮筋腫	腹水症
淡明細胞型腎細胞癌	腎細胞癌	前立腺癌
浮腫生	浮腫	ＭＥＲＲＦ症候群
再出血徴候	出血	胆管腫瘍
アシネトバクター敗血症	敗血症	直腸皮膚瘻
左自然気胸再発	自然気胸	中枢神経ループス
高度肥満２型糖尿病	２型糖尿病	骨壊死
右大腿骨骨肉腫	大腿骨骨肉腫	顎関節症
左腎盂腎炎治癒後	腎盂腎炎	大腿内側部痛
二次性水頭症	外傷後水頭症	仮声帯癌
ダグラス窩播種	腹膜播種	大腿有棘細胞癌
左室拡張能低下	左室不全	レム睡眠行動障害
ウィルス感染症	ウイルス感染症	増殖性糖尿病性網膜症
左手尺骨神経麻痺	尺骨神経麻痺	直腸癌
周期性呼吸時折	周期性呼吸	糞便性嘔吐
異常帯下	帯下	頭部血腫
