出現形	正解	予測
低悪性度Ｂ細胞性リンパ腫	びまん性大細胞型Ｂ細胞性リンパ腫	高齢者ＥＢＶ陽性びまん性大細胞型Ｂ細胞性リンパ腫
単形性ＶＴ	非持続性心室頻拍	ＴＳＨ単独欠損症
特発性心室細動	心室細動	一過性心室細動
白色調腫瘍	腫瘍	結節性黄色腫
Ｇｏｔｔｒｏｎ徴候	ゴットロン丘疹	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
脊柱起立筋膿瘍	筋膿瘍	高位筋間膿瘍
胃癌幽門狭窄	幽門狭窄症	胃幽門部癌
拡張能障害	心不全	急速拡大装置不適合
小腸静脈瘤破裂	食道静脈瘤破裂	胃静脈瘤破裂
中枢性甲状腺機能低下症	甲状腺機能低下症	原発性甲状腺機能低下症
左肺動脈閉塞	肺動脈狭窄症	肺動脈弁閉鎖
単純性網膜症	網膜症	慢性網膜症
Ｈｅｎｏｃｈ−Ｓｃｈｏｎｌｅｉｎ紫斑病	ＩｇＡ血管炎	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
右胸腔内腫瘍	腫瘍	胸壁腫瘍
尿もれ	尿失禁症	残尿感
下肢筋力低下自覚	筋力低下	上肢筋力低下
右足静脈瘤	静脈瘤	下肢静脈瘤
上気道浮腫	咽頭浮腫	声門上浮腫
吻合部浮腫	浮腫	足部浮腫
Ｃａｐｎｏｃｙｔｏｐｈａｇａ　ｃａｎｉｍｏｒｓｕｓ感染症	グラム陰性菌感染症	ＭＲＣＮＳ感染症
口腔内乾燥	口腔乾燥症	口内乾燥
ヘルペス髄膜炎	髄膜炎	ヘルペスウイルス髄膜炎
左股関節破壊	股関節症	股関節損傷
膠原繊維性腸炎	腸炎	ＭＲＳＡ腸炎
食道期軽度障害	嚥下障害	食道通過障害
右外腸骨静脈狭窄	静脈狭窄	外腸骨動脈狭窄
呼内疾患ベース肺炎	肺炎	人工呼吸器関連肺炎
白色粘性痰	喀痰	膿性痰
血腫像	血腫	頭部血腫
ｌｙｍｐｈｏｍａ	悪性リンパ腫	ＡＶＭ
左足首骨折	足関節骨折	足背骨折
掻痒等	そう痒	症候性そう痒症
子宮筋腫大	子宮筋腫	巨大子宮筋腫
抑うつあり	うつ状態	抑うつ神経症
出血腫脹	出血	腟血腫
急性感音性難聴	感音難聴	騒音性難聴
リンパ節多発転移	多部位リンパ節転移	リンパ節転移
ｉｎｖａｓｉｖｅ　ｔｈｙｍｏｍａ	悪性胸腺腫	ＣＡＤＡＳＩＬ
イレウスリスク高い	イレウス	コンポジットレジンインレー過高
分類不能型免疫不全	免疫不全	分類不能免疫不全症
非典型的胸痛	胸痛	反復性胸痛
棘波	心電図異常	伏針
黄色痰自己喀出	膿性痰	過剰喀痰
心膜腔内播種	転移性心腫瘍	胸膜播種
四肢末端しびれ	しびれ感	四肢端しびれ
胃部分壊死	壊死	腸壊死
転倒受傷	外傷	卒倒
タール便少量	黒色便	大量便
切除不能胃癌	胃癌	残胃癌
後頭葉脳出血	脳出血	小脳出血
隅角結節	虹彩結節	隅角癒着
落ち着かなさ	多動性障害	落ち込み
脊椎多発圧迫骨折	圧迫骨折	胸椎多発圧迫骨折
左傍脊柱筋膿瘍	筋膿瘍	高位筋間膿瘍
Ⅰ型ＤＭ	糖尿病	ＡＩＤＳ
多発ＬＮ転移	多部位リンパ節転移	ＮＬＲＣ４異常症
大腸粘膜癌	癌	大腸粘液癌
大動脈損傷	上大動脈損傷	動脈損傷
仙骨前腫瘤	腫瘤	骨盤内腫瘤
前頭葉脳出血	脳出血	小脳出血
社会不安症	不安神経症	社会不安障害
左頚部食道傍リンパ節転移	リンパ節転移	腋窩リンパ節転移
時折物忘れ	健忘症	不器用
左頬部未分化腺癌	癌	甲状腺未分化癌
ＩＩ型ＤＭ	２型糖尿病	ＡＩＤＳ
脊椎管狭窄	脊柱管狭窄症	頚部脊柱管狭窄症
膨満　グル音正常	腹部膨満	発達性異常
顔面神経麻痺静的再建	顔面神経麻痺	術後顔面神経麻痺
低分化性扁平上皮癌	癌	転移性扁平上皮癌
左房内粘液腫	心臓粘液腫	左心房粘液腫
左肺下葉浸潤影	胸部異常陰影	下肺野陰影
中葉舌区症候群	中葉無気肺	中葉症候群
軟部組織腫瘤	腫瘤	足関節部軟部腫瘤
慢性誤嚥	嚥下障害	異物誤嚥
Ｇｍ敗血症	敗血症	ＧＢＳ敗血症
病的腹水	腹水症	血性腹水
Ｃｈｏｌｅｄｏｃｈｏｃｅｌｅ	総胆管のう腫	ＨＣＡＨＣ
癌再発	癌	前立腺癌再発
肺門腫瘤	縦隔腫瘍	肺腫瘤
右鎖骨転移	骨転移癌	肋骨転移
夕方痛み	疼痛	顔面痛
左側副部痛	側腹部痛	側胸部痛
後腹膜腫瘍上行結腸浸潤	後腹膜腫瘍	上行結腸粘膜下腫瘍
低血糖遷延	低血糖	低血糖発作
重症ＣＭＶ腸炎	サイトメガロウイルス腸炎	ＭＲＳＡ腸炎
ブドウ球菌検出	ぶどう球菌感染症	ＥＳＢＬ産生菌感染症
副腎皮質機能不全	副腎皮質機能低下症	副腎皮質機能亢進症
Ｅｓｃｈｅｒｉｃｈｉａ　ｃｏｌｉ	大腸菌感染症	ＣＡＲＡＳＩＬ
両側網膜剥離	網膜剥離	胞状網膜剥離
肺野肺門部異常陰影	肺門部異常陰影	肺野異常陰影
右房浸潤	乳房悪性腫瘍	前房異物残留
屈筋腱鞘炎	腱鞘炎	手屈筋腱腱鞘炎
肺結節陰影	胸部異常陰影	肺部異常陰影
原発性肺腫瘍	肺腫瘍	転移性肺腫瘍
低悪性度リンパ腫	ホジキンリンパ腫	悪性リンパ腫
回盲部悪性リンパ腫	悪性リンパ腫	眼窩悪性リンパ腫
陰部腫脹	陰のう腫大	胸部腫脹
ＴＡＡ	胸部大動脈瘤	ＡＩＤＳ
腸管皮膚瘻	腸瘻	直腸皮膚瘻
ライン感染	カテーテル感染症	ドライブライン感染
多発擦過傷	擦過創	角膜擦過傷
肺嚢胞感染	肺のう胞	侵襲性肺炎球菌感染症
Ｃｈｕｒｇ−Ｓｔｒａｕｓｓ　症候群	好酸球性多発血管炎性肉芽腫症	Ｅｕｔｈｙｒｏｉｄ　Ｓｉｃｋ症候群
脾結核	結核	肝結核
潰瘍性大腸炎急性増悪	潰瘍性大腸炎	急性潰瘍性大腸炎
肺抗酸菌感染症	肺非結核性抗酸菌症	肺炎球菌感染症
両眼網膜症	網膜症	慢性網膜症
左眼結膜炎	結膜炎	眼瞼結膜炎
右肺原発腺癌	肺腺癌	原発性肺癌
ＣＲＥＳＴ症候群	クレスト症候群	ＶＡＴＥＲ症候群
感覚神経障害	知覚障害	感覚運動障害
脳筋症	ミトコンドリア脳筋症	心筋症
駆細胞型急性リンパ性白血病再発	急性リンパ性白血病	Ｂ細胞性前リンパ球性白血病
膿瘍縮小	膿瘍	脳膿瘍
右後頭葉塞栓性脳梗塞	塞栓性脳梗塞	塞栓性小脳梗塞
肝内転移	転移性肝腫瘍	肝移植後
僧房弁疣贅	疣贅	尋常性疣贅
体幹部発赤	発赤	下腿発赤
慢性突発性血小板減少性紫斑病	血小板減少性紫斑病	慢性特発性血小板減少性紫斑病
下部消化管穿孔	腸穿孔	根管穿孔
Ｔ字杖歩行可能	歩行障害	内転歩行
大腫瘤影	腫瘤	肺腫瘤陰影
ヘルペス性脳炎	サル痘	ヘルペス脳炎
不安症様	不安神経症	不安障害
右前額部痛	前頭部痛	側頭部痛
骨折病変	骨折	病的骨折
下肢骨折	骨折	上肢骨折
アスピリンアレルギー	アスピリン不耐症	アレルギー
固形腫瘍	腫瘍	葉状腫瘍
統合失調症残遺状態	統合失調症	残遺型統合失調症
右上肢不全片麻痺	不全片麻痺	上肢不全麻痺
左大腿蜂窩織炎	蜂窩織炎	大腿部蜂巣炎
頭位性回転性めま	体位性めまい	頭位変換性めまい
口唇紅潮	紅潮	顔面紅潮
開腹腫瘤	腫瘤	後腹膜腫瘤
外側部乳癌	乳癌	乳房上外側部乳癌
両足関節以遠しびれ感	しびれ感	全身のしびれ感
胃のむかつき	悪心	胃びらん
痒疹結節散在	痒疹	結節性痒疹
先天性胆管欠損	胆管先天奇形	先天性胆のう欠損
冠性Ｔ波	心電図異常	非特異的ＳＴ−Ｔ変化
多発胸膜肥厚斑	胸膜肥厚	石綿性胸膜斑
カンジダ眼内炎	眼内炎	カンジダ性口内炎
仙骨部腫瘤	腫瘤	骨腫瘤
帯状疱疹再燃	帯状疱疹	汎発性帯状疱疹
喘息症状	咳喘息	外因性喘息
ふらつく気	よろめき歩行	気うつ
拡張障害型心不全	心不全	特発性拡張型心筋症
アカシジア症状	錐体路障害	ノカルジア症
左肺舌区扁平上皮癌	肺扁平上皮癌	肺門部扁平上皮癌
陳旧性脳出血	脳出血	脳出血後遺症
良性下垂体腫瘍	下垂体腫瘍	下垂体良性腫瘍
左側頭部帯状疱疹	帯状疱疹	後頭部帯状疱疹
頭蓋内出血性病変	非外傷性頭蓋内出血	頭蓋内占拠性病変
閉塞性睡眠呼吸障害	睡眠時無呼吸症候群	閉塞性睡眠時無呼吸
右披裂部腫瘍	腫瘍	眼窩偽腫瘍
両膝変形	変形性膝関節症	前足部変形
表在性腫瘍	腫瘍	良性腫瘍
左母指多指症	副母趾	母指三指節症
アルコール性末梢神経障害	アルコール性多発ニューロパチー	アルコール性神経筋障害
分葉状嚢胞性腫瘤	腫瘤	精巣上体腫瘤
甲状腺肥大	甲状腺疾患	顎下腺肥大
患肢発赤	発赤	下腿発赤
多房性腫瘤	腫瘤	多発性皮下腫瘤
夜間不安	不安障害	不安うつ病
左内耳障害	迷路障害	外耳道異物感
副腎性クッシング症侯群	クッシング症候群	副腎性器症候群
痛く	疼痛	鈍痛
皮疹再燃	発疹	ＬＥ皮疹
子宮筋腫手術	子宮筋腫	子宮筋腫術後
腕頭静脈血栓症	静脈血栓症	前腕静脈血栓症
脊椎病変	脊椎異常	脊椎障害
歯状核	歯状核赤核淡蒼球ルイ体萎縮症	殻状歯
軽度屈曲拘縮	屈曲拘縮	小指屈曲拘縮
ＥＢＶ腸炎	細菌性腸炎	ＭＲＳＡ腸炎
足しびれ	下肢しびれ	しびれ感
膵内分泌腫瘍肝転移	転移性肝癌	転移性肝腫瘍
