出現形	正解	予測
発作性心房細動既往	発作性心房細動	淋菌性虹彩毛様体炎
左リウマチ性膝関節症	関節リウマチ・膝関節	血中鉄異常
左大腿部痛	大腿痛	頚椎腫瘍
隆起性病変	胃ポリープ症	子宮内胎児死亡のための母体管理
腫瘤状構造	腫瘤	鼻部皮膚良性腫瘍
細菌性赤痢感染症	赤痢	肺癌による閉塞性肺炎
多数骨折	骨折	鼓膜湿疹
門脈右枝血栓	門脈血栓症	耳介軟骨膜炎
３型進行癌	癌	広範脊柱管狭窄症
倦怠感等	倦怠感	殿部メルケル細胞癌
全頭脱毛症	脱毛症	ラリング
筋攣縮	筋痙縮	背部せつ
元々徐脈	徐脈	大腿骨顆上骨折後偽関節
特発性側彎症	特発性側弯症	前立腺萎縮
回盲部放線菌症	放線菌症	下腿静脈瘤
ｆａｎ症候群	マルファン症候群	眼部皮下血腫
脊椎椎間板炎	椎間板炎	下顎後退症
起始異常	冠動脈起始異常	脳挫創
右眼球破裂	眼球破裂	趾切断
介助　疼痛	疼痛	胸骨骨髄炎
前失神	失神	反射性痙攣
ふらつき感自覚	よろめき歩行	口部ジスキネジア
低分化型肝細胞癌	肝細胞癌	きのこ作業者肺
右葉間胸水	葉間胸水	踵骨炎
子宮内膜症性卵巣嚢胞	卵巣子宮内膜症のう胞	総義歯義歯床下粘膜異常
腎嚢胞出血	傍腎盂のう胞	上顎骨開放骨折
無症候性キャリア	ＨＴＬＶ−１キャリア	鼻部皮膚癌
中等度腹水	腹水症	喉頭蓋脂肪腫
受容体脳炎	抗ＮＭＤＡ受容体脳炎	第１色盲
肛門部軽度発赤	肛門部周囲炎	上腕動脈瘤
側方リンパ節転移	リンパ節転移	嗅覚障害
左硝子体混濁	硝子体混濁	癌性ニューロパチー
統合失調症既往	統合失調症	直腸Ｓ状部悪性腫瘍
平衡機能障害	平衡障害	下眼瞼蜂巣炎
肺腫瘤影	胸部異常陰影	視床下部機能障害
複雑型異型子宮内膜増殖症	腺腫性子宮内膜増殖症	尾骨腫瘍
皮膚潰瘍形成	皮膚潰瘍	家族性良性赤血球増加症
肝肥大	肝型糖原病	肩部悪性末梢神経鞘腫
紅斑腫脹	紅斑症	チクングニヤ出血熱
腰部圧痛	腰痛症	原発性肺ペスト
元々不眠症	不眠症	人工弁感染
左肩甲骨軟骨肉腫	肩甲骨軟骨肉腫	透析困難症
肺血症性ショック	敗血症性ショック	気管支奇形
凝固線溶系異常	血液凝固異常	頬骨変形治癒骨折
異所性静脈瘤	静脈瘤	口唇癌
腫瘍崩壊	腫瘍	中足趾節関節脱臼
破壊性甲状腺炎	甲状腺炎	反回神経麻痺
右腸骨ＬＮ転移	腸骨リンパ節転移	網膜出血
右腎被膜下血腫	血腫	過敏性乳児
全身性サルコイドーシス	サルコイドーシス	坐骨恥骨軟骨結合若年性骨軟骨症
脱分化型脂肪肉腫	脂肪肉腫	ペースメーカ不全
非機能性下垂体腫瘍	下垂体腫瘍	圧迫性潰瘍
ＡＣＴＨ分泌不全	ＡＣＴＨ分泌低下症	糖原病６型
時々残尿感	残尿感	化膿性膵炎
小人症	低身長症	水痘・帯状疱疹ウイルス感染母体より出生した児
右臼蓋転移	骨盤転移	急性心不全
右頭頂葉脳梗塞	脳梗塞	アメーバ性虫垂炎
マルファン症候群合併	マルファン症候群	母指球筋麻痺
右眼網膜症	網膜症	手指中節骨骨折
咽喉頭炎	咽頭喉頭炎	下腿多発骨折
右下葉肺扁平上皮癌	下葉肺扁平上皮癌	脊髄硬膜内髄外神経鞘腫
足趾壊疽	趾壊死	好酸球性口腔粘膜肉芽腫
左肺尖部腺癌	肺腺癌	末梢神経損傷
潰瘍型間質性膀胱炎	間質性膀胱炎	痙性イレウス
紅色皮疹	発疹	潰瘍性大腸炎再燃
遺尿	遺尿症	易感染性
頚管狭窄	子宮頚管狭窄症	多臓器不全
右腎門部腹側脂肪肉腫	腎周囲脂肪肉腫	腹腔内腫瘤
左中頭蓋窩髄膜腫	中頭蓋窩髄膜腫	ダイレクトボンドマルチブラケット装置脱離
脳梗塞後後遺症	脳梗塞	筋断裂
含歯性嚢胞	含歯性のう胞	慢性肝炎
紅斑熱	日本紅斑熱	コクサッキーウイルス気管支炎
多発頭蓋骨転移	骨転移癌	大腿骨転子部開放骨折
Ｄａｎｌｏｓ症候群	エーラス・ダンロス症候群	小児肺炎
運動低下性構音障害	構音障害	口唇外傷性異物
右重症下肢虚血	重症虚血肢	サルコチスティス症
両側腸腰筋血腫	血腫	恥骨結合炎
亀頭部発赤	発赤	少関節型若年性関節炎・手関節
肝嚢胞感染	肝のう胞	空腸クローン病
重症強迫性障害	強迫性障害	アルコール性心筋症
顔面骨圧痛	圧痛	子宮口開大不全
左椎間板ヘルニア	椎間板ヘルニア	化膿性椎間板炎
会陰部疼痛	外陰部痛	腓骨骨折
咀嚼時痛	咀嚼筋痛障害	手関節部滑膜肉腫
左膝関節偽痛風	膝関節偽痛風	多発性脳腫瘍
２次性副甲状腺機能亢進症	副甲状腺機能亢進症	複合性局所疼痛症候群
右上腕蜂窩織炎	上腕蜂巣炎	暫間被覆冠脱離
右前大脳動脈未破裂動脈瘤	前大脳動脈瘤	顎骨インプラント不適合
リウマチ性胸水	リウマチ性肺疾患	先天性巨大動脈瘤
右眼白内障手術	白内障	眼瞼先天異常
悪性リンハ゜腫	悪性リンパ腫	二次性糖尿病・糖尿病性合併症あり
胆管腫瘍栓	胆管腫瘍	趾骨痛症
右基底核梗塞	脳梗塞	母指示指間切創
境界型耐糖能障害	耐糖能異常	圧痛
リウマチ疾患	関節リウマチ	ツースポジショナー不適合
白内障Ｏ	白内障	腸管破裂・腹腔に達する開放創合併あり
心房細動停止	心房細動	ホールディングアーチ不適合
帯状疱疹既往	帯状疱疹	神経母斑症
腫瘤所見	腫瘤	鼻部皮膚良性腫瘍
ＶＨＬ病	フォンヒッペル・リンダウ病	血小板無力症
時折血痰	血痰	妊娠性反復性黄疸
陰嚢部腫脹	陰のう腫大	続発性月経困難症
帰室時疲労感	疲労感	孤発性クロイツフェルト・ヤコブ病
高分化型腺癌	癌	転移性胸壁腫瘍
糖尿病等	糖尿病	陰茎挫傷
Ｍｙｃｏｂａｃｔｅｒｉｕｍ　ｓｈｉｇａｅｎｓｅ感染症	非結核性抗酸菌症	金属歯冠修復不適合
後腹膜腫瘍切除術	後腹膜腫瘍	ポリオウイルス感染症
肺転移発覚	転移性肺腫瘍	腹壁冷膿瘍
右中咽頭癌	中咽頭癌	離断症候群
両側肺動脈血栓塞栓	動脈血栓症	外陰上皮異形成・異型度１
臀部炎症性粉瘤	粉瘤	回腸膀胱瘻
左耳耳鳴	耳鳴症	膠原病に伴う貧血
鼠経ヘルニア	鼡径ヘルニア	冠状動脈狭窄症
鼻閉塞	鼻閉	腕の表在性凍傷
疲労感等	疲労感	孤発性クロイツフェルト・ヤコブ病
日中掻痒感	そう痒	乾癬性関節炎・足関節
前交通動脈未破裂脳動脈瘤	未破裂脳動脈瘤	顎骨インプラント不適合
夜間低酸素血症	低酸素血症	膝関節異所性骨化
薬剤性腎不全	薬剤性腎障害	咽頭炎
気管支狭窄	気管支狭窄症	急性咽頭喉頭炎
腫瘍増悪	腫瘍	橈骨近位端骨折
急性軸索障害	びまん性軸索損傷	多発性肝のう胞
完全型ベーチェット病	ベーチェット病	平滑筋肉腫
筋肉痙攣	痙攣	眉毛部裂創
癌性髄膜腫症	悪性髄膜腫	過労
化膿性脊椎椎間板炎	化膿性椎間板炎	白輪毛
呼吸性雑音	胸部音異常	先天性赤血球形成異常性貧血
真菌塊	真菌症	脳室静脈性血管腫
両肩関節圧痛	圧痛	低心拍出量症候群
多発肝細胞癌	肝腫瘍	きのこ作業者肺
右腎小嚢胞	傍腎盂のう胞	子宮広間膜内血腫
左横隔膜神経麻痺	横隔神経麻痺	腟留血症
右高度水腎症	水腎症	陰茎脂肪腫
創傷治癒遅延	創傷	人工歯脱離
上腫瘍	腫瘍	乳頭腫
進行性食道癌	食道癌	副甲状腺過形成
複雑性熱性痙攣	熱性痙攣	肩皮膚良性腫瘍
先天性鼻咽腔閉鎖不全症	先天性鼻咽腔閉鎖不全	急性基部側壁心筋梗塞
右眼鼻涙管閉塞症	鼻涙管閉鎖症	胃底腺ポリープ
縦隔原発Ｂ細胞大細胞型リンパ腫	縦隔原発大細胞型Ｂ細胞性リンパ腫	術後肝障害
左半視野障害	視野障害	小指屈筋腱断裂
大腿骨近位部骨折	大腿骨骨折	大腿神経麻痺
左踵部痛	踵痛	産褥敗血症
ポリープ様隆起	ポリープ	陰茎疾患
刺激性皮膚炎	皮膚炎	潜在性糖尿病
慢性緑膿菌感染	緑膿菌感染症	上腕骨人工骨頭置換術後
回腸閉塞	回腸狭窄	趾損傷
尾部嚢胞	膵のう胞	新生児中耳炎
虫刺症	蜂刺症	晩期梅毒性聴神経炎
第二趾爪囲炎	爪囲炎	股関節亜脱臼二次性変股症
膵仮性嚢胞破裂	仮性膵のう胞	フリーマン・シェルドン症候群
シェーンラインヘノッホ紫斑病	ＩｇＡ血管炎	乳児ボツリヌス症
記銘障害	記銘力低下	海綿静脈洞部海綿状血管腫
上歯肉癌	上顎歯肉癌	フォヴィル症候群
チャーグ－ストラウス症候群	好酸球性多発血管炎性肉芽腫症	術後性下顎顎欠損
低ＡＴⅢ血症	アンチトロンビン欠乏症	気管支内異物による窒息
超皮質性感覚性失語	皮質下感覚性失語症	若年性皮膚筋炎
ＮＯＭＩ	腸壊死	シャガス病脊髄炎
肥厚性幽門狭窄	肥厚性幽門狭窄症	尺骨神経痛
問題なし脊柱管狭窄症	脊柱管狭窄症	鉄沈着性白内障
左踵骨裂離骨折	踵骨骨折	デング熱
慢性糸球体炎	糸球体腎炎	本態性低ナトリウム血症
左眼結膜下出血	結膜下出血	食後悪心
子宮頸部上皮内腫瘍	子宮頚部上皮内腫瘍	腓腹筋肉離れ
左腰部有棘細胞癌	腰部有棘細胞癌	疼痛性側弯症
糖尿病罹患	糖尿病	陰茎挫傷
四肢圧痛	圧痛	癌性胸水
関節変形	関節奇形	潜伏眼球
気分変動	気分変調症	症状精神病
左鎖骨下動脈起始異常	鎖骨下動脈起始異常	唾液分泌過多
立位バランス練習重症筋無力症	重症筋無力症	前立腺欠損
腰椎脊柱管狭窄	腰部脊柱管狭窄症	鼻部皮下腫瘤
左上葉小細胞肺癌	上葉小細胞肺癌	習慣性丹毒
左後縦隔腫瘍	後縦隔腫瘍	先天性水痘症候群
食道カンジタ症合併ＨＩＶ感染症	ＨＩＶカンジダ病	頬腔異物
固縮無動	こわばり	筋緊張性障害
小体認知症	認知症	関節型若年性特発性関節炎・指関節
突然腹痛	腹痛症	淋菌性肺炎
尿閉気味	尿閉	結膜瘢痕
生検部感染徴候	創傷感染症	中毒性肝静脈閉塞症
痛風症状	痛風	思春期障害
脳転移新出	転移性脳腫瘍	頭蓋咽頭腫
両側肩関節痛	肩関節痛症	低心拍出量症候群
右眼下鼻側視野異常	視野障害	骨腫瘤
右肺Ｓ４原発腺癌	肺腺癌	食道横紋筋肉腫
右肘関節骨折	肘関節骨折	新生児一過性糖尿病
両耳下腺腫脹	耳下腺腫脹	耳管閉塞症
再下血	下血	頬部単純性血管腫
両変形性股関節症	変形性股関節症	肝肉芽腫
喘息コントロール不良	咳喘息	医原性新生児低血糖
腹部大動脈狭窄症	大腿動脈狭窄症	びまん性脳損傷・頭蓋内に達する開放創合併なし
左肺良性腫瘍	肺良性腫瘍	脱髄性脳梁エンセファロパシー
頸動脈狭窄症	内頚動脈狭窄症	胸部昆虫螫
若年結核性腹膜炎	結核性腹膜炎	腓骨開放性粉砕骨折
発赤部分	発赤	少関節型若年性関節炎・手関節
大腸疾患	腸疾患	リンパ球減少症
頚部血腫	頚部表在損傷	溶血緑内障
肺雑聴取	胸部音異常	咬耗症
急性冠症候群発症	急性冠症候群	手扁平母斑
皮下浮腫	浮腫	眼部咬創
低活動型せん妄	せん妄	転移性腹壁腫瘍
左化膿性耳下腺炎	化膿性耳下腺炎	全身膿痂疹性湿疹
痔核症状	痔核	閉塞性イレウス
拘束性心筋症	拘束型心筋症	上顎のう腫
右内頸動脈血栓閉塞	動脈血栓症	頭部悪性黒色腫
肝うっ血	うっ血肝	低アルドステロン症
ＣＮＩ腎症	薬剤性腎障害	妄想性障害
浮腫軽減	浮腫	未萌出歯
胃液様	嘔吐症	ピロゴフ切断術後
右鼡径部出血	出血	背部石灰化上皮腫
右肺上葉肺炎	肺炎	子宮頚部環状剥離
膠原病外来	膠原病	肋骨多発開放骨折
門亢症	門脈圧亢進症	痔瘻
在型食道癌	食道癌	副甲状腺過形成
創内異物	外傷性異物	陰のう膿瘍
膀胱内尿貯留	後腹膜尿貯留	過熟白内障
肢痛	疼痛	切歯破折
肺結核性腹膜炎	結核性腹膜炎	腓骨開放性粉砕骨折
腸管内血腫	血腫	短母趾伸筋腱断裂
ネフローゼ状態	ネフローゼ症候群	抑うつ神経症
軽度僧帽弁逆流症	僧帽弁逆流症	掌蹠膿疱症性骨関節炎
前胸部粉瘤	粉瘤	回腸膀胱瘻
左室中部閉塞性肥大型心筋症	閉塞性肥大型心筋症	処女膜強靱
しびれがきつい	しびれ感	肩甲部圧挫傷
両側内耳奇形	内耳先天奇形	微細脳損傷
完全右脚ブロック指摘	完全右脚ブロック	心気性うつ病
肛門部潰瘍	肛門潰瘍	脛骨骨折
臀部紅斑	紅斑症	五胎分娩
アレルギ—性鼻炎	アレルギー性鼻炎	ミエロペルオキシダーゼ欠損症
末節骨骨折	骨折	上肢不全麻痺
脊椎症性変化	脊椎症	局部義歯破損
腸閉塞気味	イレウス	子宮頚管無力症のための母体管理
浅呼吸	呼吸困難	一側性外傷後膝関節症
無症候性狭心症	狭心症	卵巣卵管周囲炎
右顎下リンパ節腫脹	顎下リンパ節腫脹	急性出血性膀胱炎
左側頭葉海綿状血管腫	側頭葉海綿状血管腫	陳旧性脱臼
直腸癌術後直腸癌	直腸癌	足底有棘細胞癌
痛覚消失	異常知覚	冠形態歯周治療用装置不適合
膵炎再燃	膵炎	頚部有棘細胞癌
肘頭部潰瘍	前腕皮膚潰瘍	外陰部出血
反復性腸閉塞	イレウス	網膜中心静脈閉塞症による黄斑浮腫
胎児腹水	胎児水腫	新生児帽状腱膜下出血
失見当識障害	見当識障害	急性心内膜炎
皮膚ツルゴール低下	脱水症	緩徐進行１型糖尿病・末梢循環合併症あり
右肩悪性軟部腫瘍	悪性軟部腫瘍	新生児非感染性乳腺炎
非定型うつ	非定型うつ病	髄膜炎菌性心炎
右中指スワンネック変形肩関節	スワンネック変形	視床腫瘍
胸郭運動異常	胸郭異常	殿部平滑筋肉腫
前頭蓋底腫瘍	頭蓋底腫瘍	症候性炎症性ミオパチー
腹部肥満	肥満症	虹彩癒着
Ｓ状結腸粘膜下腫瘤	腫瘤	局所出血
両側下腿圧痕性浮腫	下腿浮腫	咽頭のう胞
動脈瘤様骨嚢腫	動脈瘤様骨のう腫	Ｓ状結腸腫瘍
軟性腫瘤	腫瘤	鼻部皮膚良性腫瘍
本日疼痛	疼痛	閉経期障害
出血軽度	出血	口腔上顎洞瘻
軽度間歇性跛行	間欠性跛行	若年者キーンベック病
蛋白血症	異常蛋白血症	純粋性腺形成異常症
不眠時２錠	不眠症	１型糖尿病性潰瘍
後縦隔膿瘍	縦隔膿瘍	有機リン中毒
胸水排出	胸水貯留	分葉腎
ＡＩＤＳ非定型抗酸菌症	非結核性抗酸菌症	突出痛
尺側神経麻痺	尺骨神経麻痺	三叉神経痛第１枝領域
徐脈等	徐脈	大腿骨顆上骨折後偽関節
てんかんの発作	てんかん	動眼神経萎縮
腹部大動脈石灰化	大動脈石灰化症	大脳皮質基底核変性症
サルコイドーシス疑	サルコイドーシス	坐骨恥骨軟骨結合若年性骨軟骨症
左片麻痺	片麻痺	陳旧性圧迫骨折
足部冷感	下肢冷感	非医学的人工妊娠中絶
下痢〜水様便	下痢症	殿部胞巣状軟部肉腫
コレステロールポリープ	ポリープ	三角骨開放骨折
１型糖尿除	糖尿	頬部皮膚良性腫瘍
関節固縮	関節拘縮	腋窩癌
肺多型癌	癌	１型糖尿病性胃腸症
慢性アレルギ—性鼻炎	アレルギー性鼻炎	ミエロペルオキシダーゼ欠損症
下顎骨正中部骨折	下顎正中部骨折	胸骨軟骨肉腫
後嘔吐	嘔吐症	膀胱瘤合併妊娠
気分不快出現	悪心	脳表ヘモジデリン沈着症
劇症Ａ群溶連菌感染症	劇症型Ａ群連鎖球菌感染症	上腕骨遠位端開放骨折
内腸骨静脈血栓症	静脈血栓症	腎後性血尿
軽度咽頭期嚥下障害	嚥下障害	卵巣損傷
舌根扁桃炎	扁桃炎	頚部脂腺癌
右肺上葉小細胞癌	上葉小細胞肺癌	頚部蜂巣炎
ＣＭＶ網膜症	サイトメガロウイルス網膜炎	外耳道癌
脊椎側弯症	脊柱側弯症	尺骨神経麻痺
悪心Ｇ１	悪心	知的障害・行動機能障害の言及なし
上腹部鈍痛	上腹部痛	高齢妊娠
脊髄視神経炎	視神経炎	偽性ミオトニア
本日血尿	血尿	中指深指屈筋腱断裂
クラミジア頸管炎	クラミジア頚管炎	歯科インプラント不適合
性急性リンパ性白血病	急性リンパ性白血病	腟乳頭腫
周囲リンパ節腫大	リンパ節腫大	足炎
印環細胞癌	癌	縦隔膿瘍
６月肝転移	転移性肝腫瘍	膀胱下垂
左内頸動脈中等度狭窄	頚動脈硬化症	顔面しゅさ
左外耳道閉鎖	外耳道閉鎖	卵管峡部妊娠
右鼡径部ヘルニア	鼡径ヘルニア	痙攣発作
ＭＬＦ症候群	核間性眼筋麻痺	眼部皮下血腫
醜形恐怖	醜形恐怖症	関節型若年性特発性関節炎
肩関節疼痛	肩関節痛症	耳介皮下血腫
右手痺れ	上肢しびれ	肺動脈拡張
逆流感	胃食道逆流症	丹毒
播種性クリプトコックス症	播種性クリプトコッカス症	迷路機能損失
左尿管導管吻合部狭窄	吻合部狭窄	ラッサ熱
口唇落屑	皮膚落屑	子宮不全破裂
時折不整	不整脈	真菌性外陰腟炎
僧帽弁狭窄症兼閉鎖不全症	僧帽弁狭窄症	足底部悪性黒色腫
伸筋腱脱臼	脱臼	感染性口内炎
両下腿潰瘍	下腿皮膚潰瘍	サットン母斑
内転障害	眼球運動痙攣	外傷性内反足
びまん性リンパ腫	リンパ腫	四肢小児湿疹
多発嚢胞腎	多発性のう胞腎	乳房異物
足首骨折	足関節骨折	口唇の先天奇形
右目白内障	白内障	腸管破裂・腹腔に達する開放創合併あり
嘔吐１回	嘔吐症	膀胱瘤合併妊娠
深夜低血糖	夜間低血糖症	口唇石灰化上皮腫
過敏症状	過敏症	耳介刺創
高Ｂｉｌ血症	高ビリルビン血症	眼瞼外傷性色素沈着
右足小指骨折	小指骨折	強膜疾患
第一腰椎破裂骨折	腰椎破裂骨折	脊椎関節症
せん妄発言	せん妄	頚椎胸椎捻挫
ヒステリー症状	ヒステリー反応	膀胱扁平上皮癌
歩行時創部痛	術創部痛	大腿単独欠損
パニック	パニック障害	頭部打撲血腫
正色素性正球性貧血	正球性正色素性貧血	直腸切断術後後遺症
右足腫脹	足部腫脹	皮膚悪性腫瘍
両肺胸膜肥厚	胸膜肥厚	１型糖尿病性低血糖性昏睡
ＡＰＳ	抗リン脂質抗体症候群	サルモネラ敗血症
脳圧亢進症状	頭蓋内圧亢進症	メタルリテーナー不適合
眼鏡　近視	近視	若年性パーキンソン病Ｙａｈｒ４
二次性ヘモクロマトーシス	ヘモクロマトーシス	クレブシェラ腸炎
潜在性副甲状腺機能低下症	副甲状腺機能低下症	双胎の対児の臍帯断端からの胎児失血
両眼瞼黄色腫	眼瞼黄色腫	角膜片雲
右内腸骨動脈狭窄	動脈狭窄	鼻腔異物挿入後遺症
正中頚嚢胞	正中頚のう胞	閉鎖性腸管破裂
両側尿管結石	尿管結石症	骨盤切断術後
高血圧状態	高血圧症	侵襲性髄膜炎菌感染症
喀血症状	喀血	アレシェリア症
指発赤	発赤	少関節型若年性関節炎・手関節
Ⅱａ型高脂血症	高脂血症	リンパ球増加症
右手橈骨骨折	橈骨骨折	踵部有棘細胞癌
右睾丸痛	精巣痛	増殖性外毛根鞘性のう腫
本日血便	血便	ウェルニッケ失語症
回腸出血	腸出血	しゅう酸症
左副腎出血	副腎出血	錐体外路症候群
後頭蓋下髄膜腫	髄膜腫	２型糖尿病性腎症第３期Ａ
急性前壁中隔梗塞	急性前壁中隔心筋梗塞	ヘモクロマトーシス性関節障害
右顔面部帯状疱疹	顔面帯状疱疹	上鼓室化膿症
びまん性管内増殖性糸球体腎炎	慢性びまん性管内増殖性糸球体腎炎	皮膚動脈炎
傍腹部大動脈リンパ節腫大	リンパ節腫大	足炎
左上腕脂肪腫	上腕脂肪腫	アデノウイルス咽頭炎
尿道口発赤	発赤	小指屈曲拘縮
冠動脈狭窄症	冠状動脈狭窄症	腰椎骨髄炎
膵石灰化	膵石灰化症	陰唇肥大
丘疹様	丘疹	縁取り空胞を伴う遠位型ミオパチー
肺上葉原発性肺癌	原発性肺癌	１型糖尿病性動脈閉塞症
労作時胸部不快	労作時呼吸困難	閉鎖性胆のう損傷
２型＋ステロイド性糖尿病	ステロイド糖尿病	背側骨間筋麻痺
腫瘤縮小	腫瘤	鼻部皮膚良性腫瘍
Ｓａｌｍｏｎｅｌｌａ　ｅｎｔｅｒｉｔｉｄｉｓ敗血症	サルモネラ敗血症	サイトメガロウイルス性肝炎
グル音異常	異常腸音	続発性副腎皮質機能低下症
鉄吸収障害	鉄欠乏症	脂漏性角化症
水中毒症状	水中毒	ゴーシェ病１型
鼻中隔彎曲	鼻中隔弯曲症	指骨骨折
本日右眼白内障	白内障	限局性悪性胸膜中皮腫
過敏性腸症侯群	過敏性腸症候群	脾静脈損傷
会話性幻聴	幻聴	小児アトピー性湿疹
筋疲労感	筋疲労	声帯機能不全
水疱後びらん	水疱症	上腕扁平母斑
胆管内結石	胆管結石症	妊娠性痒疹
時々せん妄	せん妄	頚椎胸椎捻挫
処置後膵炎	膵炎	不穏状態
術後右反回神経麻痺	術後性反回神経麻痺	門脈圧亢進症性胃腸症
反復性細菌感染	細菌感染症	アルカプトン尿性関節症
ｗｉｄｅ　ＱＲＳ頻拍	頻拍症	尿路閉塞
両側性末梢性顔面神経麻痺	末梢性顔面神経麻痺	下腿滑膜肉腫
皮膚軟部組織感染症	皮膚感染症	無虹彩
腰痛ヘルニア	椎間板ヘルニア性腰痛症	胎児心音異常
イレウス合併	イレウス	外耳道奇形
息苦しく	呼吸困難	血行性骨髄炎
肺好酸球性肉芽腫	肺好酸球性肉芽腫症	小腸上皮内癌
無菌性腸炎	非感染性腸炎	膵のう腫
骨盤内リンパ嚢腫	骨盤部感染性リンパのう胞	傍骨性骨肉腫
両側眼瞼下垂症	眼瞼下垂症	ヘーガース結節
両側性結核性胸膜炎	結核性胸膜炎	腎盂癌
甲状腺機能亢進症状	甲状腺機能亢進症	メタルコア不適合
平坦Ｔ波	心電図異常	新生児ビタミンＫ欠乏症
ペーシング不全	両室ペーシング機能付き植込型除細動器不全	上衣下巨細胞性星細胞腫
後頭部打撲	頭部打撲	腸アトニー
薬剤性過敏症候群	薬剤性過敏症症候群	急性骨髄炎
両側喉頭肉芽腫	喉頭肉芽腫	モンロー孔閉塞症
ふらつきあり	めまい	ＡＢＯ因子不適合
右鼡径ヘルニア	鼡径ヘルニア	痙攣発作
職業性ストレス	急性ストレス反応	マルケサーニ症候群
卵管水腫	卵管留水症	ウイルソン病
左下葉原発性肺扁平上皮癌	肺扁平上皮癌	脊髄硬膜内髄外神経鞘腫
外気胸	気胸	先天性頭蓋変形
ポリープ数個	ポリープ	趾挫傷
右低音障害型感音難聴	急性低音障害型感音難聴	慢性膀胱炎
外陰部血腫	外陰血腫	高身長児
左乳突蜂巣炎	乳様突起炎	副腎皮質腫瘍
未破裂左内頸動脈瘤	内頚動脈瘤	結腸上皮内癌
中咽頭側壁扁平上皮癌	癌	頭部頚部挫傷
ＥＶＡＮＳ症候群	エバンス症候群	小児肺炎
右聴神経腫瘍	聴神経腫瘍	必須脂肪酸欠乏症
両肺多発結節性陰影	胸部異常陰影	腹部膿瘍
左血腫	血腫	晩期先天梅毒
早期乳癌	乳癌	顎関節突起欠如
脾臓腫瘤	腫瘤	多形滲出性紅斑
多発髄膜腫	多発性髄膜腫	外頚静脈損傷
術中出血多	多量出血	口腔上顎洞瘻
先天性嚢胞肺	先天性のう胞肺	尺骨骨肉腫
手背部疼痛	手背部痛	根尖膿瘍
腹部大動脈嚢状瘤	腹部大動脈瘤	妊娠中の外陰静脈瘤
腫瘍感染合併	腫瘍	陳旧性足関節外側靱帯損傷
ＩＰ合併	間質性肺炎	サルモネラ敗血症
左腫瘤	腫瘤	鼻部皮膚良性腫瘍
ゾメタ骨髄炎	骨髄炎	第ＩＸ因子インヒビター陽性先天性血友病
葉酸欠乏	葉酸欠乏症	解離性胸部大動脈瘤
右胸膜原発血管肉腫	血管肉腫	下腿多発開放骨折
拘縮気味	筋拘縮症	筋緊張性障害
手関節圧痛	圧痛	子宮直腸瘻
浮腫残存	浮腫	肢運動失行症
非てんかん性心因性発作	てんかん	卵巣損傷・骨盤腔に達する開放創合併なし
鼻口蓋管嚢胞	鼻口蓋管のう胞	頚部転移性腺癌
下腸間膜動脈閉塞	腸間膜動脈塞栓症	若年性多発性関節炎
右中大脳動脈領域梗塞	中大脳動脈閉塞症	胃腸管損傷・腹腔に達する開放創合併あり
消化管腫瘤	腫瘤	前腕皮膚良性腫瘍
脛骨前面圧痕性浮腫	浮腫	腸間膜静脈血栓症
多少眠気	非器質性過眠症	起立性蛋白尿
高濃度腫瘤	腫瘤	巨頭症
ＤＧＥ症状	消化管術後後遺症	シャガス病脊髄炎
過形成性ポリープ	胃過形成ポリープ	趾挫傷
日光アレルギー	光線過敏症	副腎髄質機能亢進症
両膝痛	膝関節痛	慢性腸炎
こわばりあり	こわばり	手変形
慢性炎症性腸疾患	腸炎	外傷性股関節症
尺骨頭脱臼	脱臼	側頭部母斑
けいれん症状	痙攣	外耳道膿瘍
重度三尖弁閉鎖不全症	三尖弁閉鎖不全症	胆のう管肥大
肺炎併発	肺炎	子宮頚部環状剥離
右下肢感覚鈍麻	感覚異常症	肝静脈塞栓症
第二度房室ブロック	第２度房室ブロック	真性包茎
慢性進行性肺アスペルギルス症	肺アスペルギルス症	先天性白内障
点状発赤	発赤	少関節型若年性関節炎・手関節
白血病化	白血病	舟底足
消退性発赤	発赤	少関節型若年性関節炎・手関節
ヒステリー	ヒステリー反応	瞳孔不整
手指皮疹	発疹	肺静脈損傷
残尿	残尿感	高張性脱水症
腫脹圧痛	圧痛	急性放射線皮膚炎
ループスアンチコアグラント陰性	ループスアンチコアグラント	側胸部第２度熱傷
両肺気胸	気胸	会陰血腫
右肺胸水貯留	胸水貯留	先天性巨大動脈瘤
血性吐物	吐血	右脚ブロック
両側腓骨神経麻痺	腓骨神経麻痺	鈍痛
廃用	廃用症候群	直乱視
浮動感	めまい	膵漿液性のう胞腫瘍
軽度右室肥大	右室肥大	血小板機能低下
右膝蜂窩織炎	膝部蜂巣炎	外傷性脳室内出血・頭蓋内に達する開放創合併なし
強制換気	人工呼吸器装着状態	卵巣胚細胞腫瘍
２型＋ステロイド糖尿病	ステロイド糖尿病	背側骨間筋麻痺
左下肢ガス壊疽	ガス壊疽	両側性停留精巣
低血糖用	低血糖	風疹様発疹
喚語障害	不全失語症	大腿骨遠位端開放骨折
右足底潰瘍	足底皮膚潰瘍	混合性特異的発達障害
右網膜静脈分枝閉塞症	網膜静脈分枝閉塞症	腸脛靱帯症候群
腹痛時	腹痛症	淋菌性肺炎
多動多弁	多動性障害	頬部皮膚癌
